Tanggal,Waktu,Beban
3/14/2019,malam,146
3/15/2019,siang,147
3/15/2019,malam,148
3/16/2019,siang,149
3/16/2019,malam,150
3/17/2019,siang,151
3/17/2019,malam,152
3/18/2019,siang,153
3/18/2019,malam,154
3/19/2019,siang,155
3/19/2019,malam,156
3/20/2019,siang,157
3/20/2019,malam,158
3/21/2019,siang,159
3/21/2019,malam,160
3/22/2019,siang,161
3/22/2019,malam,162
3/23/2019,siang,163
3/23/2019,malam,164
3/24/2019,siang,165
3/24/2019,malam,166
3/25/2019,siang,167
3/25/2019,malam,168
3/26/2019,siang,169
3/26/2019,malam,170
3/27/2019,siang,171
3/27/2019,malam,172
3/28/2019,siang,173
3/28/2019,malam,174
3/29/2019,siang,175
3/29/2019,malam,176
3/30/2019,siang,177
3/30/2019,malam,178
3/31/2019,siang,179
3/31/2019,malam,180
4/1/2019,siang,181
4/1/2019,malam,182
4/2/2019,siang,183
4/2/2019,malam,184
4/3/2019,siang,185
4/3/2019,malam,186
4/4/2019,siang,187
4/4/2019,malam,188
4/5/2019,siang,189
4/5/2019,malam,190
4/6/2019,siang,191
4/6/2019,malam,192
4/7/2019,siang,193
4/7/2019,malam,194
4/8/2019,siang,195
4/8/2019,malam,196
4/9/2019,siang,197
4/9/2019,malam,198
4/10/2019,siang,199
4/10/2019,malam,200
4/11/2019,siang,201
4/11/2019,malam,202
4/12/2019,siang,203
4/12/2019,malam,204
4/13/2019,siang,205
4/13/2019,malam,206
4/14/2019,siang,207
4/14/2019,malam,208
4/15/2019,siang,209
4/15/2019,malam,210
4/16/2019,siang,211
4/16/2019,malam,212
4/17/2019,siang,213
4/17/2019,malam,214
4/18/2019,siang,215
4/18/2019,malam,216
4/19/2019,siang,217
4/19/2019,malam,218
4/20/2019,siang,219
4/20/2019,malam,220
4/21/2019,siang,221
4/21/2019,malam,222
4/22/2019,siang,223
4/22/2019,malam,224
4/23/2019,siang,225
4/23/2019,malam,226
4/24/2019,siang,227
4/24/2019,malam,228
4/25/2019,siang,229
4/25/2019,malam,230
4/26/2019,siang,231
4/26/2019,malam,232
4/27/2019,siang,233
4/27/2019,malam,234
4/28/2019,siang,235
4/28/2019,malam,236
4/29/2019,siang,237
4/29/2019,malam,238
4/30/2019,siang,239
4/30/2019,malam,240
5/1/2019,siang,241
5/1/2019,malam,242
5/2/2019,siang,243
5/2/2019,malam,244
5/3/2019,siang,245
5/3/2019,malam,246
5/4/2019,siang,247
5/4/2019,malam,248
5/5/2019,siang,249
5/5/2019,malam,250
5/6/2019,siang,251
5/6/2019,malam,252
5/7/2019,siang,253
5/7/2019,malam,254
5/8/2019,siang,255
5/8/2019,malam,256
5/9/2019,siang,257
5/9/2019,malam,258
5/10/2019,siang,259
5/10/2019,malam,260
5/11/2019,siang,261
5/11/2019,malam,262
5/12/2019,siang,263
5/12/2019,malam,264
5/13/2019,siang,265
5/13/2019,malam,266
5/14/2019,siang,267
5/14/2019,malam,268
5/15/2019,siang,269
5/15/2019,malam,270
5/16/2019,siang,271
5/16/2019,malam,272
5/17/2019,siang,273
5/17/2019,malam,274
5/18/2019,siang,275
5/18/2019,malam,276
5/19/2019,siang,277
5/19/2019,malam,278
5/20/2019,siang,279
5/20/2019,malam,280
5/21/2019,siang,281
5/21/2019,malam,282
5/22/2019,siang,283
5/22/2019,malam,284
5/23/2019,siang,285
5/23/2019,malam,286
5/24/2019,siang,287
5/24/2019,malam,288
5/25/2019,siang,289
5/25/2019,malam,290
5/26/2019,siang,291
5/26/2019,malam,292
5/27/2019,siang,293
5/27/2019,malam,294
5/28/2019,siang,295
5/28/2019,malam,296
5/29/2019,siang,297
5/29/2019,malam,298
5/30/2019,siang,299
5/30/2019,malam,300
5/31/2019,siang,301
5/31/2019,malam,302
6/1/2019,siang,303
6/1/2019,malam,304
6/2/2019,siang,305
6/2/2019,malam,306
6/3/2019,siang,307
6/3/2019,malam,308
6/4/2019,siang,309
6/4/2019,malam,310
6/5/2019,siang,311
6/5/2019,malam,312
6/6/2019,siang,313
6/6/2019,malam,314
6/7/2019,siang,315
6/7/2019,malam,316
6/8/2019,siang,317
6/8/2019,malam,318
6/9/2019,siang,319
6/9/2019,malam,320
6/10/2019,siang,321
6/10/2019,malam,322
6/11/2019,siang,323
6/11/2019,malam,324
6/12/2019,siang,325
6/12/2019,malam,326
6/13/2019,siang,327
6/13/2019,malam,328
6/14/2019,siang,329
6/14/2019,malam,330
6/15/2019,siang,331
6/15/2019,malam,332
6/16/2019,siang,333
6/16/2019,malam,334
6/17/2019,siang,335
6/17/2019,malam,336
6/18/2019,siang,337
6/18/2019,malam,338
6/19/2019,siang,339
6/19/2019,malam,340
6/20/2019,siang,341
6/20/2019,malam,342
6/21/2019,siang,343
6/21/2019,malam,344
6/22/2019,siang,345
6/22/2019,malam,346
6/23/2019,siang,347
6/23/2019,malam,348
6/24/2019,siang,349
6/24/2019,malam,350
6/25/2019,siang,351
6/25/2019,malam,352
6/26/2019,siang,353
6/26/2019,malam,354
6/27/2019,siang,355
6/27/2019,malam,356
6/28/2019,siang,357
6/28/2019,malam,358
6/29/2019,siang,359
6/29/2019,malam,360
6/30/2019,siang,361
6/30/2019,malam,362
7/1/2019,siang,363
7/1/2019,malam,364
7/2/2019,siang,365
7/2/2019,malam,366
7/3/2019,siang,367
7/3/2019,malam,368
7/4/2019,siang,369
7/4/2019,malam,370
7/5/2019,siang,371
7/5/2019,malam,372
7/6/2019,siang,373
7/6/2019,malam,374
7/7/2019,siang,375
7/7/2019,malam,376
7/8/2019,siang,377
7/8/2019,malam,378
7/9/2019,siang,379
7/9/2019,malam,380
7/10/2019,siang,381
7/10/2019,malam,382
7/11/2019,siang,383
7/11/2019,malam,384
7/12/2019,siang,385
7/12/2019,malam,386
7/13/2019,siang,387
7/13/2019,malam,388
7/14/2019,siang,389
7/14/2019,malam,390
7/15/2019,siang,391
7/15/2019,malam,392
7/16/2019,siang,393
7/16/2019,malam,394
7/17/2019,siang,395
7/17/2019,malam,396
7/18/2019,siang,397
7/18/2019,malam,398
7/19/2019,siang,399
7/19/2019,malam,400
7/20/2019,siang,401
7/20/2019,malam,402
7/21/2019,siang,403
7/21/2019,malam,404
7/22/2019,siang,405
7/22/2019,malam,406
7/23/2019,siang,407
7/23/2019,malam,408
7/24/2019,siang,409
7/24/2019,malam,410
7/25/2019,siang,411
7/25/2019,malam,412
7/26/2019,siang,413
7/26/2019,malam,414
7/27/2019,siang,415
7/27/2019,malam,416
7/28/2019,siang,417
7/28/2019,malam,418
7/29/2019,siang,419
7/29/2019,malam,420
7/30/2019,siang,421
7/30/2019,malam,422
7/31/2019,siang,423
7/31/2019,malam,424
8/1/2019,siang,425
8/1/2019,malam,426
8/2/2019,siang,427
8/2/2019,malam,428
8/3/2019,siang,429
8/3/2019,malam,430
8/4/2019,siang,431
8/4/2019,malam,432
8/5/2019,siang,433
8/5/2019,malam,434
8/6/2019,siang,435
8/6/2019,malam,436
8/7/2019,siang,437
8/7/2019,malam,438
8/8/2019,siang,439
8/8/2019,malam,440
8/9/2019,siang,441
8/9/2019,malam,442
8/10/2019,siang,443
8/10/2019,malam,444
8/11/2019,siang,445
8/11/2019,malam,446
8/12/2019,siang,447
8/12/2019,malam,448
8/13/2019,siang,449
8/13/2019,malam,450
8/14/2019,siang,451
8/14/2019,malam,452
8/15/2019,siang,453
8/15/2019,malam,454
8/16/2019,siang,455
8/16/2019,malam,456
8/17/2019,siang,457
8/17/2019,malam,458
8/18/2019,siang,459
8/18/2019,malam,460
8/19/2019,siang,461
8/19/2019,malam,462
8/20/2019,siang,463
8/20/2019,malam,464
8/21/2019,siang,465
8/21/2019,malam,466
8/22/2019,siang,467
8/22/2019,malam,468
8/23/2019,siang,469
8/23/2019,malam,470
8/24/2019,siang,471
8/24/2019,malam,472
8/25/2019,siang,473
8/25/2019,malam,474
8/26/2019,siang,475
8/26/2019,malam,476
8/27/2019,siang,477
8/27/2019,malam,478
8/28/2019,siang,479
8/28/2019,malam,480
8/29/2019,siang,481
8/29/2019,malam,482
8/30/2019,siang,483
8/30/2019,malam,484
8/31/2019,siang,485
8/31/2019,malam,486
9/1/2019,siang,487
9/1/2019,malam,488
9/2/2019,siang,489
9/2/2019,malam,490
9/3/2019,siang,491
9/3/2019,malam,492
9/4/2019,siang,493
9/4/2019,malam,494
9/5/2019,siang,495
9/5/2019,malam,496
9/6/2019,siang,497
9/6/2019,malam,498
9/7/2019,siang,499
9/7/2019,malam,500
9/8/2019,siang,501
9/8/2019,malam,502
9/9/2019,siang,503
9/9/2019,malam,504
9/10/2019,siang,505
9/10/2019,malam,506
9/11/2019,siang,507
9/11/2019,malam,508
9/12/2019,siang,509
9/12/2019,malam,510
9/13/2019,siang,511
9/13/2019,malam,512
9/14/2019,siang,513
9/14/2019,malam,514
9/15/2019,siang,515
9/15/2019,malam,516
9/16/2019,siang,517
9/16/2019,malam,518
9/17/2019,siang,519
9/17/2019,malam,520
9/18/2019,siang,521
9/18/2019,malam,522
9/19/2019,siang,523
9/19/2019,malam,524
9/20/2019,siang,525
9/20/2019,malam,526
9/21/2019,siang,527
9/21/2019,malam,528
9/22/2019,siang,529
9/22/2019,malam,530
9/23/2019,siang,531
9/23/2019,malam,532
9/24/2019,siang,533
9/24/2019,malam,534
9/25/2019,siang,535
9/25/2019,malam,536
9/26/2019,siang,537
9/26/2019,malam,538
9/27/2019,siang,539
9/27/2019,malam,540
9/28/2019,siang,541
9/28/2019,malam,542
9/29/2019,siang,543
9/29/2019,malam,544
9/30/2019,siang,545
9/30/2019,malam,546
10/1/2019,siang,547
10/1/2019,malam,548
10/2/2019,siang,549
10/2/2019,malam,550
10/3/2019,siang,551
10/3/2019,malam,552
10/4/2019,siang,553
10/4/2019,malam,554
10/5/2019,siang,555
10/5/2019,malam,556
10/6/2019,siang,557
10/6/2019,malam,558
10/7/2019,siang,559
10/7/2019,malam,560
10/8/2019,siang,561
10/8/2019,malam,562
10/9/2019,siang,563
10/9/2019,malam,564
10/10/2019,siang,565
10/10/2019,malam,566
10/11/2019,siang,567
10/11/2019,malam,568
10/12/2019,siang,569
10/12/2019,malam,570
10/13/2019,siang,571
10/13/2019,malam,572
10/14/2019,siang,573
10/14/2019,malam,574
10/15/2019,siang,575
10/15/2019,malam,576
10/16/2019,siang,577
10/16/2019,malam,578
10/17/2019,siang,579
10/17/2019,malam,580
10/18/2019,siang,581
10/18/2019,malam,582
10/19/2019,siang,583
10/19/2019,malam,584
10/20/2019,siang,585
10/20/2019,malam,586
10/21/2019,siang,587
10/21/2019,malam,588
10/22/2019,siang,589
10/22/2019,malam,590
10/23/2019,siang,591
10/23/2019,malam,592
10/24/2019,siang,593
10/24/2019,malam,594
10/25/2019,siang,595
10/25/2019,malam,596
10/26/2019,siang,597
10/26/2019,malam,598
10/27/2019,siang,599
10/27/2019,malam,600
10/28/2019,siang,601
10/28/2019,malam,602
10/29/2019,siang,603
10/29/2019,malam,604
10/30/2019,siang,605
10/30/2019,malam,606
10/31/2019,siang,607
10/31/2019,malam,608
11/1/2019,siang,609
11/1/2019,malam,610
11/2/2019,siang,611
11/2/2019,malam,612
11/3/2019,siang,613
11/3/2019,malam,614
11/4/2019,siang,615
11/4/2019,malam,616
11/5/2019,siang,617
11/5/2019,malam,618
11/6/2019,siang,619
11/6/2019,malam,620
11/7/2019,siang,621
11/7/2019,malam,622
11/8/2019,siang,623
11/8/2019,malam,624
11/9/2019,siang,625
11/9/2019,malam,626
11/10/2019,siang,627
11/10/2019,malam,628
11/11/2019,siang,629
11/11/2019,malam,630
11/12/2019,siang,631
11/12/2019,malam,632
11/13/2019,siang,633
11/13/2019,malam,634
11/14/2019,siang,635
11/14/2019,malam,636
11/15/2019,siang,637
11/15/2019,malam,638
11/16/2019,siang,639
11/16/2019,malam,640
11/17/2019,siang,641
11/17/2019,malam,642
11/18/2019,siang,643
11/18/2019,malam,644
11/19/2019,siang,645
11/19/2019,malam,646
11/20/2019,siang,647
11/20/2019,malam,648
11/21/2019,siang,649
11/21/2019,malam,650
11/22/2019,siang,651
11/22/2019,malam,652
11/23/2019,siang,653
11/23/2019,malam,654
11/24/2019,siang,655
11/24/2019,malam,656
11/25/2019,siang,657
11/25/2019,malam,658
11/26/2019,siang,659
11/26/2019,malam,660
11/27/2019,siang,661
11/27/2019,malam,662
11/28/2019,siang,663
11/28/2019,malam,664
11/29/2019,siang,665
11/29/2019,malam,666
11/30/2019,siang,667
11/30/2019,malam,668
12/1/2019,siang,669
12/1/2019,malam,670
12/2/2019,siang,671
12/2/2019,malam,672
12/3/2019,siang,673
12/3/2019,malam,674
12/4/2019,siang,675
12/4/2019,malam,676
12/5/2019,siang,677
12/5/2019,malam,678
12/6/2019,siang,679
12/6/2019,malam,680
12/7/2019,siang,681
12/7/2019,malam,682
12/8/2019,siang,683
12/8/2019,malam,684
12/9/2019,siang,685
12/9/2019,malam,686
12/10/2019,siang,687
12/10/2019,malam,688
12/11/2019,siang,689
12/11/2019,malam,690
12/12/2019,siang,691
12/12/2019,malam,692
12/13/2019,siang,693
12/13/2019,malam,694
12/14/2019,siang,695
12/14/2019,malam,696
12/15/2019,siang,697
12/15/2019,malam,698
12/16/2019,siang,699
12/16/2019,malam,700
12/17/2019,siang,701
12/17/2019,malam,702
12/18/2019,siang,703
12/18/2019,malam,704
12/19/2019,siang,705
12/19/2019,malam,706
12/20/2019,siang,707
12/20/2019,malam,708
12/21/2019,siang,709
12/21/2019,malam,710
12/22/2019,siang,711
12/22/2019,malam,712
12/23/2019,siang,713
12/23/2019,malam,714
12/24/2019,siang,715
12/24/2019,malam,716
12/25/2019,siang,717
12/25/2019,malam,718
12/26/2019,siang,719
12/26/2019,malam,720
12/27/2019,siang,721
12/27/2019,malam,722
12/28/2019,siang,723
12/28/2019,malam,724
12/29/2019,siang,725
12/29/2019,malam,726
12/30/2019,siang,727
12/30/2019,malam,728
12/31/2019,siang,729
12/31/2019,malam,730
1/1/2020,siang,731
1/1/2020,malam,732
1/2/2020,siang,733
1/2/2020,malam,734
1/3/2020,siang,735
1/3/2020,malam,736
1/4/2020,siang,737
1/4/2020,malam,738
1/5/2020,siang,739
1/5/2020,malam,740
1/6/2020,siang,741
1/6/2020,malam,742
1/7/2020,siang,743
1/7/2020,malam,744
1/8/2020,siang,745
1/8/2020,malam,746
1/9/2020,siang,747
1/9/2020,malam,748
1/10/2020,siang,749
1/10/2020,malam,750
1/11/2020,siang,751
1/11/2020,malam,752
1/12/2020,siang,753
1/12/2020,malam,754
1/13/2020,siang,755
1/13/2020,malam,756
1/14/2020,siang,757
1/14/2020,malam,758
1/15/2020,siang,759
1/15/2020,malam,760
1/16/2020,siang,761
1/16/2020,malam,762
1/17/2020,siang,763
1/17/2020,malam,764
1/18/2020,siang,765
1/18/2020,malam,766
1/19/2020,siang,767
1/19/2020,malam,768
1/20/2020,siang,769
1/20/2020,malam,770
1/21/2020,siang,771
1/21/2020,malam,772
1/22/2020,siang,773
1/22/2020,malam,774
1/23/2020,siang,775
1/23/2020,malam,776
1/24/2020,siang,777
1/24/2020,malam,778
1/25/2020,siang,779
1/25/2020,malam,780
1/26/2020,siang,781
1/26/2020,malam,782
1/27/2020,siang,783
1/27/2020,malam,784
1/28/2020,siang,785
1/28/2020,malam,786
1/29/2020,siang,787
1/29/2020,malam,788
1/30/2020,siang,789
1/30/2020,malam,790
1/31/2020,siang,791
1/31/2020,malam,792
2/1/2020,siang,793
2/1/2020,malam,794
2/2/2020,siang,795
2/2/2020,malam,796
2/3/2020,siang,797
2/3/2020,malam,798
2/4/2020,siang,799
2/4/2020,malam,800
2/5/2020,siang,801
2/5/2020,malam,802
2/6/2020,siang,803
2/6/2020,malam,804
2/7/2020,siang,805
2/7/2020,malam,806
2/8/2020,siang,807
2/8/2020,malam,808
2/9/2020,siang,809
2/9/2020,malam,810
2/10/2020,siang,811
2/10/2020,malam,812
2/11/2020,siang,813
2/11/2020,malam,814
2/12/2020,siang,815
2/12/2020,malam,816
2/13/2020,siang,817
2/13/2020,malam,818
2/14/2020,siang,819
2/14/2020,malam,820
2/15/2020,siang,821
2/15/2020,malam,822
2/16/2020,siang,823
2/16/2020,malam,824
2/17/2020,siang,825
2/17/2020,malam,826
2/18/2020,siang,827
2/18/2020,malam,828
2/19/2020,siang,829
2/19/2020,malam,830
2/20/2020,siang,831
2/20/2020,malam,832
2/21/2020,siang,833
2/21/2020,malam,834
2/22/2020,siang,835
2/22/2020,malam,836
2/23/2020,siang,837
2/23/2020,malam,838
2/24/2020,siang,839
2/24/2020,malam,840
2/25/2020,siang,841
2/25/2020,malam,842
2/26/2020,siang,843
2/26/2020,malam,844
2/27/2020,siang,845
2/27/2020,malam,846
2/28/2020,siang,847
2/28/2020,malam,848
2/29/2020,siang,849
2/29/2020,malam,850
3/1/2020,siang,851
3/1/2020,malam,852
3/2/2020,siang,853
3/2/2020,malam,854
3/3/2020,siang,855
3/3/2020,malam,856
3/4/2020,siang,857
3/4/2020,malam,858
3/5/2020,siang,859
3/5/2020,malam,860
3/6/2020,siang,861
3/6/2020,malam,862
3/7/2020,siang,863
3/7/2020,malam,864
3/8/2020,siang,865
3/8/2020,malam,866
3/9/2020,siang,867
3/9/2020,malam,868
3/10/2020,siang,869
3/10/2020,malam,870
3/11/2020,siang,871
3/11/2020,malam,872
3/12/2020,siang,873
3/12/2020,malam,874
3/13/2020,siang,875
3/13/2020,malam,876
3/14/2020,siang,877
3/14/2020,malam,878
3/15/2020,siang,879
3/15/2020,malam,880
3/16/2020,siang,881
3/16/2020,malam,882
3/17/2020,siang,883
3/17/2020,malam,884
3/18/2020,siang,885
3/18/2020,malam,886
3/19/2020,siang,887
3/19/2020,malam,888
3/20/2020,siang,889
3/20/2020,malam,890
3/21/2020,siang,891
3/21/2020,malam,892
3/22/2020,siang,893
3/22/2020,malam,894
3/23/2020,siang,895
3/23/2020,malam,896
3/24/2020,siang,897
3/24/2020,malam,898
3/25/2020,siang,899
3/25/2020,malam,900
3/26/2020,siang,901
3/26/2020,malam,902
3/27/2020,siang,903
3/27/2020,malam,904
3/28/2020,siang,905
3/28/2020,malam,906
3/29/2020,siang,907
3/29/2020,malam,908
3/30/2020,siang,909
3/30/2020,malam,910
3/31/2020,siang,911
3/31/2020,malam,912
4/1/2020,siang,913
4/1/2020,malam,914
4/2/2020,siang,915
4/2/2020,malam,916
4/3/2020,siang,917
4/3/2020,malam,918
4/4/2020,siang,919
4/4/2020,malam,920
4/5/2020,siang,921
4/5/2020,malam,922
4/6/2020,siang,923
4/6/2020,malam,924
4/7/2020,siang,925
4/7/2020,malam,926
4/8/2020,siang,927
4/8/2020,malam,928
4/9/2020,siang,929
4/9/2020,malam,930
4/10/2020,siang,931
4/10/2020,malam,932
4/11/2020,siang,933
4/11/2020,malam,934
4/12/2020,siang,935
4/12/2020,malam,936
4/13/2020,siang,937
4/13/2020,malam,938
4/14/2020,siang,939
4/14/2020,malam,940
4/15/2020,siang,941
4/15/2020,malam,942
4/16/2020,siang,943
4/16/2020,malam,944
4/17/2020,siang,945
4/17/2020,malam,946
4/18/2020,siang,947
4/18/2020,malam,948
4/19/2020,siang,949
4/19/2020,malam,950
4/20/2020,siang,951
4/20/2020,malam,952
4/21/2020,siang,953
4/21/2020,malam,954
4/22/2020,siang,955
4/22/2020,malam,956
4/23/2020,siang,957
4/23/2020,malam,958
4/24/2020,siang,959
4/24/2020,malam,960
4/25/2020,siang,961
4/25/2020,malam,962
4/26/2020,siang,963
4/26/2020,malam,964
4/27/2020,siang,965
4/27/2020,malam,966
4/28/2020,siang,967
4/28/2020,malam,968
4/29/2020,siang,969
4/29/2020,malam,970
4/30/2020,siang,971
4/30/2020,malam,972
5/1/2020,siang,973
5/1/2020,malam,974
5/2/2020,siang,975
5/2/2020,malam,976
5/3/2020,siang,977
5/3/2020,malam,978
5/4/2020,siang,979
5/4/2020,malam,980
5/5/2020,siang,981
5/5/2020,malam,982
5/6/2020,siang,983
5/6/2020,malam,984
5/7/2020,siang,985
5/7/2020,malam,986
5/8/2020,siang,987
5/8/2020,malam,988
5/9/2020,siang,989
5/9/2020,malam,990
5/10/2020,siang,991
5/10/2020,malam,992
5/11/2020,siang,993
5/11/2020,malam,994
5/12/2020,siang,995
5/12/2020,malam,996
5/13/2020,siang,997
5/13/2020,malam,998
5/14/2020,siang,999
5/14/2020,malam,1000
5/15/2020,siang,1001
5/15/2020,malam,1002
5/16/2020,siang,1003
5/16/2020,malam,1004
5/17/2020,siang,1005
5/17/2020,malam,1006
5/18/2020,siang,1007
5/18/2020,malam,1008
5/19/2020,siang,1009
5/19/2020,malam,1010
5/20/2020,siang,1011
5/20/2020,malam,1012
5/21/2020,siang,1013
5/21/2020,malam,1014
5/22/2020,siang,1015
5/22/2020,malam,1016
5/23/2020,siang,1017
5/23/2020,malam,1018
5/24/2020,siang,1019
5/24/2020,malam,1020
5/25/2020,siang,1021
5/25/2020,malam,1022
5/26/2020,siang,1023
5/26/2020,malam,1024
5/27/2020,siang,1025
5/27/2020,malam,1026
5/28/2020,siang,1027
5/28/2020,malam,1028
5/29/2020,siang,1029
5/29/2020,malam,1030
5/30/2020,siang,1031
5/30/2020,malam,1032
5/31/2020,siang,1033
5/31/2020,malam,1034
6/1/2020,siang,1035
6/1/2020,malam,1036
6/2/2020,siang,1037
6/2/2020,malam,1038
6/3/2020,siang,1039
6/3/2020,malam,1040
6/4/2020,siang,1041
6/4/2020,malam,1042
6/5/2020,siang,1043
6/5/2020,malam,1044
6/6/2020,siang,1045
6/6/2020,malam,1046
6/7/2020,siang,1047
6/7/2020,malam,1048
6/8/2020,siang,1049
6/8/2020,malam,1050
6/9/2020,siang,1051
6/9/2020,malam,1052
6/10/2020,siang,1053
6/10/2020,malam,1054
6/11/2020,siang,1055
6/11/2020,malam,1056
6/12/2020,siang,1057
6/12/2020,malam,1058
6/13/2020,siang,1059
6/13/2020,malam,1060
6/14/2020,siang,1061
6/14/2020,malam,1062
6/15/2020,siang,1063
6/15/2020,malam,1064
6/16/2020,siang,1065
6/16/2020,malam,1066
6/17/2020,siang,1067
6/17/2020,malam,1068
6/18/2020,siang,1069
6/18/2020,malam,1070
6/19/2020,siang,1071
6/19/2020,malam,1072
6/20/2020,siang,1073
6/20/2020,malam,1074
6/21/2020,siang,1075
6/21/2020,malam,1076
6/22/2020,siang,1077
6/22/2020,malam,1078
6/23/2020,siang,1079
6/23/2020,malam,1080
6/24/2020,siang,1081
6/24/2020,malam,1082
6/25/2020,siang,1083
6/25/2020,malam,1084
6/26/2020,siang,1085
6/26/2020,malam,1086
6/27/2020,siang,1087
6/27/2020,malam,1088
6/28/2020,siang,1089
6/28/2020,malam,1090
6/29/2020,siang,1091
6/29/2020,malam,1092
6/30/2020,siang,1093
6/30/2020,malam,1094
7/1/2020,siang,1095
7/1/2020,malam,1096
7/2/2020,siang,1097
7/2/2020,malam,1098
7/3/2020,siang,1099
7/3/2020,malam,1100
7/4/2020,siang,1101
7/4/2020,malam,1102
7/5/2020,siang,1103
7/5/2020,malam,1104
7/6/2020,siang,1105
7/6/2020,malam,1106
7/7/2020,siang,1107
7/7/2020,malam,1108
7/8/2020,siang,1109
7/8/2020,malam,1110
7/9/2020,siang,1111
7/9/2020,malam,1112
7/10/2020,siang,1113
7/10/2020,malam,1114
7/11/2020,siang,1115
7/11/2020,malam,1116
7/12/2020,siang,1117
7/12/2020,malam,1118
7/13/2020,siang,1119
7/13/2020,malam,1120
7/14/2020,siang,1121
7/14/2020,malam,1122
7/15/2020,siang,1123
7/15/2020,malam,1124
7/16/2020,siang,1125
7/16/2020,malam,1126
7/17/2020,siang,1127
7/17/2020,malam,1128
7/18/2020,siang,1129
7/18/2020,malam,1130
7/19/2020,siang,1131
7/19/2020,malam,1132
7/20/2020,siang,1133
7/20/2020,malam,1134
7/21/2020,siang,1135
7/21/2020,malam,1136
7/22/2020,siang,1137
7/22/2020,malam,1138
7/23/2020,siang,1139
7/23/2020,malam,1140
7/24/2020,siang,1141
7/24/2020,malam,1142
7/25/2020,siang,1143
7/25/2020,malam,1144
7/26/2020,siang,1145
7/26/2020,malam,1146
7/27/2020,siang,1147
7/27/2020,malam,1148
7/28/2020,siang,1149
7/28/2020,malam,1150
7/29/2020,siang,1151
