Tanggal,Waktu,Beban
6/6/2019,siang,16
6/6/2019,malam,18
6/7/2019,siang,17
6/7/2019,malam,21
6/8/2019,siang,13
6/8/2019,malam,19
6/9/2019,siang,14
6/9/2019,malam,20
6/10/2019,siang,90
6/10/2019,malam,39
6/11/2019,siang,93
6/11/2019,malam,40
6/12/2019,siang,102
6/12/2019,malam,29
6/13/2019,siang,115
6/13/2019,malam,47
6/14/2019,siang,105
6/14/2019,malam,28
6/15/2019,siang,57
6/15/2019,malam,30
6/16/2019,siang,27
6/16/2019,malam,24
6/17/2019,siang,104
6/17/2019,malam,35
6/18/2019,siang,114
6/18/2019,malam,30
6/19/2019,siang,110
6/19/2019,malam,32
6/20/2019,siang,104
6/20/2019,malam,47
6/21/2019,siang,104
6/21/2019,malam,51
6/22/2019,siang,67
6/22/2019,malam,27
6/23/2019,siang,31
6/23/2019,malam,22
6/24/2019,siang,101
6/24/2019,malam,33
6/25/2019,siang,109
6/25/2019,malam,54
6/26/2019,siang,100
6/26/2019,malam,30
6/27/2019,siang,109
6/27/2019,malam,32
6/28/2019,siang,95
6/28/2019,malam,29
6/29/2019,siang,43
6/29/2019,malam,31
6/30/2019,siang,24
6/30/2019,malam,21
7/1/2019,siang,196
7/1/2019,malam,226
7/2/2019,siang,205
7/2/2019,malam,214
7/3/2019,siang,207
7/3/2019,malam,226
7/4/2019,siang,215
7/4/2019,malam,231
7/5/2019,siang,208
7/5/2019,malam,225
7/6/2019,siang,202
7/6/2019,malam,230
7/7/2019,siang,165
7/7/2019,malam,210
7/8/2019,siang,201
7/8/2019,malam,225
7/9/2019,siang,210
7/9/2019,malam,216
7/10/2019,siang,206
7/10/2019,malam,225
7/11/2019,siang,204
7/11/2019,malam,210
7/12/2019,siang,202
7/12/2019,malam,229
7/13/2019,siang,200
7/13/2019,malam,211
7/14/2019,siang,145
7/14/2019,malam,194
7/15/2019,siang,194
7/15/2019,malam,230
7/16/2019,siang,185
7/16/2019,malam,225
7/17/2019,siang,196
7/17/2019,malam,226
7/18/2019,siang,193
7/18/2019,malam,226
7/19/2019,siang,194
7/19/2019,malam,225
7/20/2019,siang,210
7/20/2019,malam,221
7/21/2019,siang,151
7/21/2019,malam,202
7/22/2019,siang,194
7/22/2019,malam,228
7/23/2019,siang,203
7/23/2019,malam,225
7/24/2019,siang,199
7/24/2019,malam,230
7/25/2019,siang,210
7/25/2019,malam,221
7/26/2019,siang,205
7/26/2019,malam,240
7/27/2019,siang,204
7/27/2019,malam,235
7/28/2019,siang,161
7/28/2019,malam,196
7/29/2019,siang,214
7/29/2019,malam,227
7/30/2019,siang,205
7/30/2019,malam,240
7/31/2019,siang,204
7/31/2019,malam,235
8/1/2019,siang,118
8/1/2019,malam,41
8/2/2019,siang,101
8/2/2019,malam,46
8/3/2019,siang,51
8/3/2019,malam,134
8/4/2019,siang,28
8/4/2019,malam,35
8/5/2019,siang,115
8/5/2019,malam,35
8/6/2019,siang,110
8/6/2019,malam,40
8/7/2019,siang,121
8/7/2019,malam,41
8/8/2019,siang,118
8/8/2019,malam,36
8/9/2019,siang,118
8/9/2019,malam,40
8/10/2019,siang,51
8/10/2019,malam,31
8/11/2019,siang,21
8/11/2019,malam,27
8/12/2019,siang,104
8/12/2019,malam,47
8/13/2019,siang,120
8/13/2019,malam,41
8/14/2019,siang,114
8/14/2019,malam,40
8/15/2019,siang,111
8/15/2019,malam,36
8/16/2019,siang,126
8/16/2019,malam,45
8/17/2019,siang,21
8/17/2019,malam,27
8/18/2019,siang,21
8/18/2019,malam,24
8/19/2019,siang,106
8/19/2019,malam,40
8/20/2019,siang,114
8/20/2019,malam,49
8/21/2019,siang,120
8/21/2019,malam,42
8/22/2019,siang,118
8/22/2019,malam,40
8/23/2019,siang,160
8/23/2019,malam,45
8/24/2019,siang,53
8/24/2019,malam,36
8/25/2019,siang,22
8/25/2019,malam,30
8/26/2019,siang,201
8/26/2019,malam,40
8/27/2019,siang,116
8/27/2019,malam,41
8/28/2019,siang,117
8/28/2019,malam,50
8/29/2019,siang,110
8/29/2019,malam,37
8/30/2019,siang,107
8/30/2019,malam,34
8/31/2019,siang,110
8/31/2019,malam,37
9/1/2019,siang,22
9/1/2019,malam,30
9/2/2019,siang,111
9/2/2019,malam,52
9/3/2019,siang,116
9/3/2019,malam,42
9/4/2019,siang,109
9/4/2019,malam,44
9/5/2019,siang,115
9/5/2019,malam,42
9/6/2019,siang,120
9/6/2019,malam,40
9/7/2019,siang,50
9/7/2019,malam,35
9/8/2019,siang,0
9/8/2019,malam,0
9/9/2019,siang,117
9/9/2019,malam,49
9/10/2019,siang,115
9/10/2019,malam,38
9/11/2019,siang,124
9/11/2019,malam,42
9/12/2019,siang,110
9/12/2019,malam,46
9/13/2019,siang,120
9/13/2019,malam,52
9/14/2019,siang,50
9/14/2019,malam,35
9/15/2019,siang,22
9/15/2019,malam,61
9/16/2019,siang,116
9/16/2019,malam,38
9/17/2019,siang,112
9/17/2019,malam,40
9/18/2019,siang,117
9/18/2019,malam,38
9/19/2019,siang,112
9/19/2019,malam,39
9/20/2019,siang,103
9/20/2019,malam,48
9/21/2019,siang,50
9/21/2019,malam,32
9/22/2019,siang,25
9/22/2019,malam,28
9/23/2019,siang,111
9/23/2019,malam,35
9/24/2019,siang,116
9/24/2019,malam,38
9/25/2019,siang,104
9/25/2019,malam,61
9/26/2019,siang,117
9/26/2019,malam,44
9/27/2019,siang,118
9/27/2019,malam,43
9/28/2019,siang,69
9/28/2019,malam,36
9/29/2019,siang,21
9/29/2019,malam,30
9/30/2019,siang,117
9/30/2019,malam,36
10/1/2019,siang,191
10/1/2019,malam,242
10/2/2019,siang,214
10/2/2019,malam,228
10/3/2019,siang,213
10/3/2019,malam,251
10/4/2019,siang,215
10/4/2019,malam,236
10/5/2019,siang,214
10/5/2019,malam,223
10/6/2019,siang,156
10/6/2019,malam,195
10/7/2019,siang,220
10/7/2019,malam,232
10/8/2019,siang,213
10/8/2019,malam,240
10/9/2019,siang,211
10/9/2019,malam,230
10/10/2019,siang,209
10/10/2019,malam,235
10/11/2019,siang,221
10/11/2019,malam,246
10/12/2019,siang,215
10/12/2019,malam,246
10/13/2019,siang,155
10/13/2019,malam,190
10/14/2019,siang,220
10/14/2019,malam,242
10/15/2019,siang,216
10/15/2019,malam,242
10/16/2019,siang,218
10/16/2019,malam,238
10/17/2019,siang,210
10/17/2019,malam,250
10/18/2019,siang,218
10/18/2019,malam,250
10/19/2019,siang,219
10/19/2019,malam,5
10/20/2019,siang,170
10/20/2019,malam,194
10/21/2019,siang,225
10/21/2019,malam,249
10/22/2019,siang,213
10/22/2019,malam,242
10/23/2019,siang,215
10/23/2019,malam,255
10/24/2019,siang,218
10/24/2019,malam,236
10/25/2019,siang,226
10/25/2019,malam,243
10/26/2019,siang,281
10/26/2019,malam,245
10/27/2019,siang,160
10/27/2019,malam,202
10/28/2019,siang,215
10/28/2019,malam,256
10/29/2019,siang,228
10/29/2019,malam,238
10/30/2019,siang,221
10/30/2019,malam,252
10/31/2019,siang,263
10/31/2019,malam,240
11/1/2019,siang,171
11/1/2019,malam,121
11/2/2019,siang,106
11/2/2019,malam,101
11/3/2019,siang,87
11/3/2019,malam,100
11/4/2019,siang,85
11/4/2019,malam,101
11/5/2019,siang,166
11/5/2019,malam,120
11/6/2019,siang,185
11/6/2019,malam,120
11/7/2019,siang,222
11/7/2019,malam,190
11/8/2019,siang,124
11/8/2019,malam,47
11/9/2019,siang,30
11/9/2019,malam,31
11/10/2019,siang,24
11/10/2019,malam,29
11/11/2019,siang,103
11/11/2019,malam,54
11/12/2019,siang,117
11/12/2019,malam,41
11/13/2019,siang,112
11/13/2019,malam,40
11/14/2019,siang,110
11/14/2019,malam,44
11/15/2019,siang,117
11/15/2019,malam,41
11/16/2019,siang,38
11/16/2019,malam,33
11/17/2019,siang,27
11/17/2019,malam,35
11/18/2019,siang,110
11/18/2019,malam,41
11/19/2019,siang,119
11/19/2019,malam,30
11/20/2019,siang,115
11/20/2019,malam,45
11/21/2019,siang,125
11/21/2019,malam,42
11/22/2019,siang,105
11/22/2019,malam,56
11/23/2019,siang,45
11/23/2019,malam,36
11/24/2019,siang,30
11/24/2019,malam,34
11/25/2019,siang,110
11/25/2019,malam,47
11/26/2019,siang,112
11/26/2019,malam,43
11/27/2019,siang,116
11/27/2019,malam,151
11/28/2019,siang,105
11/28/2019,malam,43
11/29/2019,siang,120
11/29/2019,malam,41
11/30/2019,siang,45
11/30/2019,malam,35
12/1/2019,siang,117
12/1/2019,malam,30
12/2/2019,siang,91
12/2/2019,malam,45
12/3/2019,siang,80
12/3/2019,malam,46
12/4/2019,siang,86
12/4/2019,malam,42
12/5/2019,siang,89
12/5/2019,malam,40
12/6/2019,siang,105
12/6/2019,malam,41
12/7/2019,siang,50
12/7/2019,malam,35
12/8/2019,siang,32
12/8/2019,malam,30
12/9/2019,siang,92
12/9/2019,malam,44
12/10/2019,siang,97
12/10/2019,malam,44
12/11/2019,siang,98
12/11/2019,malam,48
12/12/2019,siang,92
12/12/2019,malam,50
12/13/2019,siang,97
12/13/2019,malam,46
12/14/2019,siang,51
12/14/2019,malam,33
12/15/2019,siang,24
12/15/2019,malam,30
12/16/2019,siang,90
12/16/2019,malam,41
12/17/2019,siang,80
12/17/2019,malam,48
12/18/2019,siang,91
12/18/2019,malam,45
12/19/2019,siang,94
12/19/2019,malam,40
12/20/2019,siang,71
12/20/2019,malam,36
12/21/2019,siang,44
12/21/2019,malam,30
12/22/2019,siang,27
12/22/2019,malam,27
12/23/2019,siang,85
12/23/2019,malam,42
12/24/2019,siang,74
12/24/2019,malam,35
12/25/2019,siang,43
12/25/2019,malam,30
12/26/2019,siang,86
12/26/2019,malam,36
12/27/2019,siang,80
12/27/2019,malam,32
12/28/2019,siang,70
12/28/2019,malam,30
12/29/2019,siang,60
12/29/2019,malam,30
12/30/2019,siang,30
12/30/2019,malam,24
12/31/2019,siang,26
12/31/2019,malam,27
1/1/2020,siang,18
1/1/2020,malam,21
1/2/2020,siang,63
1/2/2020,malam,33
1/3/2020,siang,65
1/3/2020,malam,32
1/4/2020,siang,30
1/4/2020,malam,30
1/5/2020,siang,21
1/5/2020,malam,23
1/6/2020,siang,67
1/6/2020,malam,30
1/7/2020,siang,100
1/7/2020,malam,32
1/8/2020,siang,103
1/8/2020,malam,38
1/9/2020,siang,79
1/9/2020,malam,36
1/10/2020,siang,86
1/10/2020,malam,42
1/11/2020,siang,37
1/11/2020,malam,29
1/12/2020,siang,21
1/12/2020,malam,26
1/13/2020,siang,91
1/13/2020,malam,41
1/14/2020,siang,87
1/14/2020,malam,30
1/15/2020,siang,100
1/15/2020,malam,37
1/16/2020,siang,196
1/16/2020,malam,40
1/17/2020,siang,90
1/17/2020,malam,37
1/18/2020,siang,32
1/18/2020,malam,34
1/19/2020,siang,26
1/19/2020,malam,29
1/20/2020,siang,102
1/20/2020,malam,32
1/21/2020,siang,105
1/21/2020,malam,41
1/22/2020,siang,102
1/22/2020,malam,32
1/23/2020,siang,110
1/23/2020,malam,37
1/24/2020,siang,100
1/24/2020,malam,33
1/25/2020,siang,36
1/25/2020,malam,27
1/26/2020,siang,21
1/26/2020,malam,26
1/27/2020,siang,103
1/27/2020,malam,39
1/28/2020,siang,110
1/28/2020,malam,42
1/29/2020,siang,116
1/29/2020,malam,40
1/30/2020,siang,103
1/30/2020,malam,41
1/31/2020,siang,99
1/31/2020,malam,55
2/1/2020,siang,30
2/1/2020,malam,20
2/2/2020,siang,25
2/2/2020,malam,110
2/3/2020,siang,36
2/3/2020,malam,104
2/4/2020,siang,33
2/4/2020,malam,103
2/5/2020,siang,37
2/5/2020,malam,103
2/6/2020,siang,36
2/6/2020,malam,90
2/7/2020,siang,36
2/7/2020,malam,40
2/8/2020,siang,31
2/8/2020,malam,18
2/9/2020,siang,25
2/9/2020,malam,115
2/10/2020,siang,33
2/10/2020,malam,102
2/11/2020,siang,40
2/11/2020,malam,80
2/12/2020,siang,47
2/12/2020,malam,96
2/13/2020,siang,46
2/13/2020,malam,100
2/14/2020,siang,37
2/14/2020,malam,51
2/15/2020,siang,32
2/15/2020,malam,22
2/16/2020,siang,25
2/16/2020,malam,104
2/17/2020,siang,35
2/17/2020,malam,92
2/18/2020,siang,38
2/18/2020,malam,110
2/19/2020,siang,36
2/19/2020,malam,100
2/20/2020,siang,34
2/20/2020,malam,97
2/21/2020,siang,39
2/21/2020,malam,32
2/22/2020,siang,29
2/22/2020,malam,22
2/23/2020,siang,28
2/23/2020,malam,101
2/24/2020,siang,38
2/24/2020,malam,104
2/25/2020,siang,37
2/25/2020,malam,110
2/26/2020,siang,40
2/26/2020,malam,101
2/27/2020,siang,46
2/27/2020,malam,95
2/28/2020,siang,40
2/28/2020,malam,41
2/29/2020,siang,35
2/29/2020,malam,NaN
3/1/2020,siang,25
3/1/2020,malam,30
3/2/2020,siang,102
3/2/2020,malam,48
3/3/2020,siang,105
3/3/2020,malam,38
3/4/2020,siang,94
3/4/2020,malam,39
3/5/2020,siang,115
3/5/2020,malam,40
3/6/2020,siang,112
3/6/2020,malam,40
3/7/2020,siang,45
3/7/2020,malam,32
3/8/2020,siang,20
3/8/2020,malam,24
3/9/2020,siang,97
3/9/2020,malam,33
3/10/2020,siang,101
3/10/2020,malam,41
3/11/2020,siang,95
3/11/2020,malam,52
3/12/2020,siang,217
3/12/2020,malam,46
3/13/2020,siang,103
3/13/2020,malam,35
3/14/2020,siang,54
3/14/2020,malam,30
3/15/2020,siang,20
3/15/2020,malam,25
3/16/2020,siang,93
3/16/2020,malam,34
3/17/2020,siang,105
3/17/2020,malam,40
3/18/2020,siang,101
3/18/2020,malam,35
3/19/2020,siang,100
3/19/2020,malam,34
3/20/2020,siang,110
3/20/2020,malam,36
3/21/2020,siang,45
3/21/2020,malam,30
3/22/2020,siang,27
3/22/2020,malam,27
3/23/2020,siang,102
3/23/2020,malam,30
3/24/2020,siang,95
3/24/2020,malam,26
3/25/2020,siang,36
3/25/2020,malam,30
3/26/2020,siang,66
3/26/2020,malam,23
3/27/2020,siang,65
3/27/2020,malam,22
3/28/2020,siang,25
3/28/2020,malam,20
3/29/2020,siang,15
3/29/2020,malam,20
3/30/2020,siang,75
3/30/2020,malam,24
3/31/2020,siang,75
3/31/2020,malam,23
4/1/2020,siang,70
4/1/2020,malam,26
4/2/2020,siang,81
4/2/2020,malam,27
4/3/2020,siang,64
4/3/2020,malam,25
4/4/2020,siang,27
4/4/2020,malam,21
4/5/2020,siang,17
4/5/2020,malam,19
4/6/2020,siang,91
4/6/2020,malam,41
4/7/2020,siang,106
4/7/2020,malam,31
4/8/2020,siang,103
4/8/2020,malam,31
4/9/2020,siang,37
4/9/2020,malam,33
4/10/2020,siang,26
4/10/2020,malam,130
4/11/2020,siang,32
4/11/2020,malam,22
4/12/2020,siang,20
4/12/2020,malam,25
4/13/2020,siang,90
4/13/2020,malam,29
4/14/2020,siang,92
4/14/2020,malam,35
4/15/2020,siang,110
4/15/2020,malam,31
4/16/2020,siang,97
4/16/2020,malam,31
4/17/2020,siang,94
4/17/2020,malam,32
4/18/2020,siang,50
4/18/2020,malam,30
4/19/2020,siang,21
4/19/2020,malam,23
4/20/2020,siang,101
4/20/2020,malam,33
4/21/2020,siang,97
4/21/2020,malam,33
4/22/2020,siang,110
4/22/2020,malam,31
4/23/2020,siang,101
4/23/2020,malam,31
4/24/2020,siang,90
4/24/2020,malam,26
4/25/2020,siang,28
4/25/2020,malam,26
4/26/2020,siang,21
4/26/2020,malam,26
4/27/2020,siang,95
4/27/2020,malam,110
4/28/2020,siang,88
4/28/2020,malam,31
4/29/2020,siang,105
4/29/2020,malam,32
4/30/2020,siang,104
4/30/2020,malam,35
5/1/2020,siang,31
5/1/2020,malam,25
5/2/2020,siang,33
5/2/2020,malam,24
5/3/2020,siang,21
5/3/2020,malam,23
5/4/2020,siang,105
5/4/2020,malam,31
5/5/2020,siang,99
5/5/2020,malam,36
5/6/2020,siang,87
5/6/2020,malam,26
5/7/2020,siang,77
5/7/2020,malam,25
5/8/2020,siang,67
5/8/2020,malam,26
5/9/2020,siang,45
5/9/2020,malam,27
5/10/2020,siang,20
5/10/2020,malam,26
5/11/2020,siang,93
5/11/2020,malam,29
5/12/2020,siang,100
5/12/2020,malam,35
5/13/2020,siang,3
5/13/2020,malam,30
5/14/2020,siang,111
5/14/2020,malam,27
5/15/2020,siang,95
5/15/2020,malam,30
5/16/2020,siang,30
5/16/2020,malam,24
5/17/2020,siang,20
5/17/2020,malam,25
5/18/2020,siang,100
5/18/2020,malam,27
5/19/2020,siang,96
5/19/2020,malam,28
5/20/2020,siang,97
5/20/2020,malam,29
5/21/2020,siang,74
5/21/2020,malam,30
5/22/2020,siang,31
5/22/2020,malam,21
5/23/2020,siang,18
5/23/2020,malam,20
5/24/2020,siang,14
5/24/2020,malam,21
5/25/2020,siang,17
5/25/2020,malam,21
5/26/2020,siang,50
5/26/2020,malam,25
5/27/2020,siang,50
5/27/2020,malam,25
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,23
6/1/2020,malam,25
6/2/2020,siang,94
6/2/2020,malam,25
6/3/2020,siang,108
6/3/2020,malam,30
6/4/2020,siang,108
6/4/2020,malam,31
6/5/2020,siang,98
6/5/2020,malam,31
6/6/2020,siang,50
6/6/2020,malam,25
6/7/2020,siang,21
6/7/2020,malam,25
6/8/2020,siang,100
6/8/2020,malam,24
6/9/2020,siang,95
6/9/2020,malam,27
6/10/2020,siang,103
6/10/2020,malam,29
6/11/2020,siang,98
6/11/2020,malam,40
6/12/2020,siang,85
6/12/2020,malam,26
6/13/2020,siang,42
6/13/2020,malam,27
6/14/2020,siang,25
6/14/2020,malam,29
6/15/2020,siang,112
6/15/2020,malam,40
6/16/2020,siang,110
6/16/2020,malam,30
6/17/2020,siang,112
6/17/2020,malam,34
6/18/2020,siang,109
6/18/2020,malam,39
6/19/2020,siang,104
6/19/2020,malam,35
6/20/2020,siang,54
6/20/2020,malam,32
6/21/2020,siang,22
6/21/2020,malam,28
6/22/2020,siang,101
6/22/2020,malam,118
6/23/2020,siang,104
6/23/2020,malam,42
6/24/2020,siang,100
6/24/2020,malam,36
6/25/2020,siang,115
6/25/2020,malam,38
6/26/2020,siang,117
6/26/2020,malam,41
6/27/2020,siang,52
6/27/2020,malam,35
6/28/2020,siang,26
6/28/2020,malam,26
6/29/2020,siang,111
6/29/2020,malam,38
6/30/2020,siang,125
6/30/2020,malam,40
7/1/2020,siang,124
7/1/2020,malam,40
7/2/2020,siang,115
7/2/2020,malam,35
7/3/2020,siang,110
7/3/2020,malam,36
7/4/2020,siang,46
7/4/2020,malam,32
7/5/2020,siang,22
7/5/2020,malam,28
7/6/2020,siang,120
7/6/2020,malam,30
7/7/2020,siang,117
7/7/2020,malam,38
7/8/2020,siang,125
7/8/2020,malam,33
7/9/2020,siang,110
7/9/2020,malam,35
7/10/2020,siang,115
7/10/2020,malam,40
7/11/2020,siang,60
7/11/2020,malam,31
7/12/2020,siang,24
7/12/2020,malam,30
7/13/2020,siang,126
7/13/2020,malam,40
7/14/2020,siang,100
7/14/2020,malam,38
7/15/2020,siang,111
7/15/2020,malam,41
7/16/2020,siang,106
7/16/2020,malam,38
7/17/2020,siang,102
7/17/2020,malam,43
7/18/2020,siang,76
7/18/2020,malam,33
7/19/2020,siang,0
7/19/2020,malam,27
7/20/2020,siang,125
7/20/2020,malam,39
7/21/2020,siang,125
7/21/2020,malam,45
7/22/2020,siang,118
7/22/2020,malam,44
7/23/2020,siang,114
7/23/2020,malam,40
7/24/2020,siang,125
7/24/2020,malam,45
7/25/2020,siang,124
7/25/2020,malam,41
7/26/2020,siang,25
7/26/2020,malam,33
7/27/2020,siang,116
7/27/2020,malam,44
7/28/2020,siang,133
7/28/2020,malam,46
7/29/2020,siang,118
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,70
8/1/2020,malam,35
8/2/2020,siang,23
