Tanggal,Waktu,Beban
4/25/2019,malam,134
4/26/2019,siang,91
4/26/2019,malam,132
4/27/2019,siang,211
4/27/2019,malam,134
4/28/2019,siang,NaN
4/28/2019,malam,NaN
4/29/2019,siang,NaN
4/29/2019,malam,NaN
4/30/2019,siang,NaN
4/30/2019,malam,NaN
5/1/2019,siang,91
5/1/2019,malam,130
5/2/2019,siang,207
5/2/2019,malam,274
5/3/2019,siang,89
5/3/2019,malam,129
5/4/2019,siang,92
5/4/2019,malam,135
5/5/2019,siang,95
5/5/2019,malam,138
5/6/2019,siang,88
5/6/2019,malam,138
5/7/2019,siang,90
5/7/2019,malam,135
5/8/2019,siang,86
5/8/2019,malam,130
5/9/2019,siang,81
5/9/2019,malam,140
5/10/2019,siang,81
5/10/2019,malam,142
5/11/2019,siang,90
5/11/2019,malam,120
5/12/2019,siang,85
5/12/2019,malam,140
5/13/2019,siang,80
5/13/2019,malam,136
5/14/2019,siang,88
5/14/2019,malam,136
5/15/2019,siang,86
5/15/2019,malam,136
5/16/2019,siang,87
5/16/2019,malam,115
5/17/2019,siang,82
5/17/2019,malam,136
5/18/2019,siang,86
5/18/2019,malam,135
5/19/2019,siang,85
5/19/2019,malam,140
5/20/2019,siang,81
5/20/2019,malam,140
5/21/2019,siang,85
5/21/2019,malam,144
5/22/2019,siang,86
5/22/2019,malam,142
5/23/2019,siang,88
5/23/2019,malam,138
5/24/2019,siang,86
5/24/2019,malam,140
5/25/2019,siang,81
5/25/2019,malam,140
5/26/2019,siang,56
5/26/2019,malam,138
5/27/2019,siang,84
5/27/2019,malam,132
5/28/2019,siang,0
5/28/2019,malam,138
5/29/2019,siang,88
5/29/2019,malam,137
5/30/2019,siang,86
5/30/2019,malam,135
5/31/2019,siang,85
5/31/2019,malam,134
6/1/2019,siang,86
6/1/2019,malam,130
6/2/2019,siang,85
6/2/2019,malam,136
6/3/2019,siang,86
6/3/2019,malam,133
6/4/2019,siang,89
6/4/2019,malam,135
6/5/2019,siang,82
6/5/2019,malam,128
6/6/2019,siang,90
6/6/2019,malam,132
6/7/2019,siang,90
6/7/2019,malam,128
6/8/2019,siang,91
6/8/2019,malam,130
6/9/2019,siang,86
6/9/2019,malam,132
6/10/2019,siang,87
6/10/2019,malam,132
6/11/2019,siang,88
6/11/2019,malam,127
6/12/2019,siang,83
6/12/2019,malam,129
6/13/2019,siang,87
6/13/2019,malam,135
6/14/2019,siang,86
6/14/2019,malam,129
6/15/2019,siang,88
6/15/2019,malam,126
6/16/2019,siang,87
6/16/2019,malam,131
6/17/2019,siang,84
6/17/2019,malam,130
6/18/2019,siang,85
6/18/2019,malam,129
6/19/2019,siang,85
6/19/2019,malam,126
6/20/2019,siang,84
6/20/2019,malam,122
6/21/2019,siang,82
6/21/2019,malam,125
6/22/2019,siang,84
6/22/2019,malam,130
6/23/2019,siang,86
6/23/2019,malam,122
6/24/2019,siang,85
6/24/2019,malam,125
6/25/2019,siang,88
6/25/2019,malam,130
6/26/2019,siang,86
6/26/2019,malam,126
6/27/2019,siang,85
6/27/2019,malam,125
6/28/2019,siang,85
6/28/2019,malam,122
6/29/2019,siang,84
6/29/2019,malam,125
6/30/2019,siang,190
6/30/2019,malam,123
7/1/2019,siang,82
7/1/2019,malam,125
7/2/2019,siang,83
7/2/2019,malam,124
7/3/2019,siang,87
7/3/2019,malam,120
7/4/2019,siang,90
7/4/2019,malam,123
7/5/2019,siang,87
7/5/2019,malam,127
7/6/2019,siang,87
7/6/2019,malam,127
7/7/2019,siang,86
7/7/2019,malam,140
7/8/2019,siang,85
7/8/2019,malam,103
7/9/2019,siang,83
7/9/2019,malam,121
7/10/2019,siang,85
7/10/2019,malam,125
7/11/2019,siang,84
7/11/2019,malam,104
7/12/2019,siang,86
7/12/2019,malam,127
7/13/2019,siang,80
7/13/2019,malam,121
7/14/2019,siang,79
7/14/2019,malam,122
7/15/2019,siang,75
7/15/2019,malam,104
7/16/2019,siang,75
7/16/2019,malam,105
7/17/2019,siang,74
7/17/2019,malam,122
7/18/2019,siang,76
7/18/2019,malam,123
7/19/2019,siang,77
7/19/2019,malam,121
7/20/2019,siang,80
7/20/2019,malam,121
7/21/2019,siang,80
7/21/2019,malam,125
7/22/2019,siang,74
7/22/2019,malam,122
7/23/2019,siang,75
7/23/2019,malam,123
7/24/2019,siang,73
7/24/2019,malam,124
7/25/2019,siang,73
7/25/2019,malam,120
7/26/2019,siang,75
7/26/2019,malam,125
7/27/2019,siang,78
7/27/2019,malam,125
7/28/2019,siang,81
7/28/2019,malam,122
7/29/2019,siang,74
7/29/2019,malam,123
7/30/2019,siang,75
7/30/2019,malam,125
7/31/2019,siang,78
7/31/2019,malam,125
8/1/2019,siang,76
8/1/2019,malam,122
8/2/2019,siang,80
8/2/2019,malam,124
8/3/2019,siang,78
8/3/2019,malam,120
8/4/2019,siang,76
8/4/2019,malam,119
8/5/2019,siang,72
8/5/2019,malam,117
8/6/2019,siang,194
8/6/2019,malam,118
8/7/2019,siang,73
8/7/2019,malam,120
8/8/2019,siang,70
8/8/2019,malam,120
8/9/2019,siang,78
8/9/2019,malam,122
8/10/2019,siang,75
8/10/2019,malam,123
8/11/2019,siang,74
8/11/2019,malam,125
8/12/2019,siang,81
8/12/2019,malam,101
8/13/2019,siang,80
8/13/2019,malam,125
8/14/2019,siang,80
8/14/2019,malam,123
8/15/2019,siang,82
8/15/2019,malam,124
8/16/2019,siang,79
8/16/2019,malam,126
8/17/2019,siang,80
8/17/2019,malam,121
8/18/2019,siang,76
8/18/2019,malam,121
8/19/2019,siang,78
8/19/2019,malam,123
8/20/2019,siang,77
8/20/2019,malam,105
8/21/2019,siang,80
8/21/2019,malam,162
8/22/2019,siang,76
8/22/2019,malam,124
8/23/2019,siang,80
8/23/2019,malam,120
8/24/2019,siang,79
8/24/2019,malam,120
8/25/2019,siang,85
8/25/2019,malam,121
8/26/2019,siang,77
8/26/2019,malam,125
8/27/2019,siang,78
8/27/2019,malam,125
8/28/2019,siang,75
8/28/2019,malam,125
8/29/2019,siang,80
8/29/2019,malam,123
8/30/2019,siang,76
8/30/2019,malam,123
8/31/2019,siang,80
8/31/2019,malam,123
9/1/2019,siang,78
9/1/2019,malam,122
9/2/2019,siang,80
9/2/2019,malam,121
9/3/2019,siang,78
9/3/2019,malam,125
9/4/2019,siang,79
9/4/2019,malam,121
9/5/2019,siang,78
9/5/2019,malam,120
9/6/2019,siang,80
9/6/2019,malam,121
9/7/2019,siang,77
9/7/2019,malam,120
9/8/2019,siang,0
9/8/2019,malam,0
9/9/2019,siang,77
9/9/2019,malam,121
9/10/2019,siang,77
9/10/2019,malam,124
9/11/2019,siang,77
9/11/2019,malam,120
9/12/2019,siang,178
9/12/2019,malam,276
9/13/2019,siang,80
9/13/2019,malam,120
9/14/2019,siang,80
9/14/2019,malam,122
9/15/2019,siang,78
9/15/2019,malam,123
9/16/2019,siang,79
9/16/2019,malam,126
9/17/2019,siang,81
9/17/2019,malam,126
9/18/2019,siang,80
9/18/2019,malam,123
9/19/2019,siang,78
9/19/2019,malam,124
9/20/2019,siang,81
9/20/2019,malam,122
9/21/2019,siang,77
9/21/2019,malam,122
9/22/2019,siang,81
9/22/2019,malam,127
9/23/2019,siang,76
9/23/2019,malam,123
9/24/2019,siang,81
9/24/2019,malam,126
9/25/2019,siang,80
9/25/2019,malam,130
9/26/2019,siang,80
9/26/2019,malam,128
9/27/2019,siang,82
9/27/2019,malam,125
9/28/2019,siang,81
9/28/2019,malam,122
9/29/2019,siang,85
9/29/2019,malam,130
9/30/2019,siang,80
9/30/2019,malam,126
10/1/2019,siang,81
10/1/2019,malam,124
10/2/2019,siang,72
10/2/2019,malam,124
10/3/2019,siang,83
10/3/2019,malam,130
10/4/2019,siang,82
10/4/2019,malam,123
10/5/2019,siang,80
10/5/2019,malam,124
10/6/2019,siang,84
10/6/2019,malam,125
10/7/2019,siang,80
10/7/2019,malam,126
10/8/2019,siang,80
10/8/2019,malam,126
10/9/2019,siang,82
10/9/2019,malam,130
10/10/2019,siang,84
10/10/2019,malam,130
10/11/2019,siang,84
10/11/2019,malam,130
10/12/2019,siang,83
10/12/2019,malam,133
10/13/2019,siang,86
10/13/2019,malam,128
10/14/2019,siang,85
10/14/2019,malam,131
10/15/2019,siang,80
10/15/2019,malam,125
10/16/2019,siang,80
10/16/2019,malam,129
10/17/2019,siang,82
10/17/2019,malam,130
10/18/2019,siang,83
10/18/2019,malam,135
10/19/2019,siang,85
10/19/2019,malam,131
10/20/2019,siang,84
10/20/2019,malam,128
10/21/2019,siang,85
10/21/2019,malam,130
10/22/2019,siang,90
10/22/2019,malam,129
10/23/2019,siang,86
10/23/2019,malam,131
10/24/2019,siang,84
10/24/2019,malam,127
10/25/2019,siang,84
10/25/2019,malam,130
10/26/2019,siang,85
10/26/2019,malam,130
10/27/2019,siang,89
10/27/2019,malam,132
10/28/2019,siang,87
10/28/2019,malam,133
10/29/2019,siang,86
10/29/2019,malam,131
10/30/2019,siang,85
10/30/2019,malam,134
10/31/2019,siang,88
10/31/2019,malam,131
11/1/2019,siang,94
11/1/2019,malam,127
11/2/2019,siang,188
11/2/2019,malam,121
11/3/2019,siang,86
11/3/2019,malam,128
11/4/2019,siang,82
11/4/2019,malam,129
11/5/2019,siang,84
11/5/2019,malam,131
11/6/2019,siang,84
11/6/2019,malam,135
11/7/2019,siang,82
11/7/2019,malam,135
11/8/2019,siang,87
11/8/2019,malam,162
11/9/2019,siang,117
11/9/2019,malam,160
11/10/2019,siang,111
11/10/2019,malam,167
11/11/2019,siang,109
11/11/2019,malam,166
11/12/2019,siang,87
11/12/2019,malam,131
11/13/2019,siang,90
11/13/2019,malam,130
11/14/2019,siang,90
11/14/2019,malam,128
11/15/2019,siang,86
11/15/2019,malam,130
11/16/2019,siang,83
11/16/2019,malam,132
11/17/2019,siang,14
11/17/2019,malam,138
11/18/2019,siang,91
11/18/2019,malam,135
11/19/2019,siang,89
11/19/2019,malam,137
11/20/2019,siang,91
11/20/2019,malam,132
11/21/2019,siang,86
11/21/2019,malam,131
11/22/2019,siang,93
11/22/2019,malam,130
11/23/2019,siang,90
11/23/2019,malam,140
11/24/2019,siang,94
11/24/2019,malam,133
11/25/2019,siang,92
11/25/2019,malam,129
11/26/2019,siang,88
11/26/2019,malam,130
11/27/2019,siang,91
11/27/2019,malam,131
11/28/2019,siang,90
11/28/2019,malam,132
11/29/2019,siang,91
11/29/2019,malam,140
11/30/2019,siang,91
11/30/2019,malam,155
12/1/2019,siang,95
12/1/2019,malam,125
12/2/2019,siang,94
12/2/2019,malam,20
12/3/2019,siang,92
12/3/2019,malam,132
12/4/2019,siang,90
12/4/2019,malam,127
12/5/2019,siang,92
12/5/2019,malam,126
12/6/2019,siang,91
12/6/2019,malam,132
12/7/2019,siang,90
12/7/2019,malam,131
12/8/2019,siang,97
12/8/2019,malam,133
12/9/2019,siang,96
12/9/2019,malam,133
12/10/2019,siang,94
12/10/2019,malam,136
12/11/2019,siang,96
12/11/2019,malam,132
12/12/2019,siang,90
12/12/2019,malam,126
12/13/2019,siang,91
12/13/2019,malam,126
12/14/2019,siang,91
12/14/2019,malam,131
12/15/2019,siang,92
12/15/2019,malam,125
12/16/2019,siang,87
12/16/2019,malam,129
12/17/2019,siang,90
12/17/2019,malam,130
12/18/2019,siang,90
12/18/2019,malam,135
12/19/2019,siang,92
12/19/2019,malam,16
12/20/2019,siang,61
12/20/2019,malam,17
12/21/2019,siang,94
12/21/2019,malam,132
12/22/2019,siang,95
12/22/2019,malam,126
12/23/2019,siang,91
12/23/2019,malam,131
12/24/2019,siang,94
12/24/2019,malam,127
12/25/2019,siang,93
12/25/2019,malam,120
12/26/2019,siang,91
12/26/2019,malam,122
12/27/2019,siang,95
12/27/2019,malam,122
12/28/2019,siang,87
12/28/2019,malam,131
12/29/2019,siang,92
12/29/2019,malam,120
12/30/2019,siang,94
12/30/2019,malam,115
12/31/2019,siang,94
12/31/2019,malam,116
1/1/2020,siang,87
1/1/2020,malam,124
1/2/2020,siang,86
1/2/2020,malam,130
1/3/2020,siang,88
1/3/2020,malam,125
1/4/2020,siang,92
1/4/2020,malam,135
1/5/2020,siang,92
1/5/2020,malam,122
1/6/2020,siang,85
1/6/2020,malam,120
1/7/2020,siang,84
1/7/2020,malam,132
1/8/2020,siang,84
1/8/2020,malam,125
1/9/2020,siang,82
1/9/2020,malam,122
1/10/2020,siang,86
1/10/2020,malam,122
1/11/2020,siang,86
1/11/2020,malam,126
1/12/2020,siang,86
1/12/2020,malam,131
1/13/2020,siang,87
1/13/2020,malam,135
1/14/2020,siang,90
1/14/2020,malam,136
1/15/2020,siang,99
1/15/2020,malam,126
1/16/2020,siang,90
1/16/2020,malam,135
1/17/2020,siang,92
1/17/2020,malam,135
1/18/2020,siang,90
1/18/2020,malam,137
1/19/2020,siang,97
1/19/2020,malam,138
1/20/2020,siang,93
1/20/2020,malam,137
1/21/2020,siang,91
1/21/2020,malam,135
1/22/2020,siang,91
1/22/2020,malam,130
1/23/2020,siang,90
1/23/2020,malam,131
1/24/2020,siang,96
1/24/2020,malam,128
1/25/2020,siang,96
1/25/2020,malam,122
1/26/2020,siang,94
1/26/2020,malam,132
1/27/2020,siang,91
1/27/2020,malam,135
1/28/2020,siang,92
1/28/2020,malam,145
1/29/2020,siang,96
1/29/2020,malam,110
1/30/2020,siang,91
1/30/2020,malam,128
1/31/2020,siang,93
1/31/2020,malam,NaN
2/1/2020,siang,92
2/1/2020,malam,116
2/2/2020,siang,91
2/2/2020,malam,127
2/3/2020,siang,90
2/3/2020,malam,126
2/4/2020,siang,90
2/4/2020,malam,130
2/5/2020,siang,90
2/5/2020,malam,130
2/6/2020,siang,85
2/6/2020,malam,133
2/7/2020,siang,92
2/7/2020,malam,126
2/8/2020,siang,87
2/8/2020,malam,131
2/9/2020,siang,91
2/9/2020,malam,111
2/10/2020,siang,90
2/10/2020,malam,128
2/11/2020,siang,102
2/11/2020,malam,130
2/12/2020,siang,243
2/12/2020,malam,130
2/13/2020,siang,94
2/13/2020,malam,133
2/14/2020,siang,97
2/14/2020,malam,135
2/15/2020,siang,92
2/15/2020,malam,136
2/16/2020,siang,96
2/16/2020,malam,131
2/17/2020,siang,90
2/17/2020,malam,123
2/18/2020,siang,201
2/18/2020,malam,125
2/19/2020,siang,89
2/19/2020,malam,124
2/20/2020,siang,88
2/20/2020,malam,127
2/21/2020,siang,90
2/21/2020,malam,128
2/22/2020,siang,91
2/22/2020,malam,133
2/23/2020,siang,95
2/23/2020,malam,130
2/24/2020,siang,95
2/24/2020,malam,135
2/25/2020,siang,91
2/25/2020,malam,127
2/26/2020,siang,91
2/26/2020,malam,131
2/27/2020,siang,90
2/27/2020,malam,127
2/28/2020,siang,90
2/28/2020,malam,130
2/29/2020,siang,91
2/29/2020,malam,132
3/1/2020,siang,95
3/1/2020,malam,130
3/2/2020,siang,91
3/2/2020,malam,131
3/3/2020,siang,90
3/3/2020,malam,133
3/4/2020,siang,90
3/4/2020,malam,130
3/5/2020,siang,90
3/5/2020,malam,137
3/6/2020,siang,92
3/6/2020,malam,131
3/7/2020,siang,91
3/7/2020,malam,132
3/8/2020,siang,83
3/8/2020,malam,131
3/9/2020,siang,95
3/9/2020,malam,136
3/10/2020,siang,96
3/10/2020,malam,135
3/11/2020,siang,95
3/11/2020,malam,20
3/12/2020,siang,94
3/12/2020,malam,135
3/13/2020,siang,96
3/13/2020,malam,131
3/14/2020,siang,90
3/14/2020,malam,135
3/15/2020,siang,99
3/15/2020,malam,136
3/16/2020,siang,91
3/16/2020,malam,136
3/17/2020,siang,100
3/17/2020,malam,142
3/18/2020,siang,100
3/18/2020,malam,131
3/19/2020,siang,97
3/19/2020,malam,131
3/20/2020,siang,95
3/20/2020,malam,134
3/21/2020,siang,100
3/21/2020,malam,142
3/22/2020,siang,100
3/22/2020,malam,144
3/23/2020,siang,100
3/23/2020,malam,130
3/24/2020,siang,95
3/24/2020,malam,130
3/25/2020,siang,100
3/25/2020,malam,140
3/26/2020,siang,102
3/26/2020,malam,137
3/27/2020,siang,101
3/27/2020,malam,137
3/28/2020,siang,101
3/28/2020,malam,140
3/29/2020,siang,96
3/29/2020,malam,132
3/30/2020,siang,100
3/30/2020,malam,133
3/31/2020,siang,100
3/31/2020,malam,130
4/1/2020,siang,95
4/1/2020,malam,133
4/2/2020,siang,100
4/2/2020,malam,125
4/3/2020,siang,104
4/3/2020,malam,134
4/4/2020,siang,99
4/4/2020,malam,130
4/5/2020,siang,98
4/5/2020,malam,135
4/6/2020,siang,94
4/6/2020,malam,130
4/7/2020,siang,97
4/7/2020,malam,131
4/8/2020,siang,96
4/8/2020,malam,131
4/9/2020,siang,99
4/9/2020,malam,122
4/10/2020,siang,101
4/10/2020,malam,140
4/11/2020,siang,99
4/11/2020,malam,133
4/12/2020,siang,92
4/12/2020,malam,133
4/13/2020,siang,98
4/13/2020,malam,131
4/14/2020,siang,100
4/14/2020,malam,140
4/15/2020,siang,98
4/15/2020,malam,137
4/16/2020,siang,102
4/16/2020,malam,131
4/17/2020,siang,95
4/17/2020,malam,138
4/18/2020,siang,100
4/18/2020,malam,140
4/19/2020,siang,97
4/19/2020,malam,137
4/20/2020,siang,96
4/20/2020,malam,137
4/21/2020,siang,102
4/21/2020,malam,143
4/22/2020,siang,15
4/22/2020,malam,146
4/23/2020,siang,104
4/23/2020,malam,144
4/24/2020,siang,94
4/24/2020,malam,139
4/25/2020,siang,95
4/25/2020,malam,135
4/26/2020,siang,89
4/26/2020,malam,141
4/27/2020,siang,94
4/27/2020,malam,122
4/28/2020,siang,94
4/28/2020,malam,143
4/29/2020,siang,90
4/29/2020,malam,140
4/30/2020,siang,90
4/30/2020,malam,128
5/1/2020,siang,90
5/1/2020,malam,142
5/2/2020,siang,90
5/2/2020,malam,144
5/3/2020,siang,92
5/3/2020,malam,146
5/4/2020,siang,95
5/4/2020,malam,150
5/5/2020,siang,97
5/5/2020,malam,145
5/6/2020,siang,100
5/6/2020,malam,144
5/7/2020,siang,90
5/7/2020,malam,145
5/8/2020,siang,98
5/8/2020,malam,140
5/9/2020,siang,95
5/9/2020,malam,140
5/10/2020,siang,93
5/10/2020,malam,147
5/11/2020,siang,91
5/11/2020,malam,137
5/12/2020,siang,87
5/12/2020,malam,135
5/13/2020,siang,98
5/13/2020,malam,144
5/14/2020,siang,93
5/14/2020,malam,146
5/15/2020,siang,92
5/15/2020,malam,146
5/16/2020,siang,91
5/16/2020,malam,136
5/17/2020,siang,93
5/17/2020,malam,145
5/18/2020,siang,94
5/18/2020,malam,141
5/19/2020,siang,87
5/19/2020,malam,138
5/20/2020,siang,91
5/20/2020,malam,142
5/21/2020,siang,86
5/21/2020,malam,120
5/22/2020,siang,95
5/22/2020,malam,142
5/23/2020,siang,93
5/23/2020,malam,140
5/24/2020,siang,95
5/24/2020,malam,136
5/25/2020,siang,101
5/25/2020,malam,140
5/26/2020,siang,104
5/26/2020,malam,135
5/27/2020,siang,100
5/27/2020,malam,138
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,95
6/1/2020,malam,140
6/2/2020,siang,100
6/2/2020,malam,134
6/3/2020,siang,97
6/3/2020,malam,140
6/4/2020,siang,96
6/4/2020,malam,136
6/5/2020,siang,96
6/5/2020,malam,141
6/6/2020,siang,97
6/6/2020,malam,142
6/7/2020,siang,98
6/7/2020,malam,134
6/8/2020,siang,93
6/8/2020,malam,140
6/9/2020,siang,93
6/9/2020,malam,134
6/10/2020,siang,95
6/10/2020,malam,136
6/11/2020,siang,96
6/11/2020,malam,145
6/12/2020,siang,99
6/12/2020,malam,135
6/13/2020,siang,95
6/13/2020,malam,137
6/14/2020,siang,97
6/14/2020,malam,142
6/15/2020,siang,101
6/15/2020,malam,125
6/16/2020,siang,100
6/16/2020,malam,140
6/17/2020,siang,100
6/17/2020,malam,141
6/18/2020,siang,100
6/18/2020,malam,143
6/19/2020,siang,106
6/19/2020,malam,140
6/20/2020,siang,97
6/20/2020,malam,138
6/21/2020,siang,97
6/21/2020,malam,140
6/22/2020,siang,95
6/22/2020,malam,208
6/23/2020,siang,96
6/23/2020,malam,135
6/24/2020,siang,92
6/24/2020,malam,136
6/25/2020,siang,95
6/25/2020,malam,131
6/26/2020,siang,95
6/26/2020,malam,140
6/27/2020,siang,95
6/27/2020,malam,136
6/28/2020,siang,93
6/28/2020,malam,134
6/29/2020,siang,94
6/29/2020,malam,136
6/30/2020,siang,95
6/30/2020,malam,138
7/1/2020,siang,96
7/1/2020,malam,140
7/2/2020,siang,96
7/2/2020,malam,136
7/3/2020,siang,98
7/3/2020,malam,134
7/4/2020,siang,95
7/4/2020,malam,136
7/5/2020,siang,95
7/5/2020,malam,141
7/6/2020,siang,128
7/6/2020,malam,125
7/7/2020,siang,86
7/7/2020,malam,133
7/8/2020,siang,123
7/8/2020,malam,132
7/9/2020,siang,128
7/9/2020,malam,137
7/10/2020,siang,96
7/10/2020,malam,137
7/11/2020,siang,96
7/11/2020,malam,135
7/12/2020,siang,92
7/12/2020,malam,137
7/13/2020,siang,96
7/13/2020,malam,141
7/14/2020,siang,232
7/14/2020,malam,138
7/15/2020,siang,95
7/15/2020,malam,156
7/16/2020,siang,92
7/16/2020,malam,133
7/17/2020,siang,96
7/17/2020,malam,140
7/18/2020,siang,96
7/18/2020,malam,137
7/19/2020,siang,96
7/19/2020,malam,141
7/20/2020,siang,94
7/20/2020,malam,142
7/21/2020,siang,97
7/21/2020,malam,142
7/22/2020,siang,97
7/22/2020,malam,138
7/23/2020,siang,93
7/23/2020,malam,145
7/24/2020,siang,126
7/24/2020,malam,136
7/25/2020,siang,73
7/25/2020,malam,135
7/26/2020,siang,91
7/26/2020,malam,138
7/27/2020,siang,93
7/27/2020,malam,138
7/28/2020,siang,93
7/28/2020,malam,132
7/29/2020,siang,88
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,93
8/1/2020,malam,132
8/2/2020,siang,92
