Tanggal,Waktu,Beban
5/28/2019,malam,145
5/29/2019,siang,134
5/29/2019,malam,130
5/30/2019,siang,91
5/30/2019,malam,120
5/31/2019,siang,132
5/31/2019,malam,118
6/1/2019,siang,75
6/1/2019,malam,115
6/2/2019,siang,72
6/2/2019,malam,15
6/3/2019,siang,75
6/3/2019,malam,115
6/4/2019,siang,72
6/4/2019,malam,113
6/5/2019,siang,64
6/5/2019,malam,106
6/6/2019,siang,78
6/6/2019,malam,106
6/7/2019,siang,72
6/7/2019,malam,111
6/8/2019,siang,72
6/8/2019,malam,165
6/9/2019,siang,75
6/9/2019,malam,120
6/10/2019,siang,136
6/10/2019,malam,132
6/11/2019,siang,134
6/11/2019,malam,136
6/12/2019,siang,132
6/12/2019,malam,143
6/13/2019,siang,139
6/13/2019,malam,140
6/14/2019,siang,136
6/14/2019,malam,141
6/15/2019,siang,136
6/15/2019,malam,122
6/16/2019,siang,171
6/16/2019,malam,120
6/17/2019,siang,130
6/17/2019,malam,148
6/18/2019,siang,99
6/18/2019,malam,150
6/19/2019,siang,128
6/19/2019,malam,152
6/20/2019,siang,136
6/20/2019,malam,143
6/21/2019,siang,136
6/21/2019,malam,135
6/22/2019,siang,138
6/22/2019,malam,126
6/23/2019,siang,105
6/23/2019,malam,110
6/24/2019,siang,139
6/24/2019,malam,141
6/25/2019,siang,132
6/25/2019,malam,136
6/26/2019,siang,141
6/26/2019,malam,143
6/27/2019,siang,141
6/27/2019,malam,145
6/28/2019,siang,136
6/28/2019,malam,138
6/29/2019,siang,128
6/29/2019,malam,125
6/30/2019,siang,90
6/30/2019,malam,106
7/1/2019,siang,138
7/1/2019,malam,139
7/2/2019,siang,135
7/2/2019,malam,128
7/3/2019,siang,120
7/3/2019,malam,132
7/4/2019,siang,141
7/4/2019,malam,120
7/5/2019,siang,134
7/5/2019,malam,124
7/6/2019,siang,136
7/6/2019,malam,122
7/7/2019,siang,72
7/7/2019,malam,118
7/8/2019,siang,143
7/8/2019,malam,130
7/9/2019,siang,136
7/9/2019,malam,115
7/10/2019,siang,136
7/10/2019,malam,130
7/11/2019,siang,138
7/11/2019,malam,125
7/12/2019,siang,140
7/12/2019,malam,130
7/13/2019,siang,138
7/13/2019,malam,120
7/14/2019,siang,82
7/14/2019,malam,104
7/15/2019,siang,130
7/15/2019,malam,120
7/16/2019,siang,130
7/16/2019,malam,122
7/17/2019,siang,128
7/17/2019,malam,132
7/18/2019,siang,139
7/18/2019,malam,147
7/19/2019,siang,134
7/19/2019,malam,141
7/20/2019,siang,140
7/20/2019,malam,122
7/21/2019,siang,85
7/21/2019,malam,115
7/22/2019,siang,136
7/22/2019,malam,152
7/23/2019,siang,132
7/23/2019,malam,150
7/24/2019,siang,136
7/24/2019,malam,136
7/25/2019,siang,132
7/25/2019,malam,130
7/26/2019,siang,131
7/26/2019,malam,128
7/27/2019,siang,136
7/27/2019,malam,126
7/28/2019,siang,75
7/28/2019,malam,115
7/29/2019,siang,134
7/29/2019,malam,130
7/30/2019,siang,131
7/30/2019,malam,128
7/31/2019,siang,136
7/31/2019,malam,126
8/1/2019,siang,130
8/1/2019,malam,130
8/2/2019,siang,136
8/2/2019,malam,128
8/3/2019,siang,130
8/3/2019,malam,120
8/4/2019,siang,75
8/4/2019,malam,160
8/5/2019,siang,130
8/5/2019,malam,120
8/6/2019,siang,126
8/6/2019,malam,126
8/7/2019,siang,132
8/7/2019,malam,126
8/8/2019,siang,128
8/8/2019,malam,138
8/9/2019,siang,134
8/9/2019,malam,130
8/10/2019,siang,128
8/10/2019,malam,122
8/11/2019,siang,64
8/11/2019,malam,111
8/12/2019,siang,141
8/12/2019,malam,111
8/13/2019,siang,140
8/13/2019,malam,128
8/14/2019,siang,141
8/14/2019,malam,134
8/15/2019,siang,0
8/15/2019,malam,126
8/16/2019,siang,234
8/16/2019,malam,251
8/17/2019,siang,80
8/17/2019,malam,118
8/18/2019,siang,858
8/18/2019,malam,113
8/19/2019,siang,155
8/19/2019,malam,145
8/20/2019,siang,150
8/20/2019,malam,130
8/21/2019,siang,155
8/21/2019,malam,148
8/22/2019,siang,152
8/22/2019,malam,145
8/23/2019,siang,155
8/23/2019,malam,136
8/24/2019,siang,148
8/24/2019,malam,140
8/25/2019,siang,96
8/25/2019,malam,111
8/26/2019,siang,143
8/26/2019,malam,136
8/27/2019,siang,148
8/27/2019,malam,141
8/28/2019,siang,143
8/28/2019,malam,145
8/29/2019,siang,145
8/29/2019,malam,143
8/30/2019,siang,150
8/30/2019,malam,132
8/31/2019,siang,145
8/31/2019,malam,143
9/1/2019,siang,85
9/1/2019,malam,115
9/2/2019,siang,136
9/2/2019,malam,0
9/3/2019,siang,0
9/3/2019,malam,135
9/4/2019,siang,138
9/4/2019,malam,134
9/5/2019,siang,132
9/5/2019,malam,130
9/6/2019,siang,141
9/6/2019,malam,128
9/7/2019,siang,134
9/7/2019,malam,125
9/8/2019,siang,134
9/8/2019,malam,191
9/9/2019,siang,145
9/9/2019,malam,128
9/10/2019,siang,130
9/10/2019,malam,130
9/11/2019,siang,138
9/11/2019,malam,132
9/12/2019,siang,136
9/12/2019,malam,120
9/13/2019,siang,136
9/13/2019,malam,135
9/14/2019,siang,135
9/14/2019,malam,126
9/15/2019,siang,75
9/15/2019,malam,113
9/16/2019,siang,134
9/16/2019,malam,136
9/17/2019,siang,134
9/17/2019,malam,136
9/18/2019,siang,141
9/18/2019,malam,132
9/19/2019,siang,130
9/19/2019,malam,136
9/20/2019,siang,138
9/20/2019,malam,122
9/21/2019,siang,0
9/21/2019,malam,130
9/22/2019,siang,85
9/22/2019,malam,120
9/23/2019,siang,141
9/23/2019,malam,132
9/24/2019,siang,141
9/24/2019,malam,136
9/25/2019,siang,143
9/25/2019,malam,145
9/26/2019,siang,147
9/26/2019,malam,138
9/27/2019,siang,141
9/27/2019,malam,132
9/28/2019,siang,139
9/28/2019,malam,122
9/29/2019,siang,100
9/29/2019,malam,122
9/30/2019,siang,147
9/30/2019,malam,138
10/1/2019,siang,140
10/1/2019,malam,130
10/2/2019,siang,138
10/2/2019,malam,130
10/3/2019,siang,152
10/3/2019,malam,141
10/4/2019,siang,145
10/4/2019,malam,136
10/5/2019,siang,139
10/5/2019,malam,126
10/6/2019,siang,88
10/6/2019,malam,115
10/7/2019,siang,145
10/7/2019,malam,132
10/8/2019,siang,147
10/8/2019,malam,126
10/9/2019,siang,147
10/9/2019,malam,140
10/10/2019,siang,152
10/10/2019,malam,145
10/11/2019,siang,158
10/11/2019,malam,141
10/12/2019,siang,150
10/12/2019,malam,139
10/13/2019,siang,91
10/13/2019,malam,124
10/14/2019,siang,152
10/14/2019,malam,143
10/15/2019,siang,143
10/15/2019,malam,145
10/16/2019,siang,145
10/16/2019,malam,145
10/17/2019,siang,143
10/17/2019,malam,155
10/18/2019,siang,150
10/18/2019,malam,150
10/19/2019,siang,150
10/19/2019,malam,132
10/20/2019,siang,85
10/20/2019,malam,122
10/21/2019,siang,145
10/21/2019,malam,139
10/22/2019,siang,113
10/22/2019,malam,136
10/23/2019,siang,147
10/23/2019,malam,141
10/24/2019,siang,147
10/24/2019,malam,134
10/25/2019,siang,147
10/25/2019,malam,128
10/26/2019,siang,141
10/26/2019,malam,130
10/27/2019,siang,91
10/27/2019,malam,122
10/28/2019,siang,143
10/28/2019,malam,152
10/29/2019,siang,148
10/29/2019,malam,148
10/30/2019,siang,140
10/30/2019,malam,160
10/31/2019,siang,141
10/31/2019,malam,152
11/1/2019,siang,141
11/1/2019,malam,147
11/2/2019,siang,141
11/2/2019,malam,120
11/3/2019,siang,100
11/3/2019,malam,118
11/4/2019,siang,91
11/4/2019,malam,126
11/5/2019,siang,141
11/5/2019,malam,140
11/6/2019,siang,143
11/6/2019,malam,160
11/7/2019,siang,139
11/7/2019,malam,150
11/8/2019,siang,148
11/8/2019,malam,134
11/9/2019,siang,91
11/9/2019,malam,111
11/10/2019,siang,104
11/10/2019,malam,128
11/11/2019,siang,150
11/11/2019,malam,145
11/12/2019,siang,150
11/12/2019,malam,150
11/13/2019,siang,150
11/13/2019,malam,152
11/14/2019,siang,150
11/14/2019,malam,134
11/15/2019,siang,148
11/15/2019,malam,155
11/16/2019,siang,141
11/16/2019,malam,134
11/17/2019,siang,158
11/17/2019,malam,132
11/18/2019,siang,145
11/18/2019,malam,160
11/19/2019,siang,145
11/19/2019,malam,155
11/20/2019,siang,148
11/20/2019,malam,154
11/21/2019,siang,141
11/21/2019,malam,157
11/22/2019,siang,141
11/22/2019,malam,155
11/23/2019,siang,145
11/23/2019,malam,140
11/24/2019,siang,115
11/24/2019,malam,130
11/25/2019,siang,150
11/25/2019,malam,147
11/26/2019,siang,148
11/26/2019,malam,156
11/27/2019,siang,141
11/27/2019,malam,160
11/28/2019,siang,150
11/28/2019,malam,160
11/29/2019,siang,157
11/29/2019,malam,169
11/30/2019,siang,152
11/30/2019,malam,138
12/1/2019,siang,175
12/1/2019,malam,125
12/2/2019,siang,152
12/2/2019,malam,0
12/3/2019,siang,152
12/3/2019,malam,162
12/4/2019,siang,142
12/4/2019,malam,162
12/5/2019,siang,150
12/5/2019,malam,155
12/6/2019,siang,150
12/6/2019,malam,150
12/7/2019,siang,148
12/7/2019,malam,130
12/8/2019,siang,110
12/8/2019,malam,128
12/9/2019,siang,150
12/9/2019,malam,153
12/10/2019,siang,153
12/10/2019,malam,162
12/11/2019,siang,153
12/11/2019,malam,145
12/12/2019,siang,152
12/12/2019,malam,145
12/13/2019,siang,150
12/13/2019,malam,145
12/14/2019,siang,147
12/14/2019,malam,132
12/15/2019,siang,110
12/15/2019,malam,118
12/16/2019,siang,153
12/16/2019,malam,138
12/17/2019,siang,150
12/17/2019,malam,147
12/18/2019,siang,140
12/18/2019,malam,135
12/19/2019,siang,148
12/19/2019,malam,128
12/20/2019,siang,153
12/20/2019,malam,158
12/21/2019,siang,152
12/21/2019,malam,148
12/22/2019,siang,115
12/22/2019,malam,130
12/23/2019,siang,158
12/23/2019,malam,178
12/24/2019,siang,168
12/24/2019,malam,168
12/25/2019,siang,132
12/25/2019,malam,122
12/26/2019,siang,158
12/26/2019,malam,150
12/27/2019,siang,160
12/27/2019,malam,150
12/28/2019,siang,175
12/28/2019,malam,141
12/29/2019,siang,136
12/29/2019,malam,120
12/30/2019,siang,172
12/30/2019,malam,153
12/31/2019,siang,160
12/31/2019,malam,136
1/1/2020,siang,85
1/1/2020,malam,113
1/2/2020,siang,150
1/2/2020,malam,153
1/3/2020,siang,165
1/3/2020,malam,615
1/4/2020,siang,160
1/4/2020,malam,105
1/5/2020,siang,120
1/5/2020,malam,128
1/6/2020,siang,162
1/6/2020,malam,147
1/7/2020,siang,160
1/7/2020,malam,150
1/8/2020,siang,160
1/8/2020,malam,157
1/9/2020,siang,160
1/9/2020,malam,152
1/10/2020,siang,163
1/10/2020,malam,162
1/11/2020,siang,152
1/11/2020,malam,141
1/12/2020,siang,113
1/12/2020,malam,136
1/13/2020,siang,162
1/13/2020,malam,162
1/14/2020,siang,161
1/14/2020,malam,171
1/15/2020,siang,165
1/15/2020,malam,166
1/16/2020,siang,166
1/16/2020,malam,170
1/17/2020,siang,160
1/17/2020,malam,171
1/18/2020,siang,155
1/18/2020,malam,148
1/19/2020,siang,126
1/19/2020,malam,130
1/20/2020,siang,160
1/20/2020,malam,185
1/21/2020,siang,160
1/21/2020,malam,177
1/22/2020,siang,166
1/22/2020,malam,166
1/23/2020,siang,171
1/23/2020,malam,158
1/24/2020,siang,166
1/24/2020,malam,141
1/25/2020,siang,139
1/25/2020,malam,113
1/26/2020,siang,110
1/26/2020,malam,120
1/27/2020,siang,180
1/27/2020,malam,169
1/28/2020,siang,162
1/28/2020,malam,175
1/29/2020,siang,160
1/29/2020,malam,160
1/30/2020,siang,166
1/30/2020,malam,141
1/31/2020,siang,166
1/31/2020,malam,NaN
2/1/2020,siang,153
2/1/2020,malam,124
2/2/2020,siang,96
2/2/2020,malam,120
2/3/2020,siang,160
2/3/2020,malam,135
2/4/2020,siang,167
2/4/2020,malam,148
2/5/2020,siang,162
2/5/2020,malam,148
2/6/2020,siang,160
2/6/2020,malam,148
2/7/2020,siang,163
2/7/2020,malam,157
2/8/2020,siang,145
2/8/2020,malam,139
2/9/2020,siang,106
2/9/2020,malam,115
2/10/2020,siang,160
2/10/2020,malam,147
2/11/2020,siang,166
2/11/2020,malam,141
2/12/2020,siang,132
2/12/2020,malam,141
2/13/2020,siang,160
2/13/2020,malam,150
2/14/2020,siang,158
2/14/2020,malam,152
2/15/2020,siang,155
2/15/2020,malam,145
2/16/2020,siang,110
2/16/2020,malam,125
2/17/2020,siang,111
2/17/2020,malam,139
2/18/2020,siang,150
2/18/2020,malam,143
2/19/2020,siang,150
2/19/2020,malam,134
2/20/2020,siang,152
2/20/2020,malam,136
2/21/2020,siang,160
2/21/2020,malam,138
2/22/2020,siang,160
2/22/2020,malam,132
2/23/2020,siang,96
2/23/2020,malam,118
2/24/2020,siang,152
2/24/2020,malam,142
2/25/2020,siang,150
2/25/2020,malam,139
2/26/2020,siang,147
2/26/2020,malam,136
2/27/2020,siang,141
2/27/2020,malam,126
2/28/2020,siang,150
2/28/2020,malam,130
2/29/2020,siang,150
2/29/2020,malam,122
3/1/2020,siang,96
3/1/2020,malam,122
3/2/2020,siang,152
3/2/2020,malam,132
3/3/2020,siang,153
3/3/2020,malam,138
3/4/2020,siang,160
3/4/2020,malam,141
3/5/2020,siang,160
3/5/2020,malam,147
3/6/2020,siang,167
3/6/2020,malam,150
3/7/2020,siang,160
3/7/2020,malam,141
3/8/2020,siang,101
3/8/2020,malam,124
3/9/2020,siang,158
3/9/2020,malam,150
3/10/2020,siang,159
3/10/2020,malam,143
3/11/2020,siang,170
3/11/2020,malam,162
3/12/2020,siang,172
3/12/2020,malam,141
3/13/2020,siang,158
3/13/2020,malam,147
3/14/2020,siang,162
3/14/2020,malam,134
3/15/2020,siang,124
3/15/2020,malam,128
3/16/2020,siang,160
3/16/2020,malam,150
3/17/2020,siang,175
3/17/2020,malam,152
3/18/2020,siang,169
3/18/2020,malam,157
3/19/2020,siang,169
3/19/2020,malam,143
3/20/2020,siang,166
3/20/2020,malam,147
3/21/2020,siang,171
3/21/2020,malam,145
3/22/2020,siang,14
3/22/2020,malam,130
3/23/2020,siang,175
3/23/2020,malam,143
3/24/2020,siang,171
3/24/2020,malam,145
3/25/2020,siang,110
3/25/2020,malam,140
3/26/2020,siang,126
3/26/2020,malam,147
3/27/2020,siang,109
3/27/2020,malam,141
3/28/2020,siang,171
3/28/2020,malam,150
3/29/2020,siang,101
3/29/2020,malam,126
3/30/2020,siang,169
3/30/2020,malam,143
3/31/2020,siang,171
3/31/2020,malam,132
4/1/2020,siang,166
4/1/2020,malam,153
4/2/2020,siang,166
4/2/2020,malam,150
4/3/2020,siang,168
4/3/2020,malam,175
4/4/2020,siang,111
4/4/2020,malam,132
4/5/2020,siang,105
4/5/2020,malam,132
4/6/2020,siang,155
4/6/2020,malam,150
4/7/2020,siang,160
4/7/2020,malam,143
4/8/2020,siang,160
4/8/2020,malam,141
4/9/2020,siang,155
4/9/2020,malam,147
4/10/2020,siang,106
4/10/2020,malam,135
4/11/2020,siang,68
4/11/2020,malam,132
4/12/2020,siang,101
4/12/2020,malam,126
4/13/2020,siang,150
4/13/2020,malam,136
4/14/2020,siang,160
4/14/2020,malam,150
4/15/2020,siang,162
4/15/2020,malam,141
4/16/2020,siang,162
4/16/2020,malam,143
4/17/2020,siang,165
4/17/2020,malam,147
4/18/2020,siang,41
4/18/2020,malam,141
4/19/2020,siang,105
4/19/2020,malam,132
4/20/2020,siang,160
4/20/2020,malam,139
4/21/2020,siang,0
4/21/2020,malam,150
4/22/2020,siang,165
4/22/2020,malam,155
4/23/2020,siang,162
4/23/2020,malam,148
4/24/2020,siang,152
4/24/2020,malam,145
4/25/2020,siang,99
4/25/2020,malam,138
4/26/2020,siang,91
4/26/2020,malam,140
4/27/2020,siang,157
4/27/2020,malam,160
4/28/2020,siang,118
4/28/2020,malam,152
4/29/2020,siang,150
4/29/2020,malam,148
4/30/2020,siang,140
4/30/2020,malam,135
5/1/2020,siang,96
5/1/2020,malam,138
5/2/2020,siang,88
5/2/2020,malam,130
5/3/2020,siang,88
5/3/2020,malam,134
5/4/2020,siang,145
5/4/2020,malam,141
5/5/2020,siang,155
5/5/2020,malam,147
5/6/2020,siang,153
5/6/2020,malam,145
5/7/2020,siang,141
5/7/2020,malam,153
5/8/2020,siang,104
5/8/2020,malam,141
5/9/2020,siang,96
5/9/2020,malam,141
5/10/2020,siang,99
5/10/2020,malam,136
5/11/2020,siang,157
5/11/2020,malam,148
5/12/2020,siang,170
5/12/2020,malam,161
5/13/2020,siang,158
5/13/2020,malam,147
5/14/2020,siang,163
5/14/2020,malam,143
5/15/2020,siang,145
5/15/2020,malam,147
5/16/2020,siang,96
5/16/2020,malam,135
5/17/2020,siang,101
5/17/2020,malam,145
5/18/2020,siang,152
5/18/2020,malam,152
5/19/2020,siang,157
5/19/2020,malam,148
5/20/2020,siang,147
5/20/2020,malam,236
5/21/2020,siang,191
5/21/2020,malam,220
5/22/2020,siang,160
5/22/2020,malam,217
5/23/2020,siang,147
5/23/2020,malam,205
5/24/2020,siang,106
5/24/2020,malam,153
5/25/2020,siang,115
5/25/2020,malam,160
5/26/2020,siang,142
5/26/2020,malam,75
5/27/2020,siang,187
5/27/2020,malam,165
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,95
6/1/2020,malam,130
6/2/2020,siang,158
6/2/2020,malam,143
6/3/2020,siang,150
6/3/2020,malam,142
6/4/2020,siang,158
6/4/2020,malam,147
6/5/2020,siang,165
6/5/2020,malam,145
6/6/2020,siang,101
6/6/2020,malam,140
6/7/2020,siang,96
6/7/2020,malam,130
6/8/2020,siang,157
6/8/2020,malam,150
6/9/2020,siang,155
6/9/2020,malam,141
6/10/2020,siang,155
6/10/2020,malam,150
6/11/2020,siang,155
6/11/2020,malam,150
6/12/2020,siang,150
6/12/2020,malam,132
6/13/2020,siang,101
6/13/2020,malam,128
6/14/2020,siang,101
6/14/2020,malam,134
6/15/2020,siang,163
6/15/2020,malam,140
6/16/2020,siang,160
6/16/2020,malam,141
6/17/2020,siang,153
6/17/2020,malam,145
6/18/2020,siang,118
6/18/2020,malam,147
6/19/2020,siang,162
6/19/2020,malam,150
6/20/2020,siang,106
6/20/2020,malam,128
6/21/2020,siang,99
6/21/2020,malam,132
6/22/2020,siang,152
6/22/2020,malam,141
6/23/2020,siang,150
6/23/2020,malam,150
6/24/2020,siang,160
6/24/2020,malam,157
6/25/2020,siang,150
6/25/2020,malam,145
6/26/2020,siang,158
6/26/2020,malam,147
6/27/2020,siang,111
6/27/2020,malam,128
6/28/2020,siang,93
6/28/2020,malam,128
6/29/2020,siang,153
6/29/2020,malam,141
6/30/2020,siang,160
6/30/2020,malam,141
7/1/2020,siang,160
7/1/2020,malam,141
7/2/2020,siang,162
7/2/2020,malam,134
7/3/2020,siang,153
7/3/2020,malam,138
7/4/2020,siang,104
7/4/2020,malam,126
7/5/2020,siang,96
7/5/2020,malam,135
7/6/2020,siang,158
7/6/2020,malam,128
7/7/2020,siang,150
7/7/2020,malam,130
7/8/2020,siang,152
7/8/2020,malam,130
7/9/2020,siang,150
7/9/2020,malam,140
7/10/2020,siang,160
7/10/2020,malam,138
7/11/2020,siang,101
7/11/2020,malam,124
7/12/2020,siang,91
7/12/2020,malam,124
7/13/2020,siang,155
7/13/2020,malam,141
7/14/2020,siang,120
7/14/2020,malam,134
7/15/2020,siang,152
7/15/2020,malam,138
7/16/2020,siang,147
7/16/2020,malam,132
7/17/2020,siang,148
7/17/2020,malam,141
7/18/2020,siang,101
7/18/2020,malam,134
7/19/2020,siang,96
7/19/2020,malam,134
7/20/2020,siang,155
7/20/2020,malam,134
7/21/2020,siang,152
7/21/2020,malam,141
7/22/2020,siang,152
7/22/2020,malam,139
7/23/2020,siang,147
7/23/2020,malam,135
7/24/2020,siang,151
7/24/2020,malam,138
7/25/2020,siang,96
7/25/2020,malam,130
7/26/2020,siang,90
7/26/2020,malam,128
7/27/2020,siang,138
7/27/2020,malam,139
7/28/2020,siang,141
7/28/2020,malam,132
7/29/2020,siang,145
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,93
8/1/2020,malam,128
8/2/2020,siang,93
8/2/2020,malam,122
