Tanggal,Waktu,Beban
4/25/2019,malam,144
4/26/2019,siang,128
4/26/2019,malam,147
4/27/2019,siang,0
4/27/2019,malam,145
4/28/2019,siang,NaN
4/28/2019,malam,NaN
4/29/2019,siang,NaN
4/29/2019,malam,NaN
4/30/2019,siang,NaN
4/30/2019,malam,NaN
5/1/2019,siang,185
5/1/2019,malam,118
5/2/2019,siang,0
5/2/2019,malam,0
5/3/2019,siang,118
5/3/2019,malam,144
5/4/2019,siang,125
5/4/2019,malam,140
5/5/2019,siang,107
5/5/2019,malam,133
5/6/2019,siang,99
5/6/2019,malam,133
5/7/2019,siang,110
5/7/2019,malam,153
5/8/2019,siang,131
5/8/2019,malam,151
5/9/2019,siang,129
5/9/2019,malam,148
5/10/2019,siang,116
5/10/2019,malam,147
5/11/2019,siang,125
5/11/2019,malam,149
5/12/2019,siang,112
5/12/2019,malam,136
5/13/2019,siang,113
5/13/2019,malam,149
5/14/2019,siang,129
5/14/2019,malam,150
5/15/2019,siang,133
5/15/2019,malam,155
5/16/2019,siang,127
5/16/2019,malam,145
5/17/2019,siang,126
5/17/2019,malam,140
5/18/2019,siang,127
5/18/2019,malam,147
5/19/2019,siang,110
5/19/2019,malam,134
5/20/2019,siang,110
5/20/2019,malam,150
5/21/2019,siang,120
5/21/2019,malam,148
5/22/2019,siang,133
5/22/2019,malam,151
5/23/2019,siang,126
5/23/2019,malam,154
5/24/2019,siang,135
5/24/2019,malam,149
5/25/2019,siang,115
5/25/2019,malam,146
5/26/2019,siang,88
5/26/2019,malam,113
5/27/2019,siang,102
5/27/2019,malam,130
5/28/2019,siang,0
5/28/2019,malam,130
5/29/2019,siang,130
5/29/2019,malam,120
5/30/2019,siang,90
5/30/2019,malam,112
5/31/2019,siang,96
5/31/2019,malam,117
6/1/2019,siang,89
6/1/2019,malam,113
6/2/2019,siang,81
6/2/2019,malam,119
6/3/2019,siang,84
6/3/2019,malam,97
6/4/2019,siang,70
6/4/2019,malam,97
6/5/2019,siang,60
6/5/2019,malam,87
6/6/2019,siang,67
6/6/2019,malam,94
6/7/2019,siang,74
6/7/2019,malam,94
6/8/2019,siang,65
6/8/2019,malam,93
6/9/2019,siang,65
6/9/2019,malam,93
6/10/2019,siang,83
6/10/2019,malam,111
6/11/2019,siang,92
6/11/2019,malam,121
6/12/2019,siang,105
6/12/2019,malam,131
6/13/2019,siang,113
6/13/2019,malam,141
6/14/2019,siang,120
6/14/2019,malam,135
6/15/2019,siang,121
6/15/2019,malam,140
6/16/2019,siang,112
6/16/2019,malam,140
6/17/2019,siang,108
6/17/2019,malam,135
6/18/2019,siang,122
6/18/2019,malam,143
6/19/2019,siang,123
6/19/2019,malam,140
6/20/2019,siang,126
6/20/2019,malam,130
6/21/2019,siang,123
6/21/2019,malam,141
6/22/2019,siang,120
6/22/2019,malam,140
6/23/2019,siang,104
6/23/2019,malam,115
6/24/2019,siang,112
6/24/2019,malam,140
6/25/2019,siang,122
6/25/2019,malam,131
6/26/2019,siang,121
6/26/2019,malam,141
6/27/2019,siang,120
6/27/2019,malam,133
6/28/2019,siang,121
6/28/2019,malam,137
6/29/2019,siang,118
6/29/2019,malam,139
6/30/2019,siang,0
6/30/2019,malam,105
7/1/2019,siang,106
7/1/2019,malam,133
7/2/2019,siang,110
7/2/2019,malam,126
7/3/2019,siang,117
7/3/2019,malam,146
7/4/2019,siang,121
7/4/2019,malam,138
7/5/2019,siang,124
7/5/2019,malam,135
7/6/2019,siang,115
7/6/2019,malam,139
7/7/2019,siang,92
7/7/2019,malam,118
7/8/2019,siang,99
7/8/2019,malam,136
7/9/2019,siang,106
7/9/2019,malam,123
7/10/2019,siang,111
7/10/2019,malam,139
7/11/2019,siang,104
7/11/2019,malam,136
7/12/2019,siang,107
7/12/2019,malam,140
7/13/2019,siang,121
7/13/2019,malam,134
7/14/2019,siang,87
7/14/2019,malam,111
7/15/2019,siang,93
7/15/2019,malam,125
7/16/2019,siang,103
7/16/2019,malam,136
7/17/2019,siang,107
7/17/2019,malam,134
7/18/2019,siang,106
7/18/2019,malam,133
7/19/2019,siang,110
7/19/2019,malam,123
7/20/2019,siang,118
7/20/2019,malam,139
7/21/2019,siang,56
7/21/2019,malam,124
7/22/2019,siang,107
7/22/2019,malam,146
7/23/2019,siang,122
7/23/2019,malam,140
7/24/2019,siang,119
7/24/2019,malam,149
7/25/2019,siang,121
7/25/2019,malam,143
7/26/2019,siang,128
7/26/2019,malam,148
7/27/2019,siang,122
7/27/2019,malam,161
7/28/2019,siang,106
7/28/2019,malam,147
7/29/2019,siang,127
7/29/2019,malam,150
7/30/2019,siang,128
7/30/2019,malam,148
7/31/2019,siang,122
7/31/2019,malam,161
8/1/2019,siang,121
8/1/2019,malam,152
8/2/2019,siang,131
8/2/2019,malam,156
8/3/2019,siang,128
8/3/2019,malam,149
8/4/2019,siang,96
8/4/2019,malam,108
8/5/2019,siang,116
8/5/2019,malam,149
8/6/2019,siang,0
8/6/2019,malam,122
8/7/2019,siang,122
8/7/2019,malam,143
8/8/2019,siang,116
8/8/2019,malam,131
8/9/2019,siang,117
8/9/2019,malam,127
8/10/2019,siang,100
8/10/2019,malam,120
8/11/2019,siang,80
8/11/2019,malam,109
8/12/2019,siang,91
8/12/2019,malam,139
8/13/2019,siang,108
8/13/2019,malam,134
8/14/2019,siang,110
8/14/2019,malam,148
8/15/2019,siang,130
8/15/2019,malam,148
8/16/2019,siang,220
8/16/2019,malam,240
8/17/2019,siang,105
8/17/2019,malam,118
8/18/2019,siang,98
8/18/2019,malam,125
8/19/2019,siang,125
8/19/2019,malam,141
8/20/2019,siang,123
8/20/2019,malam,151
8/21/2019,siang,123
8/21/2019,malam,160
8/22/2019,siang,133
8/22/2019,malam,151
8/23/2019,siang,131
8/23/2019,malam,141
8/24/2019,siang,131
8/24/2019,malam,152
8/25/2019,siang,108
8/25/2019,malam,120
8/26/2019,siang,122
8/26/2019,malam,145
8/27/2019,siang,125
8/27/2019,malam,141
8/28/2019,siang,122
8/28/2019,malam,138
8/29/2019,siang,121
8/29/2019,malam,159
8/30/2019,siang,132
8/30/2019,malam,150
8/31/2019,siang,121
8/31/2019,malam,159
9/1/2019,siang,102
9/1/2019,malam,121
9/2/2019,siang,125
9/2/2019,malam,143
9/3/2019,siang,128
9/3/2019,malam,153
9/4/2019,siang,128
9/4/2019,malam,151
9/5/2019,siang,127
9/5/2019,malam,148
9/6/2019,siang,121
9/6/2019,malam,144
9/7/2019,siang,126
9/7/2019,malam,146
9/8/2019,siang,165
9/8/2019,malam,221
9/9/2019,siang,108
9/9/2019,malam,156
9/10/2019,siang,123
9/10/2019,malam,154
9/11/2019,siang,126
9/11/2019,malam,146
9/12/2019,siang,116
9/12/2019,malam,146
9/13/2019,siang,127
9/13/2019,malam,141
9/14/2019,siang,111
9/14/2019,malam,124
9/15/2019,siang,103
9/15/2019,malam,116
9/16/2019,siang,118
9/16/2019,malam,151
9/17/2019,siang,135
9/17/2019,malam,150
9/18/2019,siang,127
9/18/2019,malam,151
9/19/2019,siang,135
9/19/2019,malam,152
9/20/2019,siang,137
9/20/2019,malam,161
9/21/2019,siang,114
9/21/2019,malam,161
9/22/2019,siang,105
9/22/2019,malam,111
9/23/2019,siang,128
9/23/2019,malam,146
9/24/2019,siang,133
9/24/2019,malam,110
9/25/2019,siang,110
9/25/2019,malam,143
9/26/2019,siang,115
9/26/2019,malam,111
9/27/2019,siang,121
9/27/2019,malam,141
9/28/2019,siang,117
9/28/2019,malam,110
9/29/2019,siang,110
9/29/2019,malam,111
9/30/2019,siang,112
9/30/2019,malam,111
10/1/2019,siang,130
10/1/2019,malam,144
10/2/2019,siang,139
10/2/2019,malam,110
10/3/2019,siang,138
10/3/2019,malam,167
10/4/2019,siang,140
10/4/2019,malam,111
10/5/2019,siang,110
10/5/2019,malam,152
10/6/2019,siang,109
10/6/2019,malam,134
10/7/2019,siang,125
10/7/2019,malam,111
10/8/2019,siang,110
10/8/2019,malam,111
10/9/2019,siang,116
10/9/2019,malam,146
10/10/2019,siang,128
10/10/2019,malam,146
10/11/2019,siang,111
10/11/2019,malam,137
10/12/2019,siang,120
10/12/2019,malam,141
10/13/2019,siang,112
10/13/2019,malam,122
10/14/2019,siang,124
10/14/2019,malam,142
10/15/2019,siang,127
10/15/2019,malam,111
10/16/2019,siang,125
10/16/2019,malam,111
10/17/2019,siang,118
10/17/2019,malam,150
10/18/2019,siang,110
10/18/2019,malam,137
10/19/2019,siang,115
10/19/2019,malam,143
10/20/2019,siang,111
10/20/2019,malam,121
10/21/2019,siang,116
10/21/2019,malam,111
10/22/2019,siang,134
10/22/2019,malam,154
10/23/2019,siang,133
10/23/2019,malam,156
10/24/2019,siang,127
10/24/2019,malam,111
10/25/2019,siang,126
10/25/2019,malam,146
10/26/2019,siang,126
10/26/2019,malam,143
10/27/2019,siang,104
10/27/2019,malam,128
10/28/2019,siang,120
10/28/2019,malam,145
10/29/2019,siang,124
10/29/2019,malam,146
10/30/2019,siang,132
10/30/2019,malam,150
10/31/2019,siang,137
10/31/2019,malam,155
11/1/2019,siang,124
11/1/2019,malam,135
11/2/2019,siang,125
11/2/2019,malam,137
11/3/2019,siang,105
11/3/2019,malam,131
11/4/2019,siang,93
11/4/2019,malam,116
11/5/2019,siang,107
11/5/2019,malam,156
11/6/2019,siang,122
11/6/2019,malam,141
11/7/2019,siang,131
11/7/2019,malam,157
11/8/2019,siang,137
11/8/2019,malam,0
11/9/2019,siang,0
11/9/2019,malam,0
11/10/2019,siang,0
11/10/2019,malam,0
11/11/2019,siang,0
11/11/2019,malam,0
11/12/2019,siang,130
11/12/2019,malam,163
11/13/2019,siang,140
11/13/2019,malam,156
11/14/2019,siang,129
11/14/2019,malam,151
11/15/2019,siang,135
11/15/2019,malam,155
11/16/2019,siang,126
11/16/2019,malam,152
11/17/2019,siang,112
11/17/2019,malam,150
11/18/2019,siang,121
11/18/2019,malam,150
11/19/2019,siang,139
11/19/2019,malam,161
11/20/2019,siang,139
11/20/2019,malam,161
11/21/2019,siang,142
11/21/2019,malam,160
11/22/2019,siang,139
11/22/2019,malam,157
11/23/2019,siang,133
11/23/2019,malam,165
11/24/2019,siang,121
11/24/2019,malam,131
11/25/2019,siang,124
11/25/2019,malam,167
11/26/2019,siang,135
11/26/2019,malam,161
11/27/2019,siang,48
11/27/2019,malam,154
11/28/2019,siang,144
11/28/2019,malam,162
11/29/2019,siang,143
11/29/2019,malam,157
11/30/2019,siang,138
11/30/2019,malam,155
12/1/2019,siang,114
12/1/2019,malam,144
12/2/2019,siang,133
12/2/2019,malam,160
12/3/2019,siang,133
12/3/2019,malam,161
12/4/2019,siang,130
12/4/2019,malam,161
12/5/2019,siang,141
12/5/2019,malam,156
12/6/2019,siang,137
12/6/2019,malam,161
12/7/2019,siang,138
12/7/2019,malam,160
12/8/2019,siang,137
12/8/2019,malam,139
12/9/2019,siang,140
12/9/2019,malam,156
12/10/2019,siang,142
12/10/2019,malam,154
12/11/2019,siang,150
12/11/2019,malam,150
12/12/2019,siang,141
12/12/2019,malam,141
12/13/2019,siang,126
12/13/2019,malam,153
12/14/2019,siang,138
12/14/2019,malam,148
12/15/2019,siang,100
12/15/2019,malam,132
12/16/2019,siang,118
12/16/2019,malam,150
12/17/2019,siang,137
12/17/2019,malam,152
12/18/2019,siang,130
12/18/2019,malam,152
12/19/2019,siang,140
12/19/2019,malam,135
12/20/2019,siang,162
12/20/2019,malam,141
12/21/2019,siang,121
12/21/2019,malam,142
12/22/2019,siang,100
12/22/2019,malam,132
12/23/2019,siang,111
12/23/2019,malam,131
12/24/2019,siang,130
12/24/2019,malam,137
12/25/2019,siang,104
12/25/2019,malam,113
12/26/2019,siang,120
12/26/2019,malam,142
12/27/2019,siang,137
12/27/2019,malam,142
12/28/2019,siang,115
12/28/2019,malam,145
12/29/2019,siang,107
12/29/2019,malam,138
12/30/2019,siang,135
12/30/2019,malam,140
12/31/2019,siang,138
12/31/2019,malam,141
1/1/2020,siang,109
1/1/2020,malam,108
1/2/2020,siang,120
1/2/2020,malam,145
1/3/2020,siang,130
1/3/2020,malam,145
1/4/2020,siang,113
1/4/2020,malam,122
1/5/2020,siang,112
1/5/2020,malam,144
1/6/2020,siang,130
1/6/2020,malam,145
1/7/2020,siang,141
1/7/2020,malam,150
1/8/2020,siang,134
1/8/2020,malam,153
1/9/2020,siang,135
1/9/2020,malam,163
1/10/2020,siang,140
1/10/2020,malam,156
1/11/2020,siang,143
1/11/2020,malam,140
1/12/2020,siang,105
1/12/2020,malam,125
1/13/2020,siang,121
1/13/2020,malam,162
1/14/2020,siang,147
1/14/2020,malam,161
1/15/2020,siang,146
1/15/2020,malam,148
1/16/2020,siang,141
1/16/2020,malam,156
1/17/2020,siang,132
1/17/2020,malam,154
1/18/2020,siang,225
1/18/2020,malam,164
1/19/2020,siang,128
1/19/2020,malam,159
1/20/2020,siang,146
1/20/2020,malam,155
1/21/2020,siang,153
1/21/2020,malam,159
1/22/2020,siang,151
1/22/2020,malam,165
1/23/2020,siang,145
1/23/2020,malam,159
1/24/2020,siang,144
1/24/2020,malam,162
1/25/2020,siang,134
1/25/2020,malam,145
1/26/2020,siang,134
1/26/2020,malam,142
1/27/2020,siang,135
1/27/2020,malam,156
1/28/2020,siang,145
1/28/2020,malam,175
1/29/2020,siang,155
1/29/2020,malam,152
1/30/2020,siang,146
1/30/2020,malam,161
1/31/2020,siang,143
1/31/2020,malam,NaN
2/1/2020,siang,139
2/1/2020,malam,142
2/2/2020,siang,110
2/2/2020,malam,117
2/3/2020,siang,119
2/3/2020,malam,153
2/4/2020,siang,136
2/4/2020,malam,154
2/5/2020,siang,144
2/5/2020,malam,156
2/6/2020,siang,141
2/6/2020,malam,157
2/7/2020,siang,137
2/7/2020,malam,149
2/8/2020,siang,135
2/8/2020,malam,157
2/9/2020,siang,113
2/9/2020,malam,131
2/10/2020,siang,131
2/10/2020,malam,156
2/11/2020,siang,128
2/11/2020,malam,153
2/12/2020,siang,120
2/12/2020,malam,153
2/13/2020,siang,135
2/13/2020,malam,145
2/14/2020,siang,135
2/14/2020,malam,150
2/15/2020,siang,119
2/15/2020,malam,136
2/16/2020,siang,104
2/16/2020,malam,116
2/17/2020,siang,130
2/17/2020,malam,134
2/18/2020,siang,0
2/18/2020,malam,135
2/19/2020,siang,120
2/19/2020,malam,146
2/20/2020,siang,122
2/20/2020,malam,147
2/21/2020,siang,132
2/21/2020,malam,150
2/22/2020,siang,128
2/22/2020,malam,151
2/23/2020,siang,110
2/23/2020,malam,128
2/24/2020,siang,126
2/24/2020,malam,152
2/25/2020,siang,139
2/25/2020,malam,162
2/26/2020,siang,142
2/26/2020,malam,152
2/27/2020,siang,139
2/27/2020,malam,159
2/28/2020,siang,140
2/28/2020,malam,167
2/29/2020,siang,147
2/29/2020,malam,150
3/1/2020,siang,116
3/1/2020,malam,150
3/2/2020,siang,129
3/2/2020,malam,156
3/3/2020,siang,144
3/3/2020,malam,168
3/4/2020,siang,157
3/4/2020,malam,162
3/5/2020,siang,143
3/5/2020,malam,166
3/6/2020,siang,153
3/6/2020,malam,158
3/7/2020,siang,130
3/7/2020,malam,158
3/8/2020,siang,131
3/8/2020,malam,144
3/9/2020,siang,164
3/9/2020,malam,185
3/10/2020,siang,165
3/10/2020,malam,191
3/11/2020,siang,170
3/11/2020,malam,199
3/12/2020,siang,168
3/12/2020,malam,178
3/13/2020,siang,165
3/13/2020,malam,179
3/14/2020,siang,151
3/14/2020,malam,185
3/15/2020,siang,148
3/15/2020,malam,159
3/16/2020,siang,159
3/16/2020,malam,177
3/17/2020,siang,173
3/17/2020,malam,182
3/18/2020,siang,174
3/18/2020,malam,190
3/19/2020,siang,169
3/19/2020,malam,181
3/20/2020,siang,150
3/20/2020,malam,192
3/21/2020,siang,161
3/21/2020,malam,198
3/22/2020,siang,128
3/22/2020,malam,150
3/23/2020,siang,170
3/23/2020,malam,181
3/24/2020,siang,174
3/24/2020,malam,184
3/25/2020,siang,136
3/25/2020,malam,148
3/26/2020,siang,169
3/26/2020,malam,184
3/27/2020,siang,164
3/27/2020,malam,180
3/28/2020,siang,164
3/28/2020,malam,182
3/29/2020,siang,123
3/29/2020,malam,130
3/30/2020,siang,161
3/30/2020,malam,176
3/31/2020,siang,162
3/31/2020,malam,170
4/1/2020,siang,163
4/1/2020,malam,187
4/2/2020,siang,161
4/2/2020,malam,171
4/3/2020,siang,177
4/3/2020,malam,182
4/4/2020,siang,169
4/4/2020,malam,186
4/5/2020,siang,158
4/5/2020,malam,177
4/6/2020,siang,171
4/6/2020,malam,181
4/7/2020,siang,167
4/7/2020,malam,181
4/8/2020,siang,169
4/8/2020,malam,179
4/9/2020,siang,161
4/9/2020,malam,198
4/10/2020,siang,151
4/10/2020,malam,180
4/11/2020,siang,166
4/11/2020,malam,186
4/12/2020,siang,114
4/12/2020,malam,144
4/13/2020,siang,154
4/13/2020,malam,212
4/14/2020,siang,171
4/14/2020,malam,192
4/15/2020,siang,191
4/15/2020,malam,189
4/16/2020,siang,185
4/16/2020,malam,189
4/17/2020,siang,182
4/17/2020,malam,199
4/18/2020,siang,164
4/18/2020,malam,180
4/19/2020,siang,158
4/19/2020,malam,194
4/20/2020,siang,168
4/20/2020,malam,185
4/21/2020,siang,183
4/21/2020,malam,206
4/22/2020,siang,160
4/22/2020,malam,197
4/23/2020,siang,167
4/23/2020,malam,162
4/24/2020,siang,124
4/24/2020,malam,145
4/25/2020,siang,150
4/25/2020,malam,185
4/26/2020,siang,145
4/26/2020,malam,174
4/27/2020,siang,148
4/27/2020,malam,186
4/28/2020,siang,160
4/28/2020,malam,197
4/29/2020,siang,173
4/29/2020,malam,196
4/30/2020,siang,162
4/30/2020,malam,189
5/1/2020,siang,128
5/1/2020,malam,152
5/2/2020,siang,151
5/2/2020,malam,184
5/3/2020,siang,124
5/3/2020,malam,152
5/4/2020,siang,146
5/4/2020,malam,193
5/5/2020,siang,168
5/5/2020,malam,187
5/6/2020,siang,177
5/6/2020,malam,196
5/7/2020,siang,132
5/7/2020,malam,153
5/8/2020,siang,149
5/8/2020,malam,196
5/9/2020,siang,170
5/9/2020,malam,180
5/10/2020,siang,130
5/10/2020,malam,146
5/11/2020,siang,136
5/11/2020,malam,171
5/12/2020,siang,154
5/12/2020,malam,178
5/13/2020,siang,160
5/13/2020,malam,182
5/14/2020,siang,159
5/14/2020,malam,190
5/15/2020,siang,151
5/15/2020,malam,183
5/16/2020,siang,149
5/16/2020,malam,193
5/17/2020,siang,147
5/17/2020,malam,161
5/18/2020,siang,159
5/18/2020,malam,177
5/19/2020,siang,137
5/19/2020,malam,168
5/20/2020,siang,158
5/20/2020,malam,162
5/21/2020,siang,113
5/21/2020,malam,156
5/22/2020,siang,118
5/22/2020,malam,140
5/23/2020,siang,93
5/23/2020,malam,123
5/24/2020,siang,85
5/24/2020,malam,120
5/25/2020,siang,93
5/25/2020,malam,121
5/26/2020,siang,106
5/26/2020,malam,128
5/27/2020,siang,121
5/27/2020,malam,141
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,118
6/1/2020,malam,144
6/2/2020,siang,154
6/2/2020,malam,155
6/3/2020,siang,157
6/3/2020,malam,180
6/4/2020,siang,159
6/4/2020,malam,187
6/5/2020,siang,150
6/5/2020,malam,195
6/6/2020,siang,161
6/6/2020,malam,173
6/7/2020,siang,130
6/7/2020,malam,148
6/8/2020,siang,142
6/8/2020,malam,175
6/9/2020,siang,142
6/9/2020,malam,172
6/10/2020,siang,141
6/10/2020,malam,163
6/11/2020,siang,133
6/11/2020,malam,168
6/12/2020,siang,143
6/12/2020,malam,153
6/13/2020,siang,122
6/13/2020,malam,161
6/14/2020,siang,126
6/14/2020,malam,146
6/15/2020,siang,131
6/15/2020,malam,164
6/16/2020,siang,136
6/16/2020,malam,164
6/17/2020,siang,141
6/17/2020,malam,171
6/18/2020,siang,156
6/18/2020,malam,166
6/19/2020,siang,145
6/19/2020,malam,171
6/20/2020,siang,143
6/20/2020,malam,171
6/21/2020,siang,136
6/21/2020,malam,175
6/22/2020,siang,169
6/22/2020,malam,177
6/23/2020,siang,147
6/23/2020,malam,179
6/24/2020,siang,144
6/24/2020,malam,181
6/25/2020,siang,142
6/25/2020,malam,170
6/26/2020,siang,157
6/26/2020,malam,178
6/27/2020,siang,136
6/27/2020,malam,167
6/28/2020,siang,123
6/28/2020,malam,142
6/29/2020,siang,138
6/29/2020,malam,167
6/30/2020,siang,136
6/30/2020,malam,166
7/1/2020,siang,133
7/1/2020,malam,166
7/2/2020,siang,136
7/2/2020,malam,159
7/3/2020,siang,129
7/3/2020,malam,145
7/4/2020,siang,118
7/4/2020,malam,152
7/5/2020,siang,104
7/5/2020,malam,138
7/6/2020,siang,159
7/6/2020,malam,174
7/7/2020,siang,161
7/7/2020,malam,191
7/8/2020,siang,185
7/8/2020,malam,198
7/9/2020,siang,177
7/9/2020,malam,209
7/10/2020,siang,173
7/10/2020,malam,190
7/11/2020,siang,164
7/11/2020,malam,185
7/12/2020,siang,139
7/12/2020,malam,185
7/13/2020,siang,165
7/13/2020,malam,201
7/14/2020,siang,189
7/14/2020,malam,193
7/15/2020,siang,171
7/15/2020,malam,205
7/16/2020,siang,129
7/16/2020,malam,185
7/17/2020,siang,169
7/17/2020,malam,200
7/18/2020,siang,175
7/18/2020,malam,190
7/19/2020,siang,140
7/19/2020,malam,161
7/20/2020,siang,177
7/20/2020,malam,196
7/21/2020,siang,184
7/21/2020,malam,203
7/22/2020,siang,175
7/22/2020,malam,196
7/23/2020,siang,178
7/23/2020,malam,201
7/24/2020,siang,173
7/24/2020,malam,208
7/25/2020,siang,178
7/25/2020,malam,193
7/26/2020,siang,148
7/26/2020,malam,178
7/27/2020,siang,164
7/27/2020,malam,205
7/28/2020,siang,170
7/28/2020,malam,201
7/29/2020,siang,181
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,132
8/1/2020,malam,196
8/2/2020,siang,146
8/2/2020,malam,182
