Tanggal,Waktu,Beban
3/24/2019,siang,91
3/24/2019,malam,150
3/25/2019,siang,153
3/25/2019,malam,145
3/26/2019,siang,160
3/26/2019,malam,157
3/27/2019,siang,160
3/27/2019,malam,165
3/28/2019,siang,152
3/28/2019,malam,157
3/29/2019,siang,138
3/29/2019,malam,160
3/30/2019,siang,155
3/30/2019,malam,158
3/31/2019,siang,0
3/31/2019,malam,155
4/1/2019,siang,150
4/1/2019,malam,157
4/2/2019,siang,147
4/2/2019,malam,160
4/3/2019,siang,111
4/3/2019,malam,163
4/4/2019,siang,153
4/4/2019,malam,157
4/5/2019,siang,166
4/5/2019,malam,140
4/6/2019,siang,161
4/6/2019,malam,160
4/7/2019,siang,101
4/7/2019,malam,152
4/8/2019,siang,155
4/8/2019,malam,160
4/9/2019,siang,152
4/9/2019,malam,158
4/10/2019,siang,160
4/10/2019,malam,155
4/11/2019,siang,168
4/11/2019,malam,155
4/12/2019,siang,169
4/12/2019,malam,160
4/13/2019,siang,157
4/13/2019,malam,160
4/14/2019,siang,99
4/14/2019,malam,155
4/15/2019,siang,160
4/15/2019,malam,155
4/16/2019,siang,150
4/16/2019,malam,152
4/17/2019,siang,88
4/17/2019,malam,152
4/18/2019,siang,168
4/18/2019,malam,160
4/19/2019,siang,106
4/19/2019,malam,163
4/20/2019,siang,160
4/20/2019,malam,160
4/21/2019,siang,104
4/21/2019,malam,155
4/22/2019,siang,169
4/22/2019,malam,160
4/23/2019,siang,145
4/23/2019,malam,160
4/24/2019,siang,178
4/24/2019,malam,162
4/25/2019,siang,160
4/25/2019,malam,163
4/26/2019,siang,145
4/26/2019,malam,165
4/27/2019,siang,140
4/27/2019,malam,163
4/28/2019,siang,NaN
4/28/2019,malam,NaN
4/29/2019,siang,NaN
4/29/2019,malam,NaN
4/30/2019,siang,NaN
4/30/2019,malam,NaN
5/1/2019,siang,118
5/1/2019,malam,155
5/2/2019,siang,132
5/2/2019,malam,158
5/3/2019,siang,158
5/3/2019,malam,157
5/4/2019,siang,153
5/4/2019,malam,160
5/5/2019,siang,96
5/5/2019,malam,162
5/6/2019,siang,126
5/6/2019,malam,158
5/7/2019,siang,162
5/7/2019,malam,165
5/8/2019,siang,163
5/8/2019,malam,160
5/9/2019,siang,141
5/9/2019,malam,166
5/10/2019,siang,157
5/10/2019,malam,166
5/11/2019,siang,160
5/11/2019,malam,150
5/12/2019,siang,95
5/12/2019,malam,163
5/13/2019,siang,145
5/13/2019,malam,160
5/14/2019,siang,135
5/14/2019,malam,162
5/15/2019,siang,153
5/15/2019,malam,162
5/16/2019,siang,169
5/16/2019,malam,140
5/17/2019,siang,135
5/17/2019,malam,155
5/18/2019,siang,138
5/18/2019,malam,158
5/19/2019,siang,85
5/19/2019,malam,155
5/20/2019,siang,132
5/20/2019,malam,163
5/21/2019,siang,141
5/21/2019,malam,165
5/22/2019,siang,158
5/22/2019,malam,163
5/23/2019,siang,158
5/23/2019,malam,158
5/24/2019,siang,150
5/24/2019,malam,191
5/25/2019,siang,150
5/25/2019,malam,162
5/26/2019,siang,101
5/26/2019,malam,163
5/27/2019,siang,180
5/27/2019,malam,168
5/28/2019,siang,0
5/28/2019,malam,162
5/29/2019,siang,158
5/29/2019,malam,165
5/30/2019,siang,122
5/30/2019,malam,158
5/31/2019,siang,110
5/31/2019,malam,160
6/1/2019,siang,111
6/1/2019,malam,150
6/2/2019,siang,96
6/2/2019,malam,158
6/3/2019,siang,99
6/3/2019,malam,158
6/4/2019,siang,93
6/4/2019,malam,155
6/5/2019,siang,79
6/5/2019,malam,145
6/6/2019,siang,85
6/6/2019,malam,137
6/7/2019,siang,85
6/7/2019,malam,147
6/8/2019,siang,85
6/8/2019,malam,150
6/9/2019,siang,80
6/9/2019,malam,152
6/10/2019,siang,96
6/10/2019,malam,155
6/11/2019,siang,126
6/11/2019,malam,157
6/12/2019,siang,157
6/12/2019,malam,188
6/13/2019,siang,166
6/13/2019,malam,195
6/14/2019,siang,166
6/14/2019,malam,192
6/15/2019,siang,155
6/15/2019,malam,184
6/16/2019,siang,132
6/16/2019,malam,187
6/17/2019,siang,153
6/17/2019,malam,192
6/18/2019,siang,152
6/18/2019,malam,187
6/19/2019,siang,165
6/19/2019,malam,187
6/20/2019,siang,184
6/20/2019,malam,185
6/21/2019,siang,152
6/21/2019,malam,185
6/22/2019,siang,160
6/22/2019,malam,190
6/23/2019,siang,130
6/23/2019,malam,184
6/24/2019,siang,174
6/24/2019,malam,188
6/25/2019,siang,166
6/25/2019,malam,192
6/26/2019,siang,166
6/26/2019,malam,192
6/27/2019,siang,156
6/27/2019,malam,191
6/28/2019,siang,163
6/28/2019,malam,187
6/29/2019,siang,163
6/29/2019,malam,182
6/30/2019,siang,130
6/30/2019,malam,177
7/1/2019,siang,171
7/1/2019,malam,185
7/2/2019,siang,165
7/2/2019,malam,180
7/3/2019,siang,155
7/3/2019,malam,181
7/4/2019,siang,176
7/4/2019,malam,51
7/5/2019,siang,185
7/5/2019,malam,201
7/6/2019,siang,197
7/6/2019,malam,220
7/7/2019,siang,132
7/7/2019,malam,217
7/8/2019,siang,176
7/8/2019,malam,187
7/9/2019,siang,165
7/9/2019,malam,182
7/10/2019,siang,171
7/10/2019,malam,185
7/11/2019,siang,0
7/11/2019,malam,155
7/12/2019,siang,172
7/12/2019,malam,187
7/13/2019,siang,163
7/13/2019,malam,181
7/14/2019,siang,130
7/14/2019,malam,180
7/15/2019,siang,147
7/15/2019,malam,160
7/16/2019,siang,147
7/16/2019,malam,165
7/17/2019,siang,148
7/17/2019,malam,187
7/18/2019,siang,171
7/18/2019,malam,191
7/19/2019,siang,145
7/19/2019,malam,191
7/20/2019,siang,165
7/20/2019,malam,188
7/21/2019,siang,118
7/21/2019,malam,188
7/22/2019,siang,163
7/22/2019,malam,195
7/23/2019,siang,178
7/23/2019,malam,150
7/24/2019,siang,150
7/24/2019,malam,191
7/25/2019,siang,177
7/25/2019,malam,191
7/26/2019,siang,176
7/26/2019,malam,189
7/27/2019,siang,87
7/27/2019,malam,190
7/28/2019,siang,211
7/28/2019,malam,281
7/29/2019,siang,165
7/29/2019,malam,191
7/30/2019,siang,176
7/30/2019,malam,189
7/31/2019,siang,87
7/31/2019,malam,190
8/1/2019,siang,171
8/1/2019,malam,188
8/2/2019,siang,122
8/2/2019,malam,191
8/3/2019,siang,160
8/3/2019,malam,181
8/4/2019,siang,130
8/4/2019,malam,180
8/5/2019,siang,155
8/5/2019,malam,184
8/6/2019,siang,155
8/6/2019,malam,188
8/7/2019,siang,162
8/7/2019,malam,165
8/8/2019,siang,160
8/8/2019,malam,188
8/9/2019,siang,162
8/9/2019,malam,188
8/10/2019,siang,148
8/10/2019,malam,185
8/11/2019,siang,113
8/11/2019,malam,189
8/12/2019,siang,178
8/12/2019,malam,155
8/13/2019,siang,171
8/13/2019,malam,195
8/14/2019,siang,175
8/14/2019,malam,193
8/15/2019,siang,168
8/15/2019,malam,195
8/16/2019,siang,158
8/16/2019,malam,190
8/17/2019,siang,110
8/17/2019,malam,181
8/18/2019,siang,130
8/18/2019,malam,182
8/19/2019,siang,162
8/19/2019,malam,195
8/20/2019,siang,152
8/20/2019,malam,160
8/21/2019,siang,170
8/21/2019,malam,189
8/22/2019,siang,165
8/22/2019,malam,195
8/23/2019,siang,169
8/23/2019,malam,189
8/24/2019,siang,172
8/24/2019,malam,190
8/25/2019,siang,126
8/25/2019,malam,182
8/26/2019,siang,168
8/26/2019,malam,200
8/27/2019,siang,180
8/27/2019,malam,195
8/28/2019,siang,178
8/28/2019,malam,200
8/29/2019,siang,0
8/29/2019,malam,208
8/30/2019,siang,168
8/30/2019,malam,197
8/31/2019,siang,0
8/31/2019,malam,208
9/1/2019,siang,141
9/1/2019,malam,191
9/2/2019,siang,180
9/2/2019,malam,188
9/3/2019,siang,166
9/3/2019,malam,197
9/4/2019,siang,221
9/4/2019,malam,197
9/5/2019,siang,166
9/5/2019,malam,188
9/6/2019,siang,177
9/6/2019,malam,191
9/7/2019,siang,196
9/7/2019,malam,189
9/8/2019,siang,145
9/8/2019,malam,195
9/9/2019,siang,168
9/9/2019,malam,187
9/10/2019,siang,177
9/10/2019,malam,191
9/11/2019,siang,212
9/11/2019,malam,225
9/12/2019,siang,205
9/12/2019,malam,222
9/13/2019,siang,174
9/13/2019,malam,225
9/14/2019,siang,201
9/14/2019,malam,223
9/15/2019,siang,158
9/15/2019,malam,222
9/16/2019,siang,211
9/16/2019,malam,227
9/17/2019,siang,189
9/17/2019,malam,240
9/18/2019,siang,215
9/18/2019,malam,230
9/19/2019,siang,193
9/19/2019,malam,192
9/20/2019,siang,158
9/20/2019,malam,196
9/21/2019,siang,181
9/21/2019,malam,192
9/22/2019,siang,165
9/22/2019,malam,196
9/23/2019,siang,181
9/23/2019,malam,202
9/24/2019,siang,204
9/24/2019,malam,204
9/25/2019,siang,99
9/25/2019,malam,205
9/26/2019,siang,195
9/26/2019,malam,199
9/27/2019,siang,174
9/27/2019,malam,202
9/28/2019,siang,204
9/28/2019,malam,196
9/29/2019,siang,136
9/29/2019,malam,225
9/30/2019,siang,215
9/30/2019,malam,231
10/1/2019,siang,215
10/1/2019,malam,232
10/2/2019,siang,189
10/2/2019,malam,235
10/3/2019,siang,204
10/3/2019,malam,240
10/4/2019,siang,215
10/4/2019,malam,236
10/5/2019,siang,215
10/5/2019,malam,227
10/6/2019,siang,236
10/6/2019,malam,189
10/7/2019,siang,201
10/7/2019,malam,200
10/8/2019,siang,192
10/8/2019,malam,192
10/9/2019,siang,138
10/9/2019,malam,207
10/10/2019,siang,200
10/10/2019,malam,201
10/11/2019,siang,174
10/11/2019,malam,202
10/12/2019,siang,191
10/12/2019,malam,205
10/13/2019,siang,152
10/13/2019,malam,189
10/14/2019,siang,175
10/14/2019,malam,197
10/15/2019,siang,202
10/15/2019,malam,200
10/16/2019,siang,200
10/16/2019,malam,202
10/17/2019,siang,113
10/17/2019,malam,99
10/18/2019,siang,135
10/18/2019,malam,101
10/19/2019,siang,120
10/19/2019,malam,96
10/20/2019,siang,75
10/20/2019,malam,91
10/21/2019,siang,115
10/21/2019,malam,96
10/22/2019,siang,106
10/22/2019,malam,101
10/23/2019,siang,51
10/23/2019,malam,93
10/24/2019,siang,126
10/24/2019,malam,96
10/25/2019,siang,124
10/25/2019,malam,96
10/26/2019,siang,106
10/26/2019,malam,96
10/27/2019,siang,88
10/27/2019,malam,91
10/28/2019,siang,118
10/28/2019,malam,99
10/29/2019,siang,120
10/29/2019,malam,99
10/30/2019,siang,125
10/30/2019,malam,96
10/31/2019,siang,0
10/31/2019,malam,101
11/1/2019,siang,96
11/1/2019,malam,93
11/2/2019,siang,124
11/2/2019,malam,91
11/3/2019,siang,101
11/3/2019,malam,91
11/4/2019,siang,122
11/4/2019,malam,91
11/5/2019,siang,120
11/5/2019,malam,101
11/6/2019,siang,130
11/6/2019,malam,95
11/7/2019,siang,118
11/7/2019,malam,96
11/8/2019,siang,136
11/8/2019,malam,99
11/9/2019,siang,124
11/9/2019,malam,91
11/10/2019,siang,78
11/10/2019,malam,93
11/11/2019,siang,105
11/11/2019,malam,96
11/12/2019,siang,168
11/12/2019,malam,101
11/13/2019,siang,174
11/13/2019,malam,91
11/14/2019,siang,122
11/14/2019,malam,99
11/15/2019,siang,115
11/15/2019,malam,96
11/16/2019,siang,115
11/16/2019,malam,91
11/17/2019,siang,99
11/17/2019,malam,93
11/18/2019,siang,120
11/18/2019,malam,96
11/19/2019,siang,109
11/19/2019,malam,104
11/20/2019,siang,100
11/20/2019,malam,96
11/21/2019,siang,111
11/21/2019,malam,93
11/22/2019,siang,118
11/22/2019,malam,93
11/23/2019,siang,126
11/23/2019,malam,96
11/24/2019,siang,91
11/24/2019,malam,91
11/25/2019,siang,111
11/25/2019,malam,96
11/26/2019,siang,136
11/26/2019,malam,101
11/27/2019,siang,165
11/27/2019,malam,93
11/28/2019,siang,120
11/28/2019,malam,99
11/29/2019,siang,118
11/29/2019,malam,100
11/30/2019,siang,135
11/30/2019,malam,96
12/1/2019,siang,99
12/1/2019,malam,96
12/2/2019,siang,124
12/2/2019,malam,101
12/3/2019,siang,111
12/3/2019,malam,93
12/4/2019,siang,120
12/4/2019,malam,96
12/5/2019,siang,122
12/5/2019,malam,99
12/6/2019,siang,126
12/6/2019,malam,101
12/7/2019,siang,115
12/7/2019,malam,93
12/8/2019,siang,105
12/8/2019,malam,91
12/9/2019,siang,124
12/9/2019,malam,101
12/10/2019,siang,124
12/10/2019,malam,99
12/11/2019,siang,122
12/11/2019,malam,99
12/12/2019,siang,106
12/12/2019,malam,101
12/13/2019,siang,109
12/13/2019,malam,88
12/14/2019,siang,104
12/14/2019,malam,96
12/15/2019,siang,72
12/15/2019,malam,88
12/16/2019,siang,118
12/16/2019,malam,99
12/17/2019,siang,122
12/17/2019,malam,96
12/18/2019,siang,132
12/18/2019,malam,160
12/19/2019,siang,104
12/19/2019,malam,99
12/20/2019,siang,105
12/20/2019,malam,96
12/21/2019,siang,111
12/21/2019,malam,96
12/22/2019,siang,60
12/22/2019,malam,91
12/23/2019,siang,101
12/23/2019,malam,91
12/24/2019,siang,106
12/24/2019,malam,90
12/25/2019,siang,75
12/25/2019,malam,82
12/26/2019,siang,124
12/26/2019,malam,96
12/27/2019,siang,111
12/27/2019,malam,125
12/28/2019,siang,91
12/28/2019,malam,88
12/29/2019,siang,72
12/29/2019,malam,50
12/30/2019,siang,104
12/30/2019,malam,85
12/31/2019,siang,96
12/31/2019,malam,85
1/1/2020,siang,45
1/1/2020,malam,82
1/2/2020,siang,91
1/2/2020,malam,88
1/3/2020,siang,91
1/3/2020,malam,85
1/4/2020,siang,104
1/4/2020,malam,91
1/5/2020,siang,88
1/5/2020,malam,82
1/6/2020,siang,88
1/6/2020,malam,82
1/7/2020,siang,104
1/7/2020,malam,85
1/8/2020,siang,101
1/8/2020,malam,88
1/9/2020,siang,118
1/9/2020,malam,88
1/10/2020,siang,99
1/10/2020,malam,91
1/11/2020,siang,101
1/11/2020,malam,88
1/12/2020,siang,82
1/12/2020,malam,88
1/13/2020,siang,105
1/13/2020,malam,91
1/14/2020,siang,113
1/14/2020,malam,91
1/15/2020,siang,113
1/15/2020,malam,91
1/16/2020,siang,111
1/16/2020,malam,91
1/17/2020,siang,104
1/17/2020,malam,91
1/18/2020,siang,104
1/18/2020,malam,91
1/19/2020,siang,72
1/19/2020,malam,88
1/20/2020,siang,110
1/20/2020,malam,96
1/21/2020,siang,130
1/21/2020,malam,93
1/22/2020,siang,265
1/22/2020,malam,95
1/23/2020,siang,110
1/23/2020,malam,91
1/24/2020,siang,109
1/24/2020,malam,91
1/25/2020,siang,64
1/25/2020,malam,85
1/26/2020,siang,82
1/26/2020,malam,88
1/27/2020,siang,96
1/27/2020,malam,93
1/28/2020,siang,99
1/28/2020,malam,96
1/29/2020,siang,120
1/29/2020,malam,91
1/30/2020,siang,111
1/30/2020,malam,88
1/31/2020,siang,106
1/31/2020,malam,NaN
2/1/2020,siang,91
2/1/2020,malam,85
2/2/2020,siang,64
2/2/2020,malam,85
2/3/2020,siang,82
2/3/2020,malam,88
2/4/2020,siang,150
2/4/2020,malam,91
2/5/2020,siang,182
2/5/2020,malam,88
2/6/2020,siang,113
2/6/2020,malam,88
2/7/2020,siang,109
2/7/2020,malam,88
2/8/2020,siang,109
2/8/2020,malam,88
2/9/2020,siang,72
2/9/2020,malam,80
2/10/2020,siang,106
2/10/2020,malam,88
2/11/2020,siang,217
2/11/2020,malam,88
2/12/2020,siang,115
2/12/2020,malam,88
2/13/2020,siang,122
2/13/2020,malam,91
2/14/2020,siang,120
2/14/2020,malam,91
2/15/2020,siang,115
2/15/2020,malam,90
2/16/2020,siang,51
2/16/2020,malam,88
2/17/2020,siang,106
2/17/2020,malam,0
2/18/2020,siang,120
2/18/2020,malam,91
2/19/2020,siang,112
2/19/2020,malam,88
2/20/2020,siang,118
2/20/2020,malam,88
2/21/2020,siang,115
2/21/2020,malam,85
2/22/2020,siang,104
2/22/2020,malam,88
2/23/2020,siang,60
2/23/2020,malam,85
2/24/2020,siang,115
2/24/2020,malam,91
2/25/2020,siang,111
2/25/2020,malam,91
2/26/2020,siang,120
2/26/2020,malam,91
2/27/2020,siang,122
2/27/2020,malam,85
2/28/2020,siang,120
2/28/2020,malam,85
2/29/2020,siang,123
2/29/2020,malam,85
3/1/2020,siang,195
3/1/2020,malam,85
3/2/2020,siang,101
3/2/2020,malam,93
3/3/2020,siang,115
3/3/2020,malam,91
3/4/2020,siang,130
3/4/2020,malam,88
3/5/2020,siang,120
3/5/2020,malam,88
3/6/2020,siang,126
3/6/2020,malam,95
3/7/2020,siang,124
3/7/2020,malam,90
3/8/2020,siang,64
3/8/2020,malam,88
3/9/2020,siang,109
3/9/2020,malam,88
3/10/2020,siang,117
3/10/2020,malam,91
3/11/2020,siang,130
3/11/2020,malam,96
3/12/2020,siang,118
3/12/2020,malam,91
3/13/2020,siang,130
3/13/2020,malam,91
3/14/2020,siang,108
3/14/2020,malam,88
3/15/2020,siang,60
3/15/2020,malam,88
3/16/2020,siang,111
3/16/2020,malam,91
3/17/2020,siang,118
3/17/2020,malam,91
3/18/2020,siang,120
3/18/2020,malam,91
3/19/2020,siang,120
3/19/2020,malam,91
3/20/2020,siang,115
3/20/2020,malam,88
3/21/2020,siang,122
3/21/2020,malam,147
3/22/2020,siang,60
3/22/2020,malam,91
3/23/2020,siang,120
3/23/2020,malam,122
3/24/2020,siang,106
3/24/2020,malam,91
3/25/2020,siang,85
3/25/2020,malam,91
3/26/2020,siang,115
3/26/2020,malam,91
3/27/2020,siang,122
3/27/2020,malam,96
3/28/2020,siang,108
3/28/2020,malam,95
3/29/2020,siang,55
3/29/2020,malam,122
3/30/2020,siang,0
3/30/2020,malam,91
3/31/2020,siang,113
3/31/2020,malam,91
4/1/2020,siang,101
4/1/2020,malam,96
4/2/2020,siang,174
4/2/2020,malam,165
4/3/2020,siang,111
4/3/2020,malam,158
4/4/2020,siang,150
4/4/2020,malam,163
4/5/2020,siang,106
4/5/2020,malam,163
4/6/2020,siang,150
4/6/2020,malam,165
4/7/2020,siang,187
4/7/2020,malam,162
4/8/2020,siang,160
4/8/2020,malam,160
4/9/2020,siang,0
4/9/2020,malam,165
4/10/2020,siang,148
4/10/2020,malam,171
4/11/2020,siang,143
4/11/2020,malam,162
4/12/2020,siang,96
4/12/2020,malam,157
4/13/2020,siang,181
4/13/2020,malam,160
4/14/2020,siang,163
4/14/2020,malam,172
4/15/2020,siang,180
4/15/2020,malam,166
4/16/2020,siang,180
4/16/2020,malam,165
4/17/2020,siang,153
4/17/2020,malam,166
4/18/2020,siang,148
4/18/2020,malam,166
4/19/2020,siang,110
4/19/2020,malam,162
4/20/2020,siang,189
4/20/2020,malam,169
4/21/2020,siang,0
4/21/2020,malam,174
4/22/2020,siang,145
4/22/2020,malam,168
4/23/2020,siang,143
4/23/2020,malam,168
4/24/2020,siang,136
4/24/2020,malam,166
4/25/2020,siang,113
4/25/2020,malam,162
4/26/2020,siang,88
4/26/2020,malam,168
4/27/2020,siang,182
4/27/2020,malam,229
4/28/2020,siang,158
4/28/2020,malam,221
4/29/2020,siang,163
4/29/2020,malam,217
4/30/2020,siang,160
4/30/2020,malam,190
5/1/2020,siang,55
5/1/2020,malam,96
5/2/2020,siang,72
5/2/2020,malam,101
5/3/2020,siang,60
5/3/2020,malam,23
5/4/2020,siang,88
5/4/2020,malam,100
5/5/2020,siang,82
5/5/2020,malam,99
5/6/2020,siang,72
5/6/2020,malam,96
5/7/2020,siang,68
5/7/2020,malam,93
5/8/2020,siang,68
5/8/2020,malam,96
5/9/2020,siang,72
5/9/2020,malam,96
5/10/2020,siang,51
5/10/2020,malam,96
5/11/2020,siang,85
5/11/2020,malam,99
5/12/2020,siang,165
5/12/2020,malam,96
5/13/2020,siang,51
5/13/2020,malam,96
5/14/2020,siang,99
5/14/2020,malam,96
5/15/2020,siang,72
5/15/2020,malam,100
5/16/2020,siang,72
5/16/2020,malam,85
5/17/2020,siang,64
5/17/2020,malam,101
5/18/2020,siang,78
5/18/2020,malam,93
5/19/2020,siang,60
5/19/2020,malam,93
5/20/2020,siang,60
5/20/2020,malam,115
5/21/2020,siang,75
5/21/2020,malam,115
5/22/2020,siang,72
5/22/2020,malam,111
5/23/2020,siang,64
5/23/2020,malam,111
5/24/2020,siang,66
5/24/2020,malam,106
5/25/2020,siang,68
5/25/2020,malam,109
5/26/2020,siang,68
5/26/2020,malam,111
5/27/2020,siang,64
5/27/2020,malam,109
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,68
6/1/2020,malam,111
6/2/2020,siang,91
6/2/2020,malam,111
6/3/2020,siang,0
6/3/2020,malam,113
6/4/2020,siang,147
6/4/2020,malam,109
6/5/2020,siang,91
6/5/2020,malam,111
6/6/2020,siang,86
6/6/2020,malam,111
6/7/2020,siang,64
6/7/2020,malam,106
6/8/2020,siang,91
6/8/2020,malam,109
6/9/2020,siang,101
6/9/2020,malam,106
6/10/2020,siang,101
6/10/2020,malam,113
6/11/2020,siang,91
6/11/2020,malam,78
6/12/2020,siang,91
6/12/2020,malam,111
6/13/2020,siang,82
6/13/2020,malam,128
6/14/2020,siang,82
6/14/2020,malam,113
6/15/2020,siang,96
6/15/2020,malam,110
6/16/2020,siang,88
6/16/2020,malam,109
6/17/2020,siang,0
6/17/2020,malam,113
6/18/2020,siang,104
6/18/2020,malam,115
6/19/2020,siang,100
6/19/2020,malam,118
6/20/2020,siang,96
6/20/2020,malam,111
6/21/2020,siang,64
6/21/2020,malam,106
6/22/2020,siang,99
6/22/2020,malam,111
6/23/2020,siang,111
6/23/2020,malam,111
6/24/2020,siang,115
6/24/2020,malam,115
6/25/2020,siang,107
6/25/2020,malam,106
6/26/2020,siang,88
6/26/2020,malam,113
6/27/2020,siang,100
6/27/2020,malam,110
6/28/2020,siang,75
6/28/2020,malam,106
6/29/2020,siang,101
6/29/2020,malam,111
6/30/2020,siang,93
6/30/2020,malam,111
7/1/2020,siang,95
7/1/2020,malam,110
7/2/2020,siang,106
7/2/2020,malam,111
7/3/2020,siang,78
7/3/2020,malam,111
7/4/2020,siang,106
7/4/2020,malam,106
7/5/2020,siang,64
7/5/2020,malam,111
7/6/2020,siang,96
7/6/2020,malam,106
7/7/2020,siang,91
7/7/2020,malam,106
7/8/2020,siang,85
7/8/2020,malam,109
7/9/2020,siang,96
7/9/2020,malam,115
7/10/2020,siang,85
7/10/2020,malam,111
7/11/2020,siang,88
7/11/2020,malam,111
7/12/2020,siang,78
7/12/2020,malam,115
7/13/2020,siang,111
7/13/2020,malam,115
7/14/2020,siang,96
7/14/2020,malam,111
7/15/2020,siang,104
7/15/2020,malam,120
7/16/2020,siang,93
7/16/2020,malam,111
7/17/2020,siang,96
7/17/2020,malam,118
7/18/2020,siang,90
7/18/2020,malam,111
7/19/2020,siang,68
7/19/2020,malam,113
7/20/2020,siang,88
7/20/2020,malam,118
7/21/2020,siang,110
7/21/2020,malam,115
7/22/2020,siang,101
7/22/2020,malam,111
7/23/2020,siang,88
7/23/2020,malam,115
7/24/2020,siang,91
7/24/2020,malam,118
7/25/2020,siang,93
7/25/2020,malam,115
7/26/2020,siang,82
7/26/2020,malam,111
7/27/2020,siang,100
7/27/2020,malam,118
7/28/2020,siang,106
7/28/2020,malam,111
7/29/2020,siang,96
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,78
8/1/2020,malam,109
8/2/2020,siang,64
8/2/2020,malam,91
