Tanggal,Waktu,Beban
3/2/2019,siang,53
3/2/2019,malam,84
3/3/2019,siang,55
3/3/2019,malam,84
3/4/2019,siang,51
3/4/2019,malam,88
3/5/2019,siang,53
3/5/2019,malam,67
3/6/2019,siang,51
3/6/2019,malam,74
3/7/2019,siang,53
3/7/2019,malam,81
3/8/2019,siang,51
3/8/2019,malam,81
3/9/2019,siang,51
3/9/2019,malam,84
3/10/2019,siang,54
3/10/2019,malam,84
3/11/2019,siang,52
3/11/2019,malam,86
3/12/2019,siang,54
3/12/2019,malam,86
3/13/2019,siang,53
3/13/2019,malam,80
3/14/2019,siang,51
3/14/2019,malam,81
3/15/2019,siang,51
3/15/2019,malam,78
3/16/2019,siang,51
3/16/2019,malam,80
3/17/2019,siang,125
3/17/2019,malam,78
3/18/2019,siang,49
3/18/2019,malam,76
3/19/2019,siang,49
3/19/2019,malam,73
3/20/2019,siang,49
3/20/2019,malam,75
3/21/2019,siang,49
3/21/2019,malam,82
3/22/2019,siang,55
3/22/2019,malam,81
3/23/2019,siang,51
3/23/2019,malam,75
3/24/2019,siang,49
3/24/2019,malam,79
3/25/2019,siang,51
3/25/2019,malam,68
3/26/2019,siang,51
3/26/2019,malam,77
3/27/2019,siang,49
3/27/2019,malam,83
3/28/2019,siang,49
3/28/2019,malam,79
3/29/2019,siang,55
3/29/2019,malam,81
3/30/2019,siang,51
3/30/2019,malam,85
3/31/2019,siang,63
3/31/2019,malam,83
4/1/2019,siang,48
4/1/2019,malam,187
4/2/2019,siang,203
4/2/2019,malam,261
4/3/2019,siang,199
4/3/2019,malam,85
4/4/2019,siang,52
4/4/2019,malam,81
4/5/2019,siang,52
4/5/2019,malam,80
4/6/2019,siang,53
4/6/2019,malam,81
4/7/2019,siang,55
4/7/2019,malam,83
4/8/2019,siang,54
4/8/2019,malam,84
4/9/2019,siang,55
4/9/2019,malam,198
4/10/2019,siang,153
4/10/2019,malam,186
4/11/2019,siang,150
4/11/2019,malam,186
4/12/2019,siang,147
4/12/2019,malam,191
4/13/2019,siang,151
4/13/2019,malam,189
4/14/2019,siang,189
4/14/2019,malam,83
4/15/2019,siang,52
4/15/2019,malam,84
4/16/2019,siang,54
4/16/2019,malam,86
4/17/2019,siang,55
4/17/2019,malam,85
4/18/2019,siang,55
4/18/2019,malam,91
4/19/2019,siang,61
4/19/2019,malam,91
4/20/2019,siang,55
4/20/2019,malam,88
4/21/2019,siang,57
4/21/2019,malam,87
4/22/2019,siang,58
4/22/2019,malam,86
4/23/2019,siang,58
4/23/2019,malam,88
4/24/2019,siang,58
4/24/2019,malam,58
4/25/2019,siang,0
4/25/2019,malam,88
4/26/2019,siang,57
4/26/2019,malam,86
4/27/2019,siang,54
4/27/2019,malam,90
4/28/2019,siang,NaN
4/28/2019,malam,NaN
4/29/2019,siang,NaN
4/29/2019,malam,NaN
4/30/2019,siang,NaN
4/30/2019,malam,NaN
5/1/2019,siang,59
5/1/2019,malam,86
5/2/2019,siang,54
5/2/2019,malam,87
5/3/2019,siang,55
5/3/2019,malam,84
5/4/2019,siang,55
5/4/2019,malam,85
5/5/2019,siang,55
5/5/2019,malam,85
5/6/2019,siang,52
5/6/2019,malam,91
5/7/2019,siang,52
5/7/2019,malam,96
5/8/2019,siang,52
5/8/2019,malam,94
5/9/2019,siang,51
5/9/2019,malam,93
5/10/2019,siang,51
5/10/2019,malam,91
5/11/2019,siang,54
5/11/2019,malam,90
5/12/2019,siang,53
5/12/2019,malam,92
5/13/2019,siang,48
5/13/2019,malam,91
5/14/2019,siang,52
5/14/2019,malam,91
5/15/2019,siang,51
5/15/2019,malam,91
5/16/2019,siang,51
5/16/2019,malam,91
5/17/2019,siang,49
5/17/2019,malam,88
5/18/2019,siang,53
5/18/2019,malam,92
5/19/2019,siang,52
5/19/2019,malam,88
5/20/2019,siang,48
5/20/2019,malam,91
5/21/2019,siang,48
5/21/2019,malam,90
5/22/2019,siang,54
5/22/2019,malam,90
5/23/2019,siang,52
5/23/2019,malam,93
5/24/2019,siang,53
5/24/2019,malam,93
5/25/2019,siang,49
5/25/2019,malam,88
5/26/2019,siang,52
5/26/2019,malam,87
5/27/2019,siang,51
5/27/2019,malam,90
5/28/2019,siang,52
5/28/2019,malam,93
5/29/2019,siang,53
5/29/2019,malam,91
5/30/2019,siang,53
5/30/2019,malam,90
5/31/2019,siang,53
5/31/2019,malam,88
6/1/2019,siang,53
6/1/2019,malam,91
6/2/2019,siang,51
6/2/2019,malam,88
6/3/2019,siang,54
6/3/2019,malam,89
6/4/2019,siang,54
6/4/2019,malam,88
6/5/2019,siang,48
6/5/2019,malam,80
6/6/2019,siang,57
6/6/2019,malam,83
6/7/2019,siang,57
6/7/2019,malam,85
6/8/2019,siang,55
6/8/2019,malam,85
6/9/2019,siang,55
6/9/2019,malam,85
6/10/2019,siang,55
6/10/2019,malam,88
6/11/2019,siang,58
6/11/2019,malam,80
6/12/2019,siang,53
6/12/2019,malam,85
6/13/2019,siang,54
6/13/2019,malam,87
6/14/2019,siang,58
6/14/2019,malam,85
6/15/2019,siang,58
6/15/2019,malam,85
6/16/2019,siang,58
6/16/2019,malam,88
6/17/2019,siang,53
6/17/2019,malam,85
6/18/2019,siang,55
6/18/2019,malam,85
6/19/2019,siang,53
6/19/2019,malam,87
6/20/2019,siang,52
6/20/2019,malam,84
6/21/2019,siang,53
6/21/2019,malam,82
6/22/2019,siang,51
6/22/2019,malam,84
6/23/2019,siang,52
6/23/2019,malam,84
6/24/2019,siang,54
6/24/2019,malam,85
6/25/2019,siang,54
6/25/2019,malam,84
6/26/2019,siang,54
6/26/2019,malam,85
6/27/2019,siang,55
6/27/2019,malam,82
6/28/2019,siang,55
6/28/2019,malam,84
6/29/2019,siang,52
6/29/2019,malam,83
6/30/2019,siang,53
6/30/2019,malam,81
7/1/2019,siang,53
7/1/2019,malam,84
7/2/2019,siang,53
7/2/2019,malam,83
7/3/2019,siang,55
7/3/2019,malam,87
7/4/2019,siang,57
7/4/2019,malam,81
7/5/2019,siang,55
7/5/2019,malam,85
7/6/2019,siang,0
7/6/2019,malam,84
7/7/2019,siang,53
7/7/2019,malam,85
7/8/2019,siang,53
7/8/2019,malam,82
7/9/2019,siang,52
7/9/2019,malam,82
7/10/2019,siang,53
7/10/2019,malam,85
7/11/2019,siang,53
7/11/2019,malam,85
7/12/2019,siang,55
7/12/2019,malam,84
7/13/2019,siang,52
7/13/2019,malam,82
7/14/2019,siang,51
7/14/2019,malam,84
7/15/2019,siang,49
7/15/2019,malam,85
7/16/2019,siang,49
7/16/2019,malam,82
7/17/2019,siang,51
7/17/2019,malam,83
7/18/2019,siang,52
7/18/2019,malam,85
7/19/2019,siang,52
7/19/2019,malam,82
7/20/2019,siang,53
7/20/2019,malam,85
7/21/2019,siang,54
7/21/2019,malam,85
7/22/2019,siang,51
7/22/2019,malam,85
7/23/2019,siang,49
7/23/2019,malam,84
7/24/2019,siang,49
7/24/2019,malam,83
7/25/2019,siang,16
7/25/2019,malam,86
7/26/2019,siang,55
7/26/2019,malam,84
7/27/2019,siang,51
7/27/2019,malam,85
7/28/2019,siang,55
7/28/2019,malam,82
7/29/2019,siang,51
7/29/2019,malam,85
7/30/2019,siang,55
7/30/2019,malam,84
7/31/2019,siang,51
7/31/2019,malam,85
8/1/2019,siang,151
8/1/2019,malam,85
8/2/2019,siang,52
8/2/2019,malam,85
8/3/2019,siang,52
8/3/2019,malam,83
8/4/2019,siang,51
8/4/2019,malam,81
8/5/2019,siang,51
8/5/2019,malam,83
8/6/2019,siang,48
8/6/2019,malam,82
8/7/2019,siang,49
8/7/2019,malam,84
8/8/2019,siang,49
8/8/2019,malam,84
8/9/2019,siang,51
8/9/2019,malam,84
8/10/2019,siang,54
8/10/2019,malam,79
8/11/2019,siang,51
8/11/2019,malam,88
8/12/2019,siang,52
8/12/2019,malam,87
8/13/2019,siang,55
8/13/2019,malam,87
8/14/2019,siang,52
8/14/2019,malam,86
8/15/2019,siang,53
8/15/2019,malam,86
8/16/2019,siang,52
8/16/2019,malam,86
8/17/2019,siang,55
8/17/2019,malam,84
8/18/2019,siang,54
8/18/2019,malam,83
8/19/2019,siang,83
8/19/2019,malam,82
8/20/2019,siang,51
8/20/2019,malam,86
8/21/2019,siang,51
8/21/2019,malam,84
8/22/2019,siang,53
8/22/2019,malam,83
8/23/2019,siang,52
8/23/2019,malam,83
8/24/2019,siang,52
8/24/2019,malam,83
8/25/2019,siang,53
8/25/2019,malam,90
8/26/2019,siang,53
8/26/2019,malam,85
8/27/2019,siang,53
8/27/2019,malam,85
8/28/2019,siang,51
8/28/2019,malam,82
8/29/2019,siang,52
8/29/2019,malam,86
8/30/2019,siang,55
8/30/2019,malam,85
8/31/2019,siang,52
8/31/2019,malam,86
9/1/2019,siang,53
9/1/2019,malam,86
9/2/2019,siang,54
9/2/2019,malam,86
9/3/2019,siang,53
9/3/2019,malam,87
9/4/2019,siang,53
9/4/2019,malam,86
9/5/2019,siang,52
9/5/2019,malam,85
9/6/2019,siang,53
9/6/2019,malam,85
9/7/2019,siang,54
9/7/2019,malam,83
9/8/2019,siang,178
9/8/2019,malam,265
9/9/2019,siang,55
9/9/2019,malam,86
9/10/2019,siang,52
9/10/2019,malam,86
9/11/2019,siang,54
9/11/2019,malam,81
9/12/2019,siang,52
9/12/2019,malam,82
9/13/2019,siang,54
9/13/2019,malam,83
9/14/2019,siang,54
9/14/2019,malam,82
9/15/2019,siang,55
9/15/2019,malam,85
9/16/2019,siang,54
9/16/2019,malam,85
9/17/2019,siang,55
9/17/2019,malam,85
9/18/2019,siang,54
9/18/2019,malam,84
9/19/2019,siang,55
9/19/2019,malam,86
9/20/2019,siang,57
9/20/2019,malam,83
9/21/2019,siang,52
9/21/2019,malam,86
9/22/2019,siang,55
9/22/2019,malam,88
9/23/2019,siang,55
9/23/2019,malam,85
9/24/2019,siang,55
9/24/2019,malam,85
9/25/2019,siang,54
9/25/2019,malam,88
9/26/2019,siang,55
9/26/2019,malam,88
9/27/2019,siang,59
9/27/2019,malam,88
9/28/2019,siang,55
9/28/2019,malam,88
9/29/2019,siang,58
9/29/2019,malam,88
9/30/2019,siang,55
9/30/2019,malam,88
10/1/2019,siang,58
10/1/2019,malam,86
10/2/2019,siang,57
10/2/2019,malam,87
10/3/2019,siang,157
10/3/2019,malam,135
10/4/2019,siang,83
10/4/2019,malam,124
10/5/2019,siang,83
10/5/2019,malam,121
10/6/2019,siang,81
10/6/2019,malam,120
10/7/2019,siang,81
10/7/2019,malam,122
10/8/2019,siang,82
10/8/2019,malam,122
10/9/2019,siang,82
10/9/2019,malam,122
10/10/2019,siang,84
10/10/2019,malam,122
10/11/2019,siang,88
10/11/2019,malam,126
10/12/2019,siang,82
10/12/2019,malam,124
10/13/2019,siang,85
10/13/2019,malam,126
10/14/2019,siang,90
10/14/2019,malam,125
10/15/2019,siang,84
10/15/2019,malam,124
10/16/2019,siang,85
10/16/2019,malam,127
10/17/2019,siang,85
10/17/2019,malam,128
10/18/2019,siang,85
10/18/2019,malam,125
10/19/2019,siang,85
10/19/2019,malam,124
10/20/2019,siang,86
10/20/2019,malam,124
10/21/2019,siang,84
10/21/2019,malam,125
10/22/2019,siang,91
10/22/2019,malam,130
10/23/2019,siang,87
10/23/2019,malam,126
10/24/2019,siang,84
10/24/2019,malam,123
10/25/2019,siang,85
10/25/2019,malam,125
10/26/2019,siang,85
10/26/2019,malam,208
10/27/2019,siang,88
10/27/2019,malam,125
10/28/2019,siang,86
10/28/2019,malam,127
10/29/2019,siang,86
10/29/2019,malam,128
10/30/2019,siang,88
10/30/2019,malam,128
10/31/2019,siang,88
10/31/2019,malam,129
11/1/2019,siang,88
11/1/2019,malam,122
11/2/2019,siang,83
11/2/2019,malam,114
11/3/2019,siang,85
11/3/2019,malam,125
11/4/2019,siang,77
11/4/2019,malam,120
11/5/2019,siang,82
11/5/2019,malam,126
11/6/2019,siang,82
11/6/2019,malam,122
11/7/2019,siang,85
11/7/2019,malam,126
11/8/2019,siang,88
11/8/2019,malam,0
11/9/2019,siang,0
11/9/2019,malam,0
11/10/2019,siang,0
11/10/2019,malam,0
11/11/2019,siang,0
11/11/2019,malam,0
11/12/2019,siang,88
11/12/2019,malam,130
11/13/2019,siang,90
11/13/2019,malam,129
11/14/2019,siang,89
11/14/2019,malam,126
11/15/2019,siang,87
11/15/2019,malam,126
11/16/2019,siang,85
11/16/2019,malam,126
11/17/2019,siang,88
11/17/2019,malam,125
11/18/2019,siang,89
11/18/2019,malam,127
11/19/2019,siang,89
11/19/2019,malam,130
11/20/2019,siang,89
11/20/2019,malam,127
11/21/2019,siang,88
11/21/2019,malam,127
11/22/2019,siang,90
11/22/2019,malam,127
11/23/2019,siang,90
11/23/2019,malam,132
11/24/2019,siang,93
11/24/2019,malam,129
11/25/2019,siang,88
11/25/2019,malam,132
11/26/2019,siang,89
11/26/2019,malam,121
11/27/2019,siang,87
11/27/2019,malam,122
11/28/2019,siang,88
11/28/2019,malam,125
11/29/2019,siang,90
11/29/2019,malam,128
11/30/2019,siang,8
11/30/2019,malam,124
12/1/2019,siang,88
12/1/2019,malam,126
12/2/2019,siang,87
12/2/2019,malam,126
12/3/2019,siang,88
12/3/2019,malam,127
12/4/2019,siang,87
12/4/2019,malam,126
12/5/2019,siang,88
12/5/2019,malam,132
12/6/2019,siang,90
12/6/2019,malam,128
12/7/2019,siang,160
12/7/2019,malam,231
12/8/2019,siang,92
12/8/2019,malam,127
12/9/2019,siang,91
12/9/2019,malam,130
12/10/2019,siang,91
12/10/2019,malam,128
12/11/2019,siang,94
12/11/2019,malam,131
12/12/2019,siang,93
12/12/2019,malam,121
12/13/2019,siang,86
12/13/2019,malam,125
12/14/2019,siang,90
12/14/2019,malam,120
12/15/2019,siang,84
12/15/2019,malam,125
12/16/2019,siang,85
12/16/2019,malam,122
12/17/2019,siang,84
12/17/2019,malam,120
12/18/2019,siang,84
12/18/2019,malam,129
12/19/2019,siang,93
12/19/2019,malam,112
12/20/2019,siang,88
12/20/2019,malam,120
12/21/2019,siang,91
12/21/2019,malam,119
12/22/2019,siang,87
12/22/2019,malam,116
12/23/2019,siang,88
12/23/2019,malam,117
12/24/2019,siang,90
12/24/2019,malam,118
12/25/2019,siang,90
12/25/2019,malam,107
12/26/2019,siang,86
12/26/2019,malam,113
12/27/2019,siang,88
12/27/2019,malam,110
12/28/2019,siang,82
12/28/2019,malam,111
12/29/2019,siang,83
12/29/2019,malam,108
12/30/2019,siang,87
12/30/2019,malam,110
12/31/2019,siang,86
12/31/2019,malam,110
1/1/2020,siang,79
1/1/2020,malam,112
1/2/2020,siang,81
1/2/2020,malam,121
1/3/2020,siang,83
1/3/2020,malam,118
1/4/2020,siang,85
1/4/2020,malam,119
1/5/2020,siang,84
1/5/2020,malam,116
1/6/2020,siang,81
1/6/2020,malam,109
1/7/2020,siang,83
1/7/2020,malam,121
1/8/2020,siang,80
1/8/2020,malam,120
1/9/2020,siang,81
1/9/2020,malam,122
1/10/2020,siang,85
1/10/2020,malam,125
1/11/2020,siang,50
1/11/2020,malam,120
1/12/2020,siang,81
1/12/2020,malam,122
1/13/2020,siang,80
1/13/2020,malam,128
1/14/2020,siang,81
1/14/2020,malam,127
1/15/2020,siang,86
1/15/2020,malam,113
1/16/2020,siang,55
1/16/2020,malam,124
1/17/2020,siang,86
1/17/2020,malam,126
1/18/2020,siang,88
1/18/2020,malam,131
1/19/2020,siang,88
1/19/2020,malam,128
1/20/2020,siang,88
1/20/2020,malam,126
1/21/2020,siang,84
1/21/2020,malam,124
1/22/2020,siang,85
1/22/2020,malam,120
1/23/2020,siang,84
1/23/2020,malam,125
1/24/2020,siang,83
1/24/2020,malam,124
1/25/2020,siang,90
1/25/2020,malam,121
1/26/2020,siang,84
1/26/2020,malam,123
1/27/2020,siang,85
1/27/2020,malam,127
1/28/2020,siang,81
1/28/2020,malam,131
1/29/2020,siang,90
1/29/2020,malam,141
1/30/2020,siang,86
1/30/2020,malam,124
1/31/2020,siang,88
1/31/2020,malam,NaN
2/1/2020,siang,85
2/1/2020,malam,103
2/2/2020,siang,81
2/2/2020,malam,107
2/3/2020,siang,80
2/3/2020,malam,109
2/4/2020,siang,82
2/4/2020,malam,74
2/5/2020,siang,81
2/5/2020,malam,129
2/6/2020,siang,79
2/6/2020,malam,114
2/7/2020,siang,86
2/7/2020,malam,119
2/8/2020,siang,80
2/8/2020,malam,120
2/9/2020,siang,79
2/9/2020,malam,103
2/10/2020,siang,82
2/10/2020,malam,121
2/11/2020,siang,84
2/11/2020,malam,122
2/12/2020,siang,88
2/12/2020,malam,125
2/13/2020,siang,84
2/13/2020,malam,125
2/14/2020,siang,86
2/14/2020,malam,125
2/15/2020,siang,86
2/15/2020,malam,121
2/16/2020,siang,85
2/16/2020,malam,119
2/17/2020,siang,85
2/17/2020,malam,116
2/18/2020,siang,0
2/18/2020,malam,121
2/19/2020,siang,81
2/19/2020,malam,121
2/20/2020,siang,78
2/20/2020,malam,117
2/21/2020,siang,78
2/21/2020,malam,119
2/22/2020,siang,82
2/22/2020,malam,127
2/23/2020,siang,86
2/23/2020,malam,126
2/24/2020,siang,85
2/24/2020,malam,123
2/25/2020,siang,82
2/25/2020,malam,121
2/26/2020,siang,0
2/26/2020,malam,123
2/27/2020,siang,84
2/27/2020,malam,119
2/28/2020,siang,86
2/28/2020,malam,126
2/29/2020,siang,88
2/29/2020,malam,117
3/1/2020,siang,82
3/1/2020,malam,121
3/2/2020,siang,83
3/2/2020,malam,123
3/3/2020,siang,82
3/3/2020,malam,123
3/4/2020,siang,87
3/4/2020,malam,125
3/5/2020,siang,82
3/5/2020,malam,126
3/6/2020,siang,86
3/6/2020,malam,124
3/7/2020,siang,83
3/7/2020,malam,121
3/8/2020,siang,84
3/8/2020,malam,125
3/9/2020,siang,58
3/9/2020,malam,124
3/10/2020,siang,85
3/10/2020,malam,125
3/11/2020,siang,86
3/11/2020,malam,127
3/12/2020,siang,83
3/12/2020,malam,127
3/13/2020,siang,85
3/13/2020,malam,121
3/14/2020,siang,84
3/14/2020,malam,130
3/15/2020,siang,87
3/15/2020,malam,123
3/16/2020,siang,88
3/16/2020,malam,124
3/17/2020,siang,91
3/17/2020,malam,123
3/18/2020,siang,90
3/18/2020,malam,124
3/19/2020,siang,90
3/19/2020,malam,121
3/20/2020,siang,88
3/20/2020,malam,126
3/21/2020,siang,88
3/21/2020,malam,130
3/22/2020,siang,89
3/22/2020,malam,132
3/23/2020,siang,95
3/23/2020,malam,126
3/24/2020,siang,88
3/24/2020,malam,125
3/25/2020,siang,91
3/25/2020,malam,107
3/26/2020,siang,91
3/26/2020,malam,124
3/27/2020,siang,91
3/27/2020,malam,126
3/28/2020,siang,89
3/28/2020,malam,126
3/29/2020,siang,86
3/29/2020,malam,124
3/30/2020,siang,91
3/30/2020,malam,125
3/31/2020,siang,88
3/31/2020,malam,121
4/1/2020,siang,91
4/1/2020,malam,126
4/2/2020,siang,91
4/2/2020,malam,120
4/3/2020,siang,94
4/3/2020,malam,119
4/4/2020,siang,92
4/4/2020,malam,119
4/5/2020,siang,90
4/5/2020,malam,125
4/6/2020,siang,91
4/6/2020,malam,124
4/7/2020,siang,91
4/7/2020,malam,123
4/8/2020,siang,90
4/8/2020,malam,123
4/9/2020,siang,91
4/9/2020,malam,129
4/10/2020,siang,93
4/10/2020,malam,125
4/11/2020,siang,93
4/11/2020,malam,124
4/12/2020,siang,87
4/12/2020,malam,127
4/13/2020,siang,91
4/13/2020,malam,135
4/14/2020,siang,87
4/14/2020,malam,129
4/15/2020,siang,93
4/15/2020,malam,127
4/16/2020,siang,93
4/16/2020,malam,123
4/17/2020,siang,93
4/17/2020,malam,131
4/18/2020,siang,95
4/18/2020,malam,118
4/19/2020,siang,86
4/19/2020,malam,130
4/20/2020,siang,93
4/20/2020,malam,134
4/21/2020,siang,93
4/21/2020,malam,135
4/22/2020,siang,94
4/22/2020,malam,133
4/23/2020,siang,91
4/23/2020,malam,131
4/24/2020,siang,82
4/24/2020,malam,140
4/25/2020,siang,85
4/25/2020,malam,132
4/26/2020,siang,80
4/26/2020,malam,136
4/27/2020,siang,84
4/27/2020,malam,135
4/28/2020,siang,86
4/28/2020,malam,132
4/29/2020,siang,81
4/29/2020,malam,231
4/30/2020,siang,78
4/30/2020,malam,129
5/1/2020,siang,81
5/1/2020,malam,135
5/2/2020,siang,80
5/2/2020,malam,130
5/3/2020,siang,81
5/3/2020,malam,132
5/4/2020,siang,85
5/4/2020,malam,135
5/5/2020,siang,90
5/5/2020,malam,131
5/6/2020,siang,91
5/6/2020,malam,135
5/7/2020,siang,88
5/7/2020,malam,140
5/8/2020,siang,90
5/8/2020,malam,137
5/9/2020,siang,89
5/9/2020,malam,134
5/10/2020,siang,82
5/10/2020,malam,135
5/11/2020,siang,83
5/11/2020,malam,129
5/12/2020,siang,82
5/12/2020,malam,231
5/13/2020,siang,86
5/13/2020,malam,135
5/14/2020,siang,85
5/14/2020,malam,136
5/15/2020,siang,85
5/15/2020,malam,134
5/16/2020,siang,85
5/16/2020,malam,139
5/17/2020,siang,87
5/17/2020,malam,137
5/18/2020,siang,86
5/18/2020,malam,136
5/19/2020,siang,82
5/19/2020,malam,135
5/20/2020,siang,85
5/20/2020,malam,131
5/21/2020,siang,81
5/21/2020,malam,131
5/22/2020,siang,87
5/22/2020,malam,132
5/23/2020,siang,82
5/23/2020,malam,132
5/24/2020,siang,83
5/24/2020,malam,128
5/25/2020,siang,91
5/25/2020,malam,128
5/26/2020,siang,90
5/26/2020,malam,122
5/27/2020,siang,90
5/27/2020,malam,128
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,88
6/1/2020,malam,126
6/2/2020,siang,95
6/2/2020,malam,104
6/3/2020,siang,92
6/3/2020,malam,132
6/4/2020,siang,91
6/4/2020,malam,127
6/5/2020,siang,88
6/5/2020,malam,130
6/6/2020,siang,92
6/6/2020,malam,125
6/7/2020,siang,87
6/7/2020,malam,126
6/8/2020,siang,87
6/8/2020,malam,131
6/9/2020,siang,90
6/9/2020,malam,130
6/10/2020,siang,87
6/10/2020,malam,130
6/11/2020,siang,86
6/11/2020,malam,129
6/12/2020,siang,90
6/12/2020,malam,130
6/13/2020,siang,91
6/13/2020,malam,126
6/14/2020,siang,85
6/14/2020,malam,130
6/15/2020,siang,93
6/15/2020,malam,135
6/16/2020,siang,93
6/16/2020,malam,127
6/17/2020,siang,93
6/17/2020,malam,130
6/18/2020,siang,94
6/18/2020,malam,66
6/19/2020,siang,92
6/19/2020,malam,129
6/20/2020,siang,85
6/20/2020,malam,126
6/21/2020,siang,84
6/21/2020,malam,134
6/22/2020,siang,91
6/22/2020,malam,128
6/23/2020,siang,0
6/23/2020,malam,128
6/24/2020,siang,90
6/24/2020,malam,129
6/25/2020,siang,88
6/25/2020,malam,126
6/26/2020,siang,90
6/26/2020,malam,129
6/27/2020,siang,86
6/27/2020,malam,126
6/28/2020,siang,86
6/28/2020,malam,127
6/29/2020,siang,88
6/29/2020,malam,126
6/30/2020,siang,87
6/30/2020,malam,130
7/1/2020,siang,85
7/1/2020,malam,129
7/2/2020,siang,90
7/2/2020,malam,131
7/3/2020,siang,92
7/3/2020,malam,125
7/4/2020,siang,90
7/4/2020,malam,129
7/5/2020,siang,84
7/5/2020,malam,130
7/6/2020,siang,92
7/6/2020,malam,120
7/7/2020,siang,88
7/7/2020,malam,128
7/8/2020,siang,91
7/8/2020,malam,129
7/9/2020,siang,88
7/9/2020,malam,127
7/10/2020,siang,85
7/10/2020,malam,128
7/11/2020,siang,88
7/11/2020,malam,126
7/12/2020,siang,88
7/12/2020,malam,135
7/13/2020,siang,88
7/13/2020,malam,129
7/14/2020,siang,94
7/14/2020,malam,130
7/15/2020,siang,92
7/15/2020,malam,132
7/16/2020,siang,87
7/16/2020,malam,123
7/17/2020,siang,91
7/17/2020,malam,128
7/18/2020,siang,90
7/18/2020,malam,128
7/19/2020,siang,85
7/19/2020,malam,130
7/20/2020,siang,91
7/20/2020,malam,130
7/21/2020,siang,91
7/21/2020,malam,130
7/22/2020,siang,89
7/22/2020,malam,131
7/23/2020,siang,90
7/23/2020,malam,131
7/24/2020,siang,90
7/24/2020,malam,130
7/25/2020,siang,84
7/25/2020,malam,123
7/26/2020,siang,81
7/26/2020,malam,122
7/27/2020,siang,84
7/27/2020,malam,127
7/28/2020,siang,85
7/28/2020,malam,128
7/29/2020,siang,85
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,85
8/1/2020,malam,131
8/2/2020,siang,82
8/2/2020,malam,126
