Tanggal,Waktu,Beban
9/11/2019,siang,124
9/11/2019,malam,128
9/12/2019,siang,117
9/12/2019,malam,114
9/13/2019,siang,120
9/13/2019,malam,125
9/14/2019,siang,115
9/14/2019,malam,116
9/15/2019,siang,81
9/15/2019,malam,108
9/16/2019,siang,125
9/16/2019,malam,133
9/17/2019,siang,131
9/17/2019,malam,130
9/18/2019,siang,130
9/18/2019,malam,120
9/19/2019,siang,126
9/19/2019,malam,126
9/20/2019,siang,126
9/20/2019,malam,119
9/21/2019,siang,109
9/21/2019,malam,117
9/22/2019,siang,90
9/22/2019,malam,113
9/23/2019,siang,126
9/23/2019,malam,124
9/24/2019,siang,132
9/24/2019,malam,131
9/25/2019,siang,104
9/25/2019,malam,135
9/26/2019,siang,67
9/26/2019,malam,135
9/27/2019,siang,128
9/27/2019,malam,130
9/28/2019,siang,117
9/28/2019,malam,118
9/29/2019,siang,90
9/29/2019,malam,115
9/30/2019,siang,130
9/30/2019,malam,135
10/1/2019,siang,127
10/1/2019,malam,124
10/2/2019,siang,121
10/2/2019,malam,124
10/3/2019,siang,130
10/3/2019,malam,140
10/4/2019,siang,130
10/4/2019,malam,124
10/5/2019,siang,121
10/5/2019,malam,118
10/6/2019,siang,89
10/6/2019,malam,109
10/7/2019,siang,132
10/7/2019,malam,124
10/8/2019,siang,125
10/8/2019,malam,127
10/9/2019,siang,134
10/9/2019,malam,140
10/10/2019,siang,157
10/10/2019,malam,152
10/11/2019,siang,158
10/11/2019,malam,146
10/12/2019,siang,144
10/12/2019,malam,136
10/13/2019,siang,107
10/13/2019,malam,127
10/14/2019,siang,162
10/14/2019,malam,156
10/15/2019,siang,160
10/15/2019,malam,155
10/16/2019,siang,152
10/16/2019,malam,151
10/17/2019,siang,164
10/17/2019,malam,156
10/18/2019,siang,160
10/18/2019,malam,150
10/19/2019,siang,141
10/19/2019,malam,144
10/20/2019,siang,108
10/20/2019,malam,130
10/21/2019,siang,156
10/21/2019,malam,147
10/22/2019,siang,168
10/22/2019,malam,144
10/23/2019,siang,166
10/23/2019,malam,160
10/24/2019,siang,165
10/24/2019,malam,127
10/25/2019,siang,134
10/25/2019,malam,127
10/26/2019,siang,128
10/26/2019,malam,130
10/27/2019,siang,95
10/27/2019,malam,133
10/28/2019,siang,140
10/28/2019,malam,143
10/29/2019,siang,142
10/29/2019,malam,133
10/30/2019,siang,140
10/30/2019,malam,138
10/31/2019,siang,127
10/31/2019,malam,141
11/1/2019,siang,139
11/1/2019,malam,126
11/2/2019,siang,125
11/2/2019,malam,115
11/3/2019,siang,93
11/3/2019,malam,109
11/4/2019,siang,95
11/4/2019,malam,119
11/5/2019,siang,140
11/5/2019,malam,140
11/6/2019,siang,144
11/6/2019,malam,145
11/7/2019,siang,140
11/7/2019,malam,145
11/8/2019,siang,143
11/8/2019,malam,127
11/9/2019,siang,111
11/9/2019,malam,121
11/10/2019,siang,95
11/10/2019,malam,121
11/11/2019,siang,139
11/11/2019,malam,142
11/12/2019,siang,146
11/12/2019,malam,141
11/13/2019,siang,146
11/13/2019,malam,144
11/14/2019,siang,145
11/14/2019,malam,139
11/15/2019,siang,133
11/15/2019,malam,147
11/16/2019,siang,122
11/16/2019,malam,131
11/17/2019,siang,92
11/17/2019,malam,135
11/18/2019,siang,163
11/18/2019,malam,160
11/19/2019,siang,170
11/19/2019,malam,165
11/20/2019,siang,172
11/20/2019,malam,158
11/21/2019,siang,167
11/21/2019,malam,151
11/22/2019,siang,164
11/22/2019,malam,160
11/23/2019,siang,150
11/23/2019,malam,148
11/24/2019,siang,115
11/24/2019,malam,134
11/25/2019,siang,171
11/25/2019,malam,156
11/26/2019,siang,170
11/26/2019,malam,155
11/27/2019,siang,175
11/27/2019,malam,162
11/28/2019,siang,168
11/28/2019,malam,158
11/29/2019,siang,171
11/29/2019,malam,165
11/30/2019,siang,155
11/30/2019,malam,135
12/1/2019,siang,0
12/1/2019,malam,116
12/2/2019,siang,147
12/2/2019,malam,130
12/3/2019,siang,144
12/3/2019,malam,138
12/4/2019,siang,140
12/4/2019,malam,135
12/5/2019,siang,145
12/5/2019,malam,142
12/6/2019,siang,140
12/6/2019,malam,144
12/7/2019,siang,125
12/7/2019,malam,130
12/8/2019,siang,101
12/8/2019,malam,118
12/9/2019,siang,147
12/9/2019,malam,134
12/10/2019,siang,145
12/10/2019,malam,143
12/11/2019,siang,149
12/11/2019,malam,133
12/12/2019,siang,140
12/12/2019,malam,124
12/13/2019,siang,133
12/13/2019,malam,125
12/14/2019,siang,131
12/14/2019,malam,123
12/15/2019,siang,93
12/15/2019,malam,110
12/16/2019,siang,136
12/16/2019,malam,128
12/17/2019,siang,130
12/17/2019,malam,131
12/18/2019,siang,132
12/18/2019,malam,150
12/19/2019,siang,136
12/19/2019,malam,135
12/20/2019,siang,157
12/20/2019,malam,144
12/21/2019,siang,150
12/21/2019,malam,147
12/22/2019,siang,107
12/22/2019,malam,122
12/23/2019,siang,147
12/23/2019,malam,140
12/24/2019,siang,120
12/24/2019,malam,127
12/25/2019,siang,115
12/25/2019,malam,114
12/26/2019,siang,131
12/26/2019,malam,120
12/27/2019,siang,130
12/27/2019,malam,115
12/28/2019,siang,112
12/28/2019,malam,123
12/29/2019,siang,96
12/29/2019,malam,115
12/30/2019,siang,121
12/30/2019,malam,119
12/31/2019,siang,110
12/31/2019,malam,107
1/1/2020,siang,75
1/1/2020,malam,97
1/2/2020,siang,121
1/2/2020,malam,128
1/3/2020,siang,133
1/3/2020,malam,131
1/4/2020,siang,125
1/4/2020,malam,130
1/5/2020,siang,100
1/5/2020,malam,110
1/6/2020,siang,140
1/6/2020,malam,124
1/7/2020,siang,142
1/7/2020,malam,142
1/8/2020,siang,135
1/8/2020,malam,131
1/9/2020,siang,133
1/9/2020,malam,130
1/10/2020,siang,133
1/10/2020,malam,126
1/11/2020,siang,116
1/11/2020,malam,122
1/12/2020,siang,90
1/12/2020,malam,116
1/13/2020,siang,132
1/13/2020,malam,135
1/14/2020,siang,140
1/14/2020,malam,139
1/15/2020,siang,142
1/15/2020,malam,142
1/16/2020,siang,135
1/16/2020,malam,136
1/17/2020,siang,135
1/17/2020,malam,135
1/18/2020,siang,130
1/18/2020,malam,129
1/19/2020,siang,97
1/19/2020,malam,120
1/20/2020,siang,145
1/20/2020,malam,147
1/21/2020,siang,145
1/21/2020,malam,144
1/22/2020,siang,141
1/22/2020,malam,140
1/23/2020,siang,147
1/23/2020,malam,142
1/24/2020,siang,165
1/24/2020,malam,148
1/25/2020,siang,123
1/25/2020,malam,127
1/26/2020,siang,106
1/26/2020,malam,128
1/27/2020,siang,162
1/27/2020,malam,159
1/28/2020,siang,165
1/28/2020,malam,160
1/29/2020,siang,175
1/29/2020,malam,150
1/30/2020,siang,165
1/30/2020,malam,142
1/31/2020,siang,158
1/31/2020,malam,NaN
2/1/2020,siang,145
2/1/2020,malam,28
2/2/2020,siang,102
2/2/2020,malam,120
2/3/2020,siang,152
2/3/2020,malam,150
2/4/2020,siang,150
2/4/2020,malam,140
2/5/2020,siang,162
2/5/2020,malam,146
2/6/2020,siang,156
2/6/2020,malam,149
2/7/2020,siang,162
2/7/2020,malam,110
2/8/2020,siang,139
2/8/2020,malam,138
2/9/2020,siang,107
2/9/2020,malam,116
2/10/2020,siang,160
2/10/2020,malam,145
2/11/2020,siang,162
2/11/2020,malam,148
2/12/2020,siang,160
2/12/2020,malam,142
2/13/2020,siang,165
2/13/2020,malam,150
2/14/2020,siang,169
2/14/2020,malam,146
2/15/2020,siang,142
2/15/2020,malam,140
2/16/2020,siang,105
2/16/2020,malam,127
2/17/2020,siang,162
2/17/2020,malam,142
2/18/2020,siang,156
2/18/2020,malam,140
2/19/2020,siang,155
2/19/2020,malam,134
2/20/2020,siang,145
2/20/2020,malam,137
2/21/2020,siang,147
2/21/2020,malam,134
2/22/2020,siang,140
2/22/2020,malam,138
2/23/2020,siang,111
2/23/2020,malam,125
2/24/2020,siang,165
2/24/2020,malam,158
2/25/2020,siang,160
2/25/2020,malam,150
2/26/2020,siang,160
2/26/2020,malam,150
2/27/2020,siang,166
2/27/2020,malam,154
2/28/2020,siang,151
2/28/2020,malam,145
2/29/2020,siang,136
2/29/2020,malam,137
3/1/2020,siang,105
3/1/2020,malam,121
3/2/2020,siang,160
3/2/2020,malam,150
3/3/2020,siang,142
3/3/2020,malam,135
3/4/2020,siang,140
3/4/2020,malam,130
3/5/2020,siang,131
3/5/2020,malam,143
3/6/2020,siang,140
3/6/2020,malam,140
3/7/2020,siang,110
3/7/2020,malam,131
3/8/2020,siang,107
3/8/2020,malam,114
3/9/2020,siang,141
3/9/2020,malam,139
3/10/2020,siang,148
3/10/2020,malam,137
3/11/2020,siang,150
3/11/2020,malam,151
3/12/2020,siang,148
3/12/2020,malam,138
3/13/2020,siang,147
3/13/2020,malam,140
3/14/2020,siang,126
3/14/2020,malam,128
3/15/2020,siang,105
3/15/2020,malam,116
3/16/2020,siang,142
3/16/2020,malam,134
3/17/2020,siang,135
3/17/2020,malam,140
3/18/2020,siang,146
3/18/2020,malam,144
3/19/2020,siang,141
3/19/2020,malam,135
3/20/2020,siang,129
3/20/2020,malam,134
3/21/2020,siang,135
3/21/2020,malam,157
3/22/2020,siang,110
3/22/2020,malam,138
3/23/2020,siang,153
3/23/2020,malam,150
3/24/2020,siang,150
3/24/2020,malam,147
3/25/2020,siang,124
3/25/2020,malam,150
3/26/2020,siang,156
3/26/2020,malam,151
3/27/2020,siang,152
3/27/2020,malam,139
3/28/2020,siang,142
3/28/2020,malam,150
3/29/2020,siang,0
3/29/2020,malam,113
3/30/2020,siang,127
3/30/2020,malam,130
3/31/2020,siang,121
3/31/2020,malam,128
4/1/2020,siang,126
4/1/2020,malam,133
4/2/2020,siang,127
4/2/2020,malam,127
4/3/2020,siang,128
4/3/2020,malam,133
4/4/2020,siang,121
4/4/2020,malam,135
4/5/2020,siang,107
4/5/2020,malam,114
4/6/2020,siang,127
4/6/2020,malam,130
4/7/2020,siang,116
4/7/2020,malam,122
4/8/2020,siang,120
4/8/2020,malam,120
4/9/2020,siang,120
4/9/2020,malam,133
4/10/2020,siang,95
4/10/2020,malam,130
4/11/2020,siang,113
4/11/2020,malam,128
4/12/2020,siang,94
4/12/2020,malam,110
4/13/2020,siang,123
4/13/2020,malam,130
4/14/2020,siang,125
4/14/2020,malam,140
4/15/2020,siang,122
4/15/2020,malam,137
4/16/2020,siang,130
4/16/2020,malam,142
4/17/2020,siang,147
4/17/2020,malam,146
4/18/2020,siang,200
4/18/2020,malam,150
4/19/2020,siang,115
4/19/2020,malam,131
4/20/2020,siang,146
4/20/2020,malam,150
4/21/2020,siang,150
4/21/2020,malam,154
4/22/2020,siang,152
4/22/2020,malam,155
4/23/2020,siang,138
4/23/2020,malam,153
4/24/2020,siang,141
4/24/2020,malam,147
4/25/2020,siang,138
4/25/2020,malam,141
4/26/2020,siang,100
4/26/2020,malam,125
4/27/2020,siang,147
4/27/2020,malam,149
4/28/2020,siang,148
4/28/2020,malam,151
4/29/2020,siang,140
4/29/2020,malam,136
4/30/2020,siang,130
4/30/2020,malam,140
5/1/2020,siang,117
5/1/2020,malam,140
5/2/2020,siang,121
5/2/2020,malam,144
5/3/2020,siang,108
5/3/2020,malam,128
5/4/2020,siang,140
5/4/2020,malam,155
5/5/2020,siang,150
5/5/2020,malam,145
5/6/2020,siang,154
5/6/2020,malam,150
5/7/2020,siang,120
5/7/2020,malam,140
5/8/2020,siang,150
5/8/2020,malam,151
5/9/2020,siang,136
5/9/2020,malam,134
5/10/2020,siang,113
5/10/2020,malam,130
5/11/2020,siang,150
5/11/2020,malam,148
5/12/2020,siang,145
5/12/2020,malam,150
5/13/2020,siang,148
5/13/2020,malam,152
5/14/2020,siang,136
5/14/2020,malam,151
5/15/2020,siang,145
5/15/2020,malam,155
5/16/2020,siang,135
5/16/2020,malam,144
5/17/2020,siang,114
5/17/2020,malam,129
5/18/2020,siang,150
5/18/2020,malam,146
5/19/2020,siang,136
5/19/2020,malam,146
5/20/2020,siang,144
5/20/2020,malam,145
5/21/2020,siang,117
5/21/2020,malam,145
5/22/2020,siang,136
5/22/2020,malam,139
5/23/2020,siang,102
5/23/2020,malam,120
5/24/2020,siang,88
5/24/2020,malam,114
5/25/2020,siang,96
5/25/2020,malam,116
5/26/2020,siang,122
5/26/2020,malam,130
5/27/2020,siang,125
5/27/2020,malam,125
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,106
6/1/2020,malam,141
6/2/2020,siang,153
6/2/2020,malam,141
6/3/2020,siang,150
6/3/2020,malam,152
6/4/2020,siang,148
6/4/2020,malam,146
6/5/2020,siang,149
6/5/2020,malam,141
6/6/2020,siang,125
6/6/2020,malam,142
6/7/2020,siang,102
6/7/2020,malam,122
6/8/2020,siang,150
6/8/2020,malam,146
6/9/2020,siang,152
6/9/2020,malam,145
6/10/2020,siang,150
6/10/2020,malam,150
6/11/2020,siang,145
6/11/2020,malam,155
6/12/2020,siang,147
6/12/2020,malam,136
6/13/2020,siang,130
6/13/2020,malam,134
6/14/2020,siang,105
6/14/2020,malam,128
6/15/2020,siang,156
6/15/2020,malam,145
6/16/2020,siang,145
6/16/2020,malam,149
6/17/2020,siang,150
6/17/2020,malam,155
6/18/2020,siang,151
6/18/2020,malam,152
6/19/2020,siang,150
6/19/2020,malam,148
6/20/2020,siang,126
6/20/2020,malam,132
6/21/2020,siang,102
6/21/2020,malam,125
6/22/2020,siang,153
6/22/2020,malam,128
6/23/2020,siang,128
6/23/2020,malam,130
6/24/2020,siang,115
6/24/2020,malam,126
6/25/2020,siang,117
6/25/2020,malam,119
6/26/2020,siang,114
6/26/2020,malam,125
6/27/2020,siang,110
6/27/2020,malam,119
6/28/2020,siang,85
6/28/2020,malam,109
6/29/2020,siang,121
6/29/2020,malam,121
6/30/2020,siang,129
6/30/2020,malam,123
7/1/2020,siang,127
7/1/2020,malam,122
7/2/2020,siang,120
7/2/2020,malam,120
7/3/2020,siang,133
7/3/2020,malam,121
7/4/2020,siang,119
7/4/2020,malam,116
7/5/2020,siang,90
7/5/2020,malam,118
7/6/2020,siang,128
7/6/2020,malam,120
7/7/2020,siang,126
7/7/2020,malam,131
7/8/2020,siang,96
7/8/2020,malam,125
7/9/2020,siang,128
7/9/2020,malam,136
7/10/2020,siang,117
7/10/2020,malam,136
7/11/2020,siang,171
7/11/2020,malam,119
7/12/2020,siang,90
7/12/2020,malam,117
7/13/2020,siang,128
7/13/2020,malam,126
7/14/2020,siang,177
7/14/2020,malam,112
7/15/2020,siang,124
7/15/2020,malam,127
7/16/2020,siang,136
7/16/2020,malam,124
7/17/2020,siang,127
7/17/2020,malam,120
7/18/2020,siang,111
7/18/2020,malam,122
7/19/2020,siang,90
7/19/2020,malam,112
7/20/2020,siang,123
7/20/2020,malam,135
7/21/2020,siang,125
7/21/2020,malam,140
7/22/2020,siang,128
7/22/2020,malam,133
7/23/2020,siang,127
7/23/2020,malam,139
7/24/2020,siang,122
7/24/2020,malam,133
7/25/2020,siang,105
7/25/2020,malam,120
7/26/2020,siang,82
7/26/2020,malam,119
7/27/2020,siang,120
7/27/2020,malam,122
7/28/2020,siang,128
7/28/2020,malam,118
7/29/2020,siang,120
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,95
8/1/2020,malam,106
8/2/2020,siang,77
