Tanggal,Waktu,Beban
1/31/2020,siang,111
1/31/2020,malam,NaN
2/1/2020,siang,113
2/1/2020,malam,197
2/2/2020,siang,122
2/2/2020,malam,172
2/3/2020,siang,106
2/3/2020,malam,175
2/4/2020,siang,111
2/4/2020,malam,185
2/5/2020,siang,45
2/5/2020,malam,188
2/6/2020,siang,111
2/6/2020,malam,182
2/7/2020,siang,141
2/7/2020,malam,178
2/8/2020,siang,111
2/8/2020,malam,200
2/9/2020,siang,20
2/9/2020,malam,141
2/10/2020,siang,11
2/10/2020,malam,185
2/11/2020,siang,106
2/11/2020,malam,175
2/12/2020,siang,170
2/12/2020,malam,180
2/13/2020,siang,111
2/13/2020,malam,188
2/14/2020,siang,109
2/14/2020,malam,188
2/15/2020,siang,116
2/15/2020,malam,185
2/16/2020,siang,120
2/16/2020,malam,182
2/17/2020,siang,111
2/17/2020,malam,181
2/18/2020,siang,109
2/18/2020,malam,185
2/19/2020,siang,110
2/19/2020,malam,182
2/20/2020,siang,111
2/20/2020,malam,124
2/21/2020,siang,109
2/21/2020,malam,191
2/22/2020,siang,115
2/22/2020,malam,188
2/23/2020,siang,120
2/23/2020,malam,182
2/24/2020,siang,109
2/24/2020,malam,180
2/25/2020,siang,111
2/25/2020,malam,192
2/26/2020,siang,111
2/26/2020,malam,17
2/27/2020,siang,109
2/27/2020,malam,165
2/28/2020,siang,115
2/28/2020,malam,190
2/29/2020,siang,122
2/29/2020,malam,191
3/1/2020,siang,0
3/1/2020,malam,178
3/2/2020,siang,113
3/2/2020,malam,191
3/3/2020,siang,111
3/3/2020,malam,191
3/4/2020,siang,101
3/4/2020,malam,181
3/5/2020,siang,111
3/5/2020,malam,163
3/6/2020,siang,111
3/6/2020,malam,189
3/7/2020,siang,115
3/7/2020,malam,195
3/8/2020,siang,120
3/8/2020,malam,187
3/9/2020,siang,106
3/9/2020,malam,188
3/10/2020,siang,110
3/10/2020,malam,187
3/11/2020,siang,111
3/11/2020,malam,184
3/12/2020,siang,113
3/12/2020,malam,187
3/13/2020,siang,111
3/13/2020,malam,188
3/14/2020,siang,115
3/14/2020,malam,200
3/15/2020,siang,122
3/15/2020,malam,182
3/16/2020,siang,113
3/16/2020,malam,180
3/17/2020,siang,110
3/17/2020,malam,184
3/18/2020,siang,113
3/18/2020,malam,185
3/19/2020,siang,111
3/19/2020,malam,180
3/20/2020,siang,111
3/20/2020,malam,185
3/21/2020,siang,115
3/21/2020,malam,188
3/22/2020,siang,113
3/22/2020,malam,197
3/23/2020,siang,118
3/23/2020,malam,180
3/24/2020,siang,115
3/24/2020,malam,189
3/25/2020,siang,113
3/25/2020,malam,182
3/26/2020,siang,113
3/26/2020,malam,185
3/27/2020,siang,113
3/27/2020,malam,189
3/28/2020,siang,118
3/28/2020,malam,191
3/29/2020,siang,113
3/29/2020,malam,191
3/30/2020,siang,165
3/30/2020,malam,181
3/31/2020,siang,111
3/31/2020,malam,178
4/1/2020,siang,122
4/1/2020,malam,191
4/2/2020,siang,115
4/2/2020,malam,184
4/3/2020,siang,113
4/3/2020,malam,185
4/4/2020,siang,115
4/4/2020,malam,188
4/5/2020,siang,113
4/5/2020,malam,177
4/6/2020,siang,115
4/6/2020,malam,187
4/7/2020,siang,111
4/7/2020,malam,181
4/8/2020,siang,113
4/8/2020,malam,182
4/9/2020,siang,113
4/9/2020,malam,189
4/10/2020,siang,115
4/10/2020,malam,188
4/11/2020,siang,111
4/11/2020,malam,184
4/12/2020,siang,111
4/12/2020,malam,177
4/13/2020,siang,113
4/13/2020,malam,187
4/14/2020,siang,113
4/14/2020,malam,187
4/15/2020,siang,111
4/15/2020,malam,178
4/16/2020,siang,115
4/16/2020,malam,182
4/17/2020,siang,117
4/17/2020,malam,191
4/18/2020,siang,112
4/18/2020,malam,187
4/19/2020,siang,111
4/19/2020,malam,189
4/20/2020,siang,115
4/20/2020,malam,185
4/21/2020,siang,115
4/21/2020,malam,185
4/22/2020,siang,0
4/22/2020,malam,72
4/23/2020,siang,109
4/23/2020,malam,174
4/24/2020,siang,75
4/24/2020,malam,180
4/25/2020,siang,101
4/25/2020,malam,181
4/26/2020,siang,96
4/26/2020,malam,188
4/27/2020,siang,39
4/27/2020,malam,75
4/28/2020,siang,39
4/28/2020,malam,72
4/29/2020,siang,39
4/29/2020,malam,75
4/30/2020,siang,39
4/30/2020,malam,72
5/1/2020,siang,39
5/1/2020,malam,75
5/2/2020,siang,45
5/2/2020,malam,88
5/3/2020,siang,45
5/3/2020,malam,88
5/4/2020,siang,45
5/4/2020,malam,88
5/5/2020,siang,45
5/5/2020,malam,90
5/6/2020,siang,45
5/6/2020,malam,91
5/7/2020,siang,0
5/7/2020,malam,91
5/8/2020,siang,51
5/8/2020,malam,88
5/9/2020,siang,51
5/9/2020,malam,91
5/10/2020,siang,51
5/10/2020,malam,88
5/11/2020,siang,45
5/11/2020,malam,88
5/12/2020,siang,45
5/12/2020,malam,91
5/13/2020,siang,45
5/13/2020,malam,88
5/14/2020,siang,45
5/14/2020,malam,98
5/15/2020,siang,45
5/15/2020,malam,88
5/16/2020,siang,45
5/16/2020,malam,91
5/17/2020,siang,51
5/17/2020,malam,91
5/18/2020,siang,45
5/18/2020,malam,90
5/19/2020,siang,60
5/19/2020,malam,111
5/20/2020,siang,64
5/20/2020,malam,109
5/21/2020,siang,64
5/21/2020,malam,111
5/22/2020,siang,64
5/22/2020,malam,111
5/23/2020,siang,64
5/23/2020,malam,115
5/24/2020,siang,60
5/24/2020,malam,111
5/25/2020,siang,68
5/25/2020,malam,106
5/26/2020,siang,68
5/26/2020,malam,106
5/27/2020,siang,68
5/27/2020,malam,104
5/28/2020,siang,NaN
5/28/2020,malam,NaN
5/29/2020,siang,NaN
5/29/2020,malam,NaN
5/30/2020,siang,NaN
5/30/2020,malam,NaN
5/31/2020,siang,NaN
5/31/2020,malam,NaN
6/1/2020,siang,68
6/1/2020,malam,106
6/2/2020,siang,64
6/2/2020,malam,109
6/3/2020,siang,68
6/3/2020,malam,110
6/4/2020,siang,0
6/4/2020,malam,110
6/5/2020,siang,64
6/5/2020,malam,111
6/6/2020,siang,64
6/6/2020,malam,104
6/7/2020,siang,64
6/7/2020,malam,109
6/8/2020,siang,64
6/8/2020,malam,110
6/9/2020,siang,65
6/9/2020,malam,101
6/10/2020,siang,64
6/10/2020,malam,106
6/11/2020,siang,64
6/11/2020,malam,106
6/12/2020,siang,68
6/12/2020,malam,109
6/13/2020,siang,68
6/13/2020,malam,113
6/14/2020,siang,68
6/14/2020,malam,111
6/15/2020,siang,68
6/15/2020,malam,109
6/16/2020,siang,64
6/16/2020,malam,106
6/17/2020,siang,68
6/17/2020,malam,110
6/18/2020,siang,64
6/18/2020,malam,106
6/19/2020,siang,68
6/19/2020,malam,111
6/20/2020,siang,68
6/20/2020,malam,113
6/21/2020,siang,75
6/21/2020,malam,113
6/22/2020,siang,68
6/22/2020,malam,104
6/23/2020,siang,68
6/23/2020,malam,109
6/24/2020,siang,51
6/24/2020,malam,109
6/25/2020,siang,68
6/25/2020,malam,106
6/26/2020,siang,64
6/26/2020,malam,111
6/27/2020,siang,72
6/27/2020,malam,115
6/28/2020,siang,75
6/28/2020,malam,106
6/29/2020,siang,64
6/29/2020,malam,106
6/30/2020,siang,68
6/30/2020,malam,109
7/1/2020,siang,72
7/1/2020,malam,111
7/2/2020,siang,72
7/2/2020,malam,109
7/3/2020,siang,72
7/3/2020,malam,110
7/4/2020,siang,72
7/4/2020,malam,120
7/5/2020,siang,75
7/5/2020,malam,115
7/6/2020,siang,72
7/6/2020,malam,106
7/7/2020,siang,68
7/7/2020,malam,104
7/8/2020,siang,68
7/8/2020,malam,111
7/9/2020,siang,72
7/9/2020,malam,111
7/10/2020,siang,68
7/10/2020,malam,113
7/11/2020,siang,68
7/11/2020,malam,120
7/12/2020,siang,78
7/12/2020,malam,118
7/13/2020,siang,72
7/13/2020,malam,109
7/14/2020,siang,68
7/14/2020,malam,109
7/15/2020,siang,65
7/15/2020,malam,111
7/16/2020,siang,68
7/16/2020,malam,101
7/17/2020,siang,72
7/17/2020,malam,111
7/18/2020,siang,45
7/18/2020,malam,118
7/19/2020,siang,75
7/19/2020,malam,111
7/20/2020,siang,72
7/20/2020,malam,111
7/21/2020,siang,68
7/21/2020,malam,113
7/22/2020,siang,68
7/22/2020,malam,111
7/23/2020,siang,72
7/23/2020,malam,104
7/24/2020,siang,68
7/24/2020,malam,116
7/25/2020,siang,72
7/25/2020,malam,120
7/26/2020,siang,72
7/26/2020,malam,109
7/27/2020,siang,64
7/27/2020,malam,111
7/28/2020,siang,60
7/28/2020,malam,109
7/29/2020,siang,68
7/29/2020,malam,NaN
7/30/2020,siang,NaN
7/30/2020,malam,NaN
7/31/2020,siang,NaN
7/31/2020,malam,NaN
8/1/2020,siang,75
8/1/2020,malam,126
8/2/2020,siang,78
